Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
PS,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample6.bin,NL,0,0,0,703478,1.09918,0,0,56,8.75e-05,0,0,0.004,0,0,0,0,0,0.779,0,0,0.005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample6.bin,NL,0,0,1000000,910,0.00142187,0,84,56,8.75e-05,0,0,0.003,0,0.009,0.004,0,0,0.017,0,0,0,0,0,0,0,0,0,1,1,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample6.bin,SGrid,3,100,100,911,0.00142344,50591300,83,56,8.75e-05,0,0,0.007,0,0,0.018,0.01,0.017,0.043,0,0,0.016,0.008,0,43.3333,5843,66.6667,383.292,90,90,1,0.026,5,0,8000,0,0,0,0,0,0,0,0,0,119,222,623,1193,5843,0,0,0,0,0,166.461,0,0,0,0,0,0,0,0,0,164.566,166.752,166.217,166.38,166.567,0,0,0,0,0,10.5884,0,0,0,0,0,0,0,0,0,11.5349,10.8554,10.9617,10.7503,10.8637,0,0,0,0,0,
PBSM,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample6.bin,NL,0,0,1000000,4590,0.00717188,0,215,56,8.75e-05,0,0,0.004,0,0.031,0.117,0,0,0.152,0,0,0,0,0,0,0,0,0,1,1,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample6.bin,SGrid,3,100,100,1049,0.00163906,600322,66,56,8.75e-05,0,6,0.003,0,0.01,0.014,0.007,0.04,0.083,0,0,0.038,0.015,0.001,28.4232,2063,33.1826,143.014,483,483,1,0.029,6,0,1624,968,936,1319,1294,1859,0,0,0,0,1558,1198,715,1217,1243,2063,0,0,0,0,166.592,166.839,166.504,165.892,166.754,166.326,0,0,0,0,166.521,166.609,166.226,166.37,166.78,166.369,0,0,0,0,10.4587,10.3597,10.9311,10.4009,10.7883,10.6161,0,0,0,0,10.9618,11.1011,10.7608,10.628,10.9312,10.7918,0,0,0,0,
dTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample6.bin,SGrid,3,100,100,1023,0.00159844,6018022,67,56,8.75e-05,0,0,0.005,0,0.029,0.027,0.015,0.03,0.077,0,0,0.029,0.013,0,16.9903,7989,71.5825,554.946,297,297,1,0.04,5,5,8000,0,0,0,0,0,0,0,0,0,0,2,0,9,7989,0,0,0,0,0,166.461,0,0,0,0,0,0,0,0,0,166.562,166.629,166.722,166.543,166.092,0,0,0,0,0,10.5884,0,0,0,0,0,0,0,0,0,10.4609,10.8486,11.1859,10.6325,10.9722,0,0,0,0,0,
reTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample6.bin,SGrid,3,100,100,899,0.00140469,35235050,69,56,8.75e-05,0,0,0.003,0,0.003,0.013,0.005,0.02,0.055,0,0,0.019,0.016,0,43.3333,5843,66.6667,537.07,481,481,1,0.029,5,0,132,247,651,1191,5779,0,0,0,0,0,119,222,623,1193,5843,0,0,0,0,0,167.479,165.639,166.604,166.415,166.466,0,0,0,0,0,164.566,166.752,166.217,166.38,166.567,0,0,0,0,0,9.964,10.4656,10.7607,10.5824,10.5866,0,0,0,0,0,11.5349,10.8554,10.9617,10.7503,10.8637,0,0,0,0,0,
rereTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample6.bin,SGrid,3,100,100,900,0.00140625,23855712,82,56,8.75e-05,0,0,0.003,0,0.004,0.011,0.006,0.017,0.052,0,0,0.016,0.016,0.001,44.5833,5793,66.6667,534.942,481,481,1,0.027,5,0,132,247,651,1191,5779,0,0,0,0,0,109,226,657,1215,5793,0,0,0,0,0,167.479,165.639,166.604,166.415,166.466,0,0,0,0,0,164.433,167.012,166.311,166.339,166.557,0,0,0,0,0,9.964,10.4656,10.7607,10.5824,10.5866,0,0,0,0,0,11.3322,10.8514,10.7974,10.7765,10.8818,0,0,0,0,0,
PS,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample7.bin,NL,0,0,0,701330,1.09583,0,0,53,8.28125e-05,0,0,0.004,0,0,0,0,0,0.777,0,0,0.004,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample7.bin,NL,0,0,1000000,878,0.00137188,0,57,53,8.28125e-05,0,0,0.003,0,0.012,0.005,0,0,0.021,0,0,0,0,0,0,0,0,0,1,1,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample7.bin,SGrid,3,100,100,875,0.00136719,50145300,47,53,8.28125e-05,0,0,0.003,0,0,0.018,0.011,0.018,0.041,0,0,0.017,0.007,0.001,43.3333,5777,66.6667,379.26,90,90,1,0.025,5,0,8000,0,0,0,0,0,0,0,0,0,132,250,619,1222,5777,0,0,0,0,0,166.461,0,0,0,0,0,0,0,0,0,165.638,165.473,167.083,166.456,166.373,0,0,0,0,0,10.5884,0,0,0,0,0,0,0,0,0,10.1626,10.221,10.6089,10.6218,10.7737,0,0,0,0,0,
PBSM,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample7.bin,NL,0,0,1000000,4750,0.00742187,0,188,53,8.28125e-05,0,0,0.004,0,0.033,0.114,0,0,0.152,0,0,0,0,0,0,0,0,0,1,1,0,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample7.bin,SGrid,3,100,100,931,0.00145469,463110,66,53,8.28125e-05,18,14,0.004,0,0.01,0.014,0.007,0.038,0.083,0,0,0.035,0.015,0.001,27.5934,1979,33.1286,158.67,483,483,1,0.029,6,0,1691,857,645,1141,1672,1976,0,0,0,0,1655,854,362,1123,2013,1979,0,0,0,0,166.352,166.855,166.722,166.058,166.498,166.463,0,0,0,0,166.524,166.123,166.394,165.807,166.634,166.503,0,0,0,0,10.6822,10.4651,10.6452,10.4401,10.5037,10.6901,0,0,0,0,10.9263,10.7258,11.1008,10.1419,10.6854,10.7702,0,0,0,0,
dTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample7.bin,SGrid,3,100,100,970,0.00151563,4422240,48,53,8.28125e-05,20,0,0.004,0,0.023,0.02,0.011,0.032,0.072,0,0,0.03,0.013,0.001,17.1569,6038,71.902,424.564,295,295,1,0.033,5,5,8000,0,0,0,0,0,0,0,0,0,430,114,313,1085,6038,0,0,0,0,0,166.461,0,0,0,0,0,0,0,0,0,166.358,164.544,167.321,167.294,167.2,0,0,0,0,0,10.5884,0,0,0,0,0,0,0,0,0,10.298,10.4885,10.6805,10.5587,11.2174,0,0,0,0,0,
reTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample7.bin,SGrid,3,100,100,914,0.00142812,34870600,59,53,8.28125e-05,0,0,0.004,0,0.002,0.013,0.007,0.019,0.056,0,0,0.018,0.017,0.001,43.3333,5779,66.6667,534.214,481,481,1,0.03,5,0,127,246,656,1192,5779,0,0,0,0,0,132,250,619,1222,5777,0,0,0,0,0,167.484,165.514,166.699,166.419,166.46,0,0,0,0,0,165.638,165.473,167.083,166.456,166.373,0,0,0,0,0,10.0641,10.4921,10.7507,10.5914,10.5814,0,0,0,0,0,10.1626,10.221,10.6089,10.6218,10.7737,0,0,0,0,0,
rereTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample7.bin,SGrid,3,100,100,919,0.00143594,23023536,38,53,8.28125e-05,0,0,0.003,0,0.003,0.012,0.008,0.018,0.052,0,0,0.017,0.015,0.001,44.5833,5779,66.6667,531.976,481,481,1,0.027,5,0,127,246,656,1192,5779,0,0,0,0,0,116,257,652,1252,5723,0,0,0,0,0,167.484,165.514,166.699,166.419,166.46,0,0,0,0,0,166.331,165.476,167.119,166.497,166.34,0,0,0,0,0,10.0641,10.4921,10.7507,10.5914,10.5814,0,0,0,0,0,10.0032,10.274,10.5966,10.5273,10.7968,0,0,0,0,0,
PS,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample8.bin,NL,0,0,0,703133,1.09865,0,0,45,7.03125e-05,0,0,0.003,0,0,0,0,0,0.779,0,0,0.004,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample8.bin,NL,0,0,1000000,820,0.00128125,0,51,45,7.03125e-05,0,0,0.003,0,0.009,0.006,0,0,0.018,0,0,0,0,0,0,0,0,0,1,1,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample8.bin,SGrid,3,100,100,814,0.00127188,50825700,47,45,7.03125e-05,0,0,0.004,0,0,0.017,0.01,0.02,0.042,0,0,0.019,0.006,0.001,43.3333,5906,66.6667,386.065,90,90,1,0.023,5,0,8000,0,0,0,0,0,0,0,0,0,150,256,587,1101,5906,0,0,0,0,0,166.461,0,0,0,0,0,0,0,0,0,166.999,166.58,166.552,167.011,166.448,0,0,0,0,0,10.5884,0,0,0,0,0,0,0,0,0,10.226,10.6349,11.188,10.7875,10.6658,0,0,0,0,0,
PBSM,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample8.bin,NL,0,0,1000000,4594,0.00717812,0,190,45,7.03125e-05,0,0,0.004,0,0.033,0.113,0,0,0.15,0,0,0,0,0,0,0,0,0,1,1,0,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample8.bin,SGrid,3,100,100,939,0.00146719,784346,41,45,7.03125e-05,3,6,0.003,0,0.009,0.013,0.008,0.043,0.086,0,0,0.04,0.016,0.002,25.9336,2014,33.1763,149.52,483,483,1,0.029,6,0,1363,1068,635,1460,1515,1956,0,0,0,0,1504,1112,995,975,1394,2014,0,0,0,0,166.655,166.543,165.87,166.479,166.427,166.473,0,0,0,0,166.49,166.318,166.391,166.897,166.725,166.507,0,0,0,0,10.0834,11.0407,10.3147,10.6984,10.5605,10.6956,0,0,0,0,10.8063,10.9221,10.3845,10.3919,10.8637,10.7361,0,0,0,0,
dTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample8.bin,SGrid,3,100,100,962,0.00150312,5687144,41,45,7.03125e-05,10,0,0.003,0,0.025,0.022,0.015,0.031,0.071,0,0,0.03,0.012,0.001,17.1569,4055,71.8922,306.6,295,295,1,0.034,5,5,8000,0,0,0,0,0,0,0,0,0,524,368,795,2248,4055,0,0,0,0,0,166.461,0,0,0,0,0,0,0,0,0,166.524,166.469,166.489,167.5,166.652,0,0,0,0,0,10.5884,0,0,0,0,0,0,0,0,0,10.3093,10.5452,10.9815,11.1955,10.6461,0,0,0,0,0,
reTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample8.bin,SGrid,3,100,100,851,0.00132969,35480442,53,45,7.03125e-05,0,0,0.004,0,0.003,0.013,0.007,0.02,0.057,0,0,0.019,0.016,0,43.3333,5906,66.6667,539.028,481,481,1,0.029,5,0,315,68,655,1185,5777,0,0,0,0,0,150,256,587,1101,5906,0,0,0,0,0,166.419,166.241,166.642,166.394,166.458,0,0,0,0,0,166.999,166.58,166.552,167.011,166.448,0,0,0,0,0,10.4688,10.3492,10.7332,10.579,10.5828,0,0,0,0,0,10.226,10.6349,11.188,10.7875,10.6658,0,0,0,0,0,
rereTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample8.bin,SGrid,3,100,100,896,0.0014,23824348,122,45,7.03125e-05,0,0,0.003,0,0.004,0.011,0.007,0.017,0.051,0,0,0.017,0.015,0,44.5833,5876,66.6667,537.859,481,481,1,0.026,5,0,315,68,655,1185,5777,0,0,0,0,0,347,39,615,1123,5876,0,0,0,0,0,166.419,166.241,166.642,166.394,166.458,0,0,0,0,0,166.467,166.56,166.766,166.935,166.455,0,0,0,0,0,10.4688,10.3492,10.7332,10.579,10.5828,0,0,0,0,0,10.442,10.4174,11.1244,10.8205,10.6664,0,0,0,0,0,
PS,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample9.bin,NL,0,0,0,702391,1.09749,0,0,55,8.59375e-05,0,0,0.009,0,0,0,0,0,0.811,0,0,0.004,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample9.bin,NL,0,0,1000000,919,0.00143594,0,81,55,8.59375e-05,0,0,0.003,0,0.008,0.007,0,0,0.018,0,0,0,0,0,0,0,0,0,1,1,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample9.bin,SGrid,3,100,100,908,0.00141875,50305700,79,55,8.59375e-05,0,1,0.003,0,0.001,0.018,0.009,0.017,0.039,0,0,0.016,0.009,0,42.9167,5824,66.6625,381.342,90,90,1,0.027,5,0,8000,0,0,0,0,0,0,0,0,0,165,235,639,1136,5824,0,0,0,0,0,166.461,0,0,0,0,0,0,0,0,0,165.002,165.537,166.909,166.73,166.426,0,0,0,0,0,10.5884,0,0,0,0,0,0,0,0,0,10.8226,10.7915,10.645,10.2939,10.9224,0,0,0,0,0,
PBSM,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample9.bin,NL,0,0,1000000,4675,0.00730469,0,266,55,8.59375e-05,0,0,0.005,0,0.031,0.109,0,0,0.145,0,0,0,0,0,0,0,0,0,1,1,0,0.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample9.bin,SGrid,3,100,100,1048,0.0016375,620842,77,55,8.59375e-05,3,2,0.003,0,0.01,0.012,0.003,0.039,0.08,0,0,0.037,0.014,0.001,27.3859,1982,33.1846,145.8,483,483,1,0.026,6,0,1416,963,664,1610,1362,1982,0,0,0,0,1551,933,713,1419,1498,1884,0,0,0,0,166.465,166.655,166.239,166.262,166.816,166.345,0,0,0,0,166.615,166.697,166.247,166.264,166.438,166.428,0,0,0,0,10.0672,10.6604,10.6498,10.7557,10.6783,10.6869,0,0,0,0,10.7233,10.6215,11.0675,10.896,10.9528,10.7005,0,0,0,0,
dTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample9.bin,SGrid,3,100,100,1016,0.0015875,4797975,66,55,8.59375e-05,12,1,0.004,0,0.027,0.024,0.01,0.032,0.075,0,0,0.03,0.012,0,17.1569,6976,71.8382,487.621,295,295,1,0.036,5,5,8000,0,0,0,0,0,0,0,0,0,200,188,346,278,6976,0,0,0,0,0,166.461,0,0,0,0,0,0,0,0,0,166.405,165.518,167.475,167.44,167.13,0,0,0,0,0,10.5884,0,0,0,0,0,0,0,0,0,10.4048,10.9518,11.3272,10.1523,11.0065,0,0,0,0,0,
reTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample9.bin,SGrid,3,100,100,851,0.00132969,35054824,88,55,8.59375e-05,0,1,0.003,0,0.003,0.011,0.007,0.019,0.054,0,0,0.019,0.017,0,42.9167,5824,66.6625,535.607,481,481,1,0.028,5,0,324,66,649,1185,5776,0,0,0,0,0,165,235,639,1136,5824,0,0,0,0,0,166.367,166.385,166.619,166.396,166.462,0,0,0,0,0,165.002,165.537,166.909,166.73,166.426,0,0,0,0,0,10.4127,10.0655,10.7504,10.5766,10.5879,0,0,0,0,0,10.8226,10.7915,10.645,10.2939,10.9224,0,0,0,0,0,
rereTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample9.bin,SGrid,3,100,100,868,0.00135625,23369696,90,55,8.59375e-05,0,1,0.003,0,0.003,0.012,0.007,0.018,0.053,0,0,0.017,0.015,0.001,44.5833,5797,66.6625,534.653,481,481,1,0.027,5,0,324,66,649,1185,5776,0,0,0,0,0,334,49,661,1158,5797,0,0,0,0,0,166.367,166.385,166.619,166.396,166.462,0,0,0,0,0,165.245,167.05,166.843,166.859,166.391,0,0,0,0,0,10.4127,10.0655,10.7504,10.5766,10.5879,0,0,0,0,0,10.7709,11.8532,10.5305,10.3734,10.9154,0,0,0,0,0,
PS,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample10.bin,NL,0,0,0,703617,1.0994,0,0,45,7.03125e-05,0,0,0.008,0,0,0,0,0,0.786,0,0,0.003,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample10.bin,NL,0,0,1000000,865,0.00135156,0,57,45,7.03125e-05,0,0,0.003,0,0.009,0.005,0,0,0.018,0,0,0,0,0,0,0,0,0,1,1,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample10.bin,SGrid,3,100,100,866,0.00135312,50894500,59,45,7.03125e-05,0,0,0.003,0,0,0.022,0.01,0.018,0.045,0,0,0.017,0.012,0.001,43.3333,5915,66.6667,386.869,90,90,1,0.034,5,0,8000,0,0,0,0,0,0,0,0,0,143,252,592,1098,5915,0,0,0,0,0,166.461,0,0,0,0,0,0,0,0,0,167.717,166.952,165.92,166.4,166.597,0,0,0,0,0,10.5884,0,0,0,0,0,0,0,0,0,11.0977,9.96803,10.5333,10.8746,10.763,0,0,0,0,0,
PBSM,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample10.bin,NL,0,0,1000000,4460,0.00696875,0,161,45,7.03125e-05,0,0,0.004,0,0.031,0.112,0,0,0.147,0,0,0,0,0,0,0,0,0,1,1,0,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample10.bin,SGrid,3,100,100,931,0.00145469,817257,52,45,7.03125e-05,1,5,0.003,0,0.009,0.013,0.006,0.04,0.081,0,0,0.036,0.014,0.001,29.0456,1972,33.1826,156.113,483,483,1,0.027,6,0,1630,854,676,1125,1742,1972,0,0,0,0,1581,882,582,1234,1797,1919,0,0,0,0,166.503,166.781,166.241,166.318,166.514,166.401,0,0,0,0,166.729,166.156,166.347,166.641,166.675,166.472,0,0,0,0,10.4899,10.459,10.581,10.8067,10.4897,10.6855,0,0,0,0,10.5961,10.5728,11.4768,10.5431,10.8679,10.7344,0,0,0,0,
dTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample10.bin,SGrid,3,100,100,905,0.00141406,5068242,55,45,7.03125e-05,6,0,0.003,0,0.025,0.021,0.015,0.034,0.075,0.001,0,0.033,0.014,0,17.1569,6996,71.9657,489.664,295,295,1,0.035,5,5,8000,0,0,0,0,0,0,0,0,0,55,121,333,489,6996,0,0,0,0,0,166.461,0,0,0,0,0,0,0,0,0,166.522,167.046,166.473,165.08,167.426,0,0,0,0,0,10.5884,0,0,0,0,0,0,0,0,0,10.4313,9.63289,10.2587,10.2834,10.2983,0,0,0,0,0,
reTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample10.bin,SGrid,3,100,100,800,0.00125,35552756,62,45,7.03125e-05,0,0,0.003,0,0.002,0.013,0.007,0.018,0.053,0,0,0.017,0.016,0.001,43.3333,5915,66.6667,539.561,481,481,1,0.029,5,0,140,251,645,1186,5778,0,0,0,0,0,143,252,592,1098,5915,0,0,0,0,0,168.136,165.667,166.6,166.382,166.455,0,0,0,0,0,167.717,166.952,165.92,166.4,166.597,0,0,0,0,0,10.055,10.4084,10.7619,10.5826,10.5858,0,0,0,0,0,11.0977,9.96803,10.5333,10.8746,10.763,0,0,0,0,0,
rereTOUCH,5,8000,8000,../../../data/samplesRandomUni/8000/sample3.bin,../../../data/samplesRandomUni/8000/sample10.bin,SGrid,3,100,100,838,0.00130937,23840028,55,45,7.03125e-05,0,0,0.003,0,0.003,0.013,0.008,0.018,0.056,0,0,0.017,0.017,0.001,43.75,5876,66.6667,537.958,481,481,1,0.03,5,0,140,251,645,1186,5778,0,0,0,0,0,120,256,627,1121,5876,0,0,0,0,0,168.136,165.667,166.6,166.382,166.455,0,0,0,0,0,167.67,167.071,165.952,166.443,166.591,0,0,0,0,0,10.055,10.4084,10.7619,10.5826,10.5858,0,0,0,0,0,11.3174,9.7998,10.6012,10.931,10.7501,0,0,0,0,0,
PS,5,8000,8000,../../../data/samplesRandomUni/8000/sample4.bin,../../../data/samplesRandomUni/8000/sample1.bin,NL,0,0,0,703085,1.09857,0,0,55,8.59375e-05,0,0,0.003,0,0,0,0,0,0.772,0,0,0.003,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,8000,8000,../../../data/samplesRandomUni/8000/sample4.bin,../../../data/samplesRandomUni/8000/sample1.bin,NL,0,0,1000000,890,0.00139062,0,86,55,8.59375e-05,0,0,0.003,0,0.01,0.005,0,0,0.018,0,0,0,0,0,0,0,0,0,1,1,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
