Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample6.bin,../../../data/samplesRandomExpand/8000/sample5.bin,SGrid,3,100,100,814,0.00127188,54090679,45,40,6.25e-05,0,2,0.008,0,0.003,0.903,0,0.015,0.929,0,0,0.015,0.026,0,39.5833,3790,66.6583,380.972,481,481,1,0.929,5,0,406,435,868,2504,3787,0,0,0,0,0,431,433,821,2523,3790,0,0,0,0,0,166.512,166.917,165.9,166.288,166.277,0,0,0,0,0,166.077,166.329,166.756,166.205,166.17,0,0,0,0,0,10.6223,11.0068,10.7418,10.758,10.7112,0,0,0,0,0,10.3914,10.3597,10.5804,10.6995,10.9931,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample7.bin,../../../data/samplesRandomExpand/8000/sample1.bin,SGrid,3,100,100,898,0.00140313,63475083,82,65,0.000101562,2,0,0.008,0,0.005,1.965,0,0.041,2.021,0,0,0.039,0.036,0.001,42.0833,7156,66.6583,647.008,481,481,1,2.001,5,0,336,130,147,229,7156,0,0,0,0,0,284,240,147,244,7085,0,0,0,0,0,166.024,167.211,165.904,164.691,166.589,0,0,0,0,0,165.872,165.967,167.702,166.02,166.277,0,0,0,0,0,10.8135,9.91817,11.5331,10.7745,10.5936,0,0,0,0,0,10.8236,10.8398,11.0216,10.1474,10.7058,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample7.bin,../../../data/samplesRandomExpand/8000/sample2.bin,SGrid,3,100,100,854,0.00133438,63535517,83,51,7.96875e-05,1,0,0.008,0,0.005,0.842,0,0.041,0.898,0,0,0.039,0.014,0.001,42.0833,7189,66.6625,653.196,481,481,1,0.856,5,0,342,97,144,228,7188,0,0,0,0,0,265,177,153,216,7189,0,0,0,0,0,166.421,166.638,165.921,164.672,166.579,0,0,0,0,0,166.379,166.203,166.527,166.209,166.31,0,0,0,0,0,10.8974,9.42893,11.5813,10.7942,10.5913,0,0,0,0,0,10.908,10.1379,10.5181,10.491,10.7271,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample7.bin,../../../data/samplesRandomExpand/8000/sample3.bin,SGrid,3,100,100,872,0.0013625,63470438,82,55,8.59375e-05,8,0,0.003,0,0.002,0.68,0,0.019,0.704,0,0,0.018,0.015,0,41.6667,7164,66.6333,650.819,481,481,1,0.695,5,0,318,137,145,228,7164,0,0,0,0,0,263,205,141,230,7161,0,0,0,0,0,166.375,166.351,165.93,164.672,166.586,0,0,0,0,0,167.392,167.271,166.894,167.055,166.256,0,0,0,0,0,11.0939,9.07219,11.5419,10.7942,10.5983,0,0,0,0,0,10.3361,11.5407,11.2149,10.6387,10.5447,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample7.bin,../../../data/samplesRandomExpand/8000/sample4.bin,SGrid,3,100,100,970,0.00151563,63482947,82,56,8.75e-05,1,0,0.004,0,0.002,0.703,0,0.017,0.726,0,0,0.016,0.014,0,41.6667,7151,66.6625,646.787,481,481,1,0.717,5,0,359,114,147,228,7151,0,0,0,0,0,300,214,160,241,7085,0,0,0,0,0,166.035,167.459,165.888,164.672,166.588,0,0,0,0,0,166.156,165.607,167.217,165.795,166.323,0,0,0,0,0,10.8909,9.17495,11.5535,10.7942,10.596,0,0,0,0,0,10.0335,10.0386,10.1768,10.9073,10.5582,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample7.bin,../../../data/samplesRandomExpand/8000/sample5.bin,SGrid,3,100,100,890,0.00139062,63515442,79,58,9.0625e-05,0,0,0.005,0,0.002,0.687,0,0.017,0.713,0,0,0.017,0.016,0.001,42.0833,7164,66.6667,649.557,481,481,1,0.703,5,0,343,117,149,227,7164,0,0,0,0,0,284,213,130,240,7133,0,0,0,0,0,166.273,167.021,165.906,164.627,166.582,0,0,0,0,0,166.409,166.36,164.371,165.997,166.272,0,0,0,0,0,10.9225,9.23626,11.4864,10.797,10.5962,0,0,0,0,0,10.3725,11.464,10.1455,11.1452,10.79,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample7.bin,../../../data/samplesRandomExpand/8000/sample6.bin,SGrid,3,100,100,965,0.00150781,63534301,80,53,8.28125e-05,0,0,0.004,0,0.002,0.685,0,0.018,0.711,0,0.001,0.018,0.017,0,41.6667,7181,66.6667,652.058,481,481,1,0.702,5,0,341,104,146,228,7181,0,0,0,0,0,259,205,129,236,7171,0,0,0,0,0,166.45,166.527,165.806,164.672,166.583,0,0,0,0,0,166.95,165.764,167.11,166.425,166.258,0,0,0,0,0,10.9833,9.44298,11.5435,10.7942,10.588,0,0,0,0,0,10.7688,10.0866,10.4445,10.465,10.7727,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample8.bin,../../../data/samplesRandomExpand/8000/sample1.bin,SGrid,3,100,100,919,0.00143594,55582566,76,51,7.96875e-05,3,4,0.003,0,0.003,0.477,0,0.019,0.503,0,0,0.019,0.011,0,35.4167,4222,66.6375,400.308,481,481,1,0.488,5,0,571,400,862,2022,4142,0,0,0,0,0,480,515,810,1969,4222,0,0,0,0,0,166.276,164.943,166.678,166.637,166.059,0,0,0,0,0,166.25,167.116,165.89,166.435,166.163,0,0,0,0,0,10.6149,10.4788,10.9022,10.6035,10.7342,0,0,0,0,0,10.8499,10.7035,10.7865,10.6105,10.7087,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample8.bin,../../../data/samplesRandomExpand/8000/sample2.bin,SGrid,3,100,100,885,0.00138281,55543275,75,52,8.125e-05,0,3,0.003,0,0.003,0.485,0,0.019,0.511,0,0,0.019,0.013,0,37.0833,4192,66.6542,398.656,481,481,1,0.498,5,0,491,500,855,2021,4133,0,0,0,0,0,488,507,835,1975,4192,0,0,0,0,0,165.829,165.508,166.651,166.642,166.07,0,0,0,0,0,166.669,166.494,166.113,166.05,166.415,0,0,0,0,0,10.2134,10.933,10.8658,10.6022,10.7465,0,0,0,0,0,10.3218,10.6542,10.7509,10.7028,10.7537,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample8.bin,../../../data/samplesRandomExpand/8000/sample3.bin,SGrid,3,100,100,973,0.00152031,55340755,96,48,7.5e-05,2,4,0.003,0.001,0.002,0.481,0,0.022,0.51,0,0,0.021,0.014,0.001,37.0833,4138,66.6417,395.857,481,481,1,0.495,5,0,537,439,861,2023,4138,0,0,0,0,0,482,566,846,1987,4115,0,0,0,0,0,166.252,165.129,166.675,166.651,166.047,0,0,0,0,0,167.068,165.886,166.833,166.509,166.158,0,0,0,0,0,10.2466,10.9185,10.8663,10.6006,10.746,0,0,0,0,0,10.4972,10.4859,10.4913,10.6765,10.5741,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample8.bin,../../../data/samplesRandomExpand/8000/sample4.bin,SGrid,3,100,100,763,0.00119219,55580826,38,40,6.25e-05,0,5,0.003,0,0.003,0.493,0,0.02,0.519,0,0,0.019,0.012,0,36.6667,4208,66.6458,399.478,481,481,1,0.505,5,0,653,322,865,2023,4137,0,0,0,0,0,501,495,823,1968,4208,0,0,0,0,0,165.724,165.473,166.629,166.642,166.078,0,0,0,0,0,166.612,165.785,166.045,166.487,166.291,0,0,0,0,0,10.2487,11.0566,10.912,10.6019,10.7501,0,0,0,0,0,10.321,10.412,10.4806,10.4948,10.5909,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample8.bin,../../../data/samplesRandomExpand/8000/sample5.bin,SGrid,3,100,100,897,0.00140156,55454497,67,52,8.125e-05,3,6,0.004,0,0.003,0.483,0,0.018,0.508,0,0,0.017,0.013,0,35.8333,4166,66.6292,398.146,481,481,1,0.496,5,0,520,457,860,2021,4139,0,0,0,0,0,499,500,817,2012,4166,0,0,0,0,0,166.296,165.021,166.649,166.645,166.067,0,0,0,0,0,166.708,165.737,167.242,166.155,166.085,0,0,0,0,0,10.2603,10.8228,10.8693,10.6038,10.7484,0,0,0,0,0,10.3817,10.5816,10.3879,10.6587,11.0066,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample8.bin,../../../data/samplesRandomExpand/8000/sample6.bin,SGrid,3,100,100,915,0.00142969,55343538,73,51,7.96875e-05,0,5,0.003,0,0.003,0.5,0,0.019,0.526,0,0,0.019,0.01,0,37.0833,4141,66.6458,395.882,481,481,1,0.51,5,0,639,330,867,2023,4141,0,0,0,0,0,521,551,837,1967,4119,0,0,0,0,0,165.695,165.646,166.693,166.634,166.059,0,0,0,0,0,166.371,165.962,166.509,166.353,166.249,0,0,0,0,0,10.5088,10.7384,10.8429,10.6011,10.7497,0,0,0,0,0,10.6064,11.2872,10.6527,10.8084,10.6726,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample8.bin,../../../data/samplesRandomExpand/8000/sample7.bin,SGrid,3,100,100,878,0.00137188,55523815,77,46,7.1875e-05,0,7,0.003,0,0.003,0.496,0,0.019,0.523,0,0,0.019,0.01,0.001,36.25,4179,66.6375,398.877,481,481,1,0.506,5,0,541,443,858,2022,4136,0,0,0,0,0,477,477,835,2025,4179,0,0,0,0,0,166.247,165.122,166.64,166.639,166.055,0,0,0,0,0,166.529,166.13,165.957,166.517,166.644,0,0,0,0,0,10.1968,10.9126,10.8825,10.604,10.7529,0,0,0,0,0,10.1678,10.4619,10.9409,10.6865,10.5882,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample9.bin,../../../data/samplesRandomExpand/8000/sample1.bin,SGrid,3,100,100,867,0.00135469,53558709,65,48,7.5e-05,0,9,0.003,0,0.003,0.474,0,0.02,0.5,0,0,0.019,0.016,0,34.1667,3865,66.6292,371,481,481,1,0.49,5,0,626,537,1028,1944,3865,0,0,0,0,0,622,604,975,1956,3834,0,0,0,0,0,166.784,166.201,166.205,166.001,166.285,0,0,0,0,0,166.229,166.556,166.44,166.437,166.121,0,0,0,0,0,10.2555,10.8363,11.1954,10.7518,10.7468,0,0,0,0,0,10.7145,10.8866,10.9679,10.6274,10.6399,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample9.bin,../../../data/samplesRandomExpand/8000/sample2.bin,SGrid,3,100,100,889,0.00138906,53598674,70,48,7.5e-05,0,4,0.003,0,0.003,0.456,0,0.019,0.482,0,0,0.018,0.014,0,33.75,3865,66.65,370.9,481,481,1,0.47,5,0,692,488,1023,1932,3865,0,0,0,0,0,639,608,955,1955,3839,0,0,0,0,0,166.755,165.934,166.216,166.055,166.283,0,0,0,0,0,166.995,166.242,165.971,166.078,166.415,0,0,0,0,0,10.4641,10.747,11.1681,10.7564,10.7373,0,0,0,0,0,10.7193,10.424,10.5231,10.6831,10.811,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample9.bin,../../../data/samplesRandomExpand/8000/sample3.bin,SGrid,3,100,100,921,0.00143906,53378777,69,57,8.90625e-05,5,3,0.005,0,0.003,0.453,0,0.02,0.481,0,0,0.019,0.013,0,33.75,3866,66.6333,368.305,481,481,1,0.466,5,0,609,558,1020,1942,3866,0,0,0,0,0,649,627,981,1979,3761,0,0,0,0,0,166.731,166.16,166.239,166.033,166.286,0,0,0,0,0,167.018,166.718,166.554,166.491,166.05,0,0,0,0,0,10.4833,10.7584,11.1743,10.7316,10.7409,0,0,0,0,0,10.7722,10.3088,10.7202,10.6658,10.5097,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample9.bin,../../../data/samplesRandomExpand/8000/sample4.bin,SGrid,3,100,100,880,0.001375,53546331,50,37,5.78125e-05,0,6,0.003,0,0.003,0.489,0,0.02,0.516,0,0,0.019,0.01,0,33.3333,3851,66.6417,369.471,481,481,1,0.499,5,0,610,576,1030,1933,3851,0,0,0,0,0,649,624,948,1956,3817,0,0,0,0,0,166.715,165.961,166.251,166.062,166.291,0,0,0,0,0,166.392,165.575,166.282,166.443,166.326,0,0,0,0,0,10.4034,10.7989,11.1562,10.7355,10.7465,0,0,0,0,0,10.4802,9.8641,10.6907,10.521,10.6082,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample9.bin,../../../data/samplesRandomExpand/8000/sample5.bin,SGrid,3,100,100,887,0.00138594,53520885,72,50,7.8125e-05,1,3,0.004,0,0.003,0.471,0,0.019,0.498,0,0,0.018,0.013,0,34.5833,3862,66.65,369.743,481,481,1,0.484,5,0,588,588,1022,1939,3862,0,0,0,0,0,639,600,957,2003,3798,0,0,0,0,0,166.874,165.786,166.266,166.072,166.288,0,0,0,0,0,166.396,166.177,166.535,166.193,166.173,0,0,0,0,0,10.2471,10.7467,11.1813,10.7721,10.7502,0,0,0,0,0,10.3116,10.8815,10.4683,10.6681,11.0128,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample9.bin,../../../data/samplesRandomExpand/8000/sample6.bin,SGrid,3,100,100,922,0.00144063,53457880,57,50,7.8125e-05,0,3,0.004,0,0.003,0.472,0,0.019,0.498,0,0,0.019,0.015,0,34.1667,3864,66.6542,368.765,481,481,1,0.487,5,0,586,599,1020,1931,3864,0,0,0,0,0,631,637,990,1957,3782,0,0,0,0,0,166.777,165.959,166.255,166.065,166.284,0,0,0,0,0,166.187,166.105,166.497,166.332,166.248,0,0,0,0,0,10.2073,10.841,11.1992,10.7423,10.7515,0,0,0,0,0,10.3321,11.3444,10.6674,10.7826,10.7051,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample9.bin,../../../data/samplesRandomExpand/8000/sample7.bin,SGrid,3,100,100,819,0.00127969,53549454,35,48,7.5e-05,0,6,0.006,0,0.002,0.5,0,0.015,0.524,0,0,0.014,0.016,0,34.1667,3865,66.6417,370.455,481,481,1,0.516,5,0,578,604,1018,1935,3865,0,0,0,0,0,656,571,933,2026,3808,0,0,0,0,0,166.657,166.086,166.234,166.043,166.3,0,0,0,0,0,166.523,166.129,166.059,166.439,166.708,0,0,0,0,0,10.5309,10.6458,11.1803,10.7411,10.7411,0,0,0,0,0,10.5297,10.3903,11.0577,10.6873,10.5223,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample9.bin,../../../data/samplesRandomExpand/8000/sample8.bin,SGrid,3,100,100,894,0.00139687,53397327,66,55,8.59375e-05,2,1,0.003,0,0.003,0.489,0,0.016,0.511,0,0,0.015,0.013,0,33.75,3871,66.6542,368.238,481,481,1,0.502,5,0,640,528,1022,1937,3871,0,0,0,0,0,666,607,958,2020,3748,0,0,0,0,0,166.815,165.809,166.278,166.072,166.278,0,0,0,0,0,165.382,166.474,166.241,166.623,166.121,0,0,0,0,0,10.6037,10.6429,11.1845,10.719,10.7408,0,0,0,0,0,10.3173,10.7462,10.7572,10.6174,10.7968,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample10.bin,../../../data/samplesRandomExpand/8000/sample1.bin,SGrid,3,100,100,904,0.0014125,53309692,62,60,9.375e-05,1,0,0.003,0,0.003,0.511,0,0.016,0.534,0,0,0.016,0.016,0.001,33.75,3818,66.6625,366.676,481,481,1,0.527,5,0,725,562,915,2009,3788,0,0,0,0,0,755,568,906,1953,3818,0,0,0,0,0,165.442,166.416,166.108,166.176,166.144,0,0,0,0,0,166.458,166.572,166.251,166.407,166.126,0,0,0,0,0,10.7379,10.7152,10.6586,10.7409,10.6612,0,0,0,0,0,10.8003,10.9545,10.8545,10.6354,10.647,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample10.bin,../../../data/samplesRandomExpand/8000/sample2.bin,SGrid,3,100,100,860,0.00134375,53322709,66,49,7.65625e-05,2,1,0.003,0,0.003,0.48,0,0.016,0.502,0,0,0.015,0.019,0,33.75,3822,66.6542,366.307,481,481,1,0.499,5,0,739,552,922,2010,3775,0,0,0,0,0,787,557,878,1955,3822,0,0,0,0,0,165.41,166.438,166.128,166.193,166.144,0,0,0,0,0,167.033,165.655,166.025,166.134,166.413,0,0,0,0,0,10.7493,10.555,10.6931,10.741,10.6709,0,0,0,0,0,10.3158,11.0194,10.4327,10.6893,10.8079,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample10.bin,../../../data/samplesRandomExpand/8000/sample3.bin,SGrid,3,100,100,909,0.00142031,53083296,52,46,7.1875e-05,11,0,0.003,0,0.005,0.479,0,0.016,0.504,0,0,0.014,0.014,0,34.1667,3770,66.6208,363.016,481,481,1,0.493,5,0,736,560,915,2008,3770,0,0,0,0,0,799,570,917,1970,3744,0,0,0,0,0,165.389,166.515,166.116,166.181,166.147,0,0,0,0,0,166.966,166.361,166.711,166.506,166.053,0,0,0,0,0,10.711,10.6839,10.6854,10.7319,10.6728,0,0,0,0,0,10.5011,10.4613,10.8633,10.6637,10.4973,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample10.bin,../../../data/samplesRandomExpand/8000/sample4.bin,SGrid,3,100,100,854,0.00133438,53274097,70,49,7.65625e-05,0,0,0.003,0,0.003,0.696,0,0.019,0.722,0,0,0.018,0.034,0,34.1667,3803,66.6667,366.29,481,481,1,0.73,5,0,714,567,915,2013,3791,0,0,0,0,0,814,548,871,1964,3803,0,0,0,0,0,165.677,166.437,166.062,166.164,166.115,0,0,0,0,0,166.386,165.664,166.215,166.463,166.307,0,0,0,0,0,10.8303,10.546,10.6836,10.7399,10.6652,0,0,0,0,0,10.6532,9.96613,10.4632,10.5179,10.6011,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample10.bin,../../../data/samplesRandomExpand/8000/sample5.bin,SGrid,3,100,100,870,0.00135937,53196913,50,42,6.5625e-05,6,0,0.013,0,0.012,1.415,0,0.074,1.517,0,0,0.07,0.045,0.002,33.75,3784,66.6417,365.325,481,481,1,1.46,5,0,714,557,919,2020,3784,0,0,0,0,0,809,532,889,1991,3779,0,0,0,0,0,165.423,166.607,166.089,166.196,166.109,0,0,0,0,0,166.255,166.298,166.719,166.115,166.182,0,0,0,0,0,10.7497,10.5881,10.6645,10.7533,10.6706,0,0,0,0,0,10.2254,10.6679,10.7774,10.6574,11.0077,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample10.bin,../../../data/samplesRandomExpand/8000/sample6.bin,SGrid,3,100,100,831,0.00129844,53164742,48,49,7.65625e-05,1,1,0.007,0,0.008,1.085,0,0.042,1.144,0,0,0.04,0.021,0.001,34.1667,3789,66.6583,364.669,481,481,1,1.106,5,0,720,565,917,2008,3789,0,0,0,0,0,820,567,896,1945,3771,0,0,0,0,0,165.408,166.47,166.145,166.159,166.142,0,0,0,0,0,165.945,166.791,166.358,166.304,166.262,0,0,0,0,0,10.6555,10.6323,10.7364,10.7475,10.6666,0,0,0,0,0,10.7451,11.0816,10.6026,10.7839,10.6983,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample10.bin,../../../data/samplesRandomExpand/8000/sample7.bin,SGrid,3,100,100,953,0.00148906,53293882,67,47,7.34375e-05,0,0,0.009,0,0.003,0.497,0,0.02,0.529,0,0,0.019,0.015,0,33.75,3793,66.6667,365.771,481,481,1,0.512,5,0,763,534,919,2006,3778,0,0,0,0,0,769,541,886,2011,3793,0,0,0,0,0,165.533,166.364,166.129,166.187,166.134,0,0,0,0,0,166.422,166.21,166.027,166.491,166.688,0,0,0,0,0,10.7886,10.5976,10.721,10.7304,10.6581,0,0,0,0,0,10.5183,10.4813,11.0252,10.702,10.5157,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample10.bin,../../../data/samplesRandomExpand/8000/sample8.bin,SGrid,3,100,100,885,0.00138281,53101584,91,62,9.6875e-05,3,0,0.007,0.001,0.002,0.459,0,0.02,0.49,0,0,0.019,0.014,0.001,34.1667,3786,66.6542,363.562,481,481,1,0.473,5,0,729,556,919,2007,3786,0,0,0,0,0,812,549,901,2005,3733,0,0,0,0,0,165.583,166.56,166.049,166.179,166.113,0,0,0,0,0,165.791,165.956,166.287,166.636,166.127,0,0,0,0,0,10.7765,10.6166,10.6706,10.7389,10.6707,0,0,0,0,0,10.383,10.8376,10.7,10.6333,10.7937,0,0,0,0,0,
reTOUCH:BU(Case4),5,8000,8000,../../../data/samplesRandomExpand/8000/sample10.bin,../../../data/samplesRandomExpand/8000/sample9.bin,SGrid,3,100,100,883,0.00137969,53326491,60,51,7.96875e-05,0,0,0.003,0,0.002,0.461,0,0.02,0.487,0,0,0.019,0.013,0.001,33.75,3832,66.6667,366.689,481,481,1,0.474,5,0,727,553,924,2012,3784,0,0,0,0,0,770,560,932,1906,3832,0,0,0,0,0,165.433,166.407,166.138,166.185,166.139,0,0,0,0,0,166.603,165.961,166.274,166.038,166.299,0,0,0,0,0,10.7558,10.5919,10.7283,10.7471,10.6547,0,0,0,0,0,10.6822,10.7335,11.0913,10.7206,10.7499,0,0,0,0,0,
reTOUCH:BU(Case4),5,10000,10000,../../../data/samplesRandomExpand/10000/sample2.bin,../../../data/samplesRandomExpand/10000/sample1.bin,SGrid,3,100,100,1374,0.001374,89760564,121,94,9.4e-05,0,2,0.007,0,0.004,0.777,0,0.018,0.806,0,0,0.018,0.017,0,39.5425,3739,65.3529,368.488,613,613,1,0.794,6,0,308,389,1251,2110,2203,3739,0,0,0,0,336,468,1259,2089,2237,3609,0,0,0,0,167.187,166.946,166.206,166.54,166.186,166.327,0,0,0,0,166.046,165.851,166.295,166.608,166.234,166.066,0,0,0,0,11.0222,10.1871,10.3417,10.9244,10.7787,10.6097,0,0,0,0,10.6926,10.6542,10.5197,10.8051,10.5678,10.7503,0,0,0,0,
reTOUCH:BU(Case4),5,10000,10000,../../../data/samplesRandomExpand/10000/sample3.bin,../../../data/samplesRandomExpand/10000/sample1.bin,SGrid,3,100,100,1426,0.001426,90058736,103,75,7.5e-05,0,0,0.006,0,0.004,0.794,0,0.023,0.828,0.001,0,0.022,0.02,0,40.1961,3782,65.3595,374.198,613,613,1,0.814,6,0,373,436,765,2204,3782,2440,0,0,0,0,430,435,775,2258,3692,2410,0,0,0,0,165.809,165.658,166.13,166.346,166.269,166.401,0,0,0,0,166.177,166.66,165.738,166.443,166.219,166.147,0,0,0,0,10.0489,10.219,10.3474,10.6016,10.5864,10.6492,0,0,0,0,10.4966,10.7986,10.6268,10.7556,10.5742,10.8322,0,0,0,0,
reTOUCH:BU(Case4),5,10000,10000,../../../data/samplesRandomExpand/10000/sample3.bin,../../../data/samplesRandomExpand/10000/sample2.bin,SGrid,3,100,100,1336,0.001336,90287291,120,90,9e-05,0,3,0.004,0,0.004,0.766,0,0.022,0.796,0,0,0.021,0.015,0,39.8693,3779,65.3497,376.267,613,613,1,0.781,6,0,386,419,772,2204,3779,2440,0,0,0,0,418,401,774,2203,3770,2431,0,0,0,0,165.746,165.726,166.141,166.348,166.264,166.401,0,0,0,0,166.304,165.658,166.896,166.75,166.279,166.149,0,0,0,0,10.0284,10.306,10.335,10.5953,10.586,10.6492,0,0,0,0,10.0032,10.9611,10.4144,10.9147,10.7156,10.5453,0,0,0,0,
reTOUCH:BU(Case4),5,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample1.bin,SGrid,3,100,100,1304,0.001304,88287613,104,84,8.4e-05,0,1,0.005,0,0.003,0.765,0,0.024,0.799,0,0,0.023,0.019,0.001,39.2157,3734,65.3562,360.858,613,613,1,0.784,6,0,498,676,906,2215,1971,3734,0,0,0,0,494,777,912,2164,2038,3614,0,0,0,0,165.959,166.137,166.294,166.488,166.399,166.23,0,0,0,0,165.843,166.007,166.52,166.554,166.197,166.08,0,0,0,0,10.6363,10.764,10.2497,10.8356,10.9779,10.6779,0,0,0,0,10.9914,10.4068,10.5354,10.7645,10.5733,10.7525,0,0,0,0,
reTOUCH:BU(Case4),5,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample2.bin,SGrid,3,100,100,1422,0.001422,88503690,132,91,9.1e-05,17,0,0.009,0,0.004,0.782,0,0.019,0.815,0,0,0.018,0.016,0,39.2157,3742,65.3039,364.334,613,613,1,0.798,6,0,506,639,902,2223,1977,3736,0,0,0,0,507,686,893,2170,2002,3742,0,0,0,0,165.889,165.948,166.338,166.509,166.419,166.231,0,0,0,0,166.254,166.622,166.402,166.556,166.213,166.326,0,0,0,0,10.5526,10.8002,10.2393,10.8352,11.0047,10.6754,0,0,0,0,10.7613,10.557,10.1926,10.9519,10.7455,10.6091,0,0,0,0,
reTOUCH:BU(Case4),5,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample3.bin,SGrid,3,100,100,1320,0.00132,88439743,115,71,7.1e-05,3,0,0.004,0,0.003,0.767,0,0.023,0.798,0,0,0.022,0.02,0.001,38.8889,3734,65.3497,362.593,613,613,1,0.787,6,0,521,651,903,2214,1974,3734,0,0,0,0,514,718,927,2143,2020,3678,0,0,0,0,166.108,166.036,166.32,166.479,166.405,166.23,0,0,0,0,166.583,165.945,165.977,166.336,166.207,166.343,0,0,0,0,10.5815,10.8941,10.2535,10.8194,10.9669,10.6779,0,0,0,0,10.7817,10.2885,10.2879,10.5744,10.5996,10.5968,0,0,0,0,
