Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample7.bin,../../../data/samplesRandomExpand/2000/sample6.bin,SGrid,3,100,100,60,0.0015,3132059,19,3,7.5e-05,9,4,0.002,0,0.002,0.847,0,0.008,0.86,0,0,0.008,0.838,0,20.9677,793,64.3065,152.344,125,125,1,1.685,4,0,393,149,656,793,0,0,0,0,0,0,342,281,608,765,0,0,0,0,0,0,166.289,166.28,166.781,166.397,0,0,0,0,0,0,166.199,166.137,165.995,166.364,0,0,0,0,0,0,10.8172,11.3548,10.7039,11.1444,0,0,0,0,0,0,10.0724,9.82712,10.7932,10.3755,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample8.bin,../../../data/samplesRandomExpand/2000/sample1.bin,SGrid,3,100,100,37,0.000925,3607314,8,4,0.0001,14,13,0.003,0,0.002,0.817,0,0.009,0.831,0,0,0.009,0.804,0,25.8065,1216,64.0806,215.691,125,125,1,1.621,4,0,201,49,520,1216,0,0,0,0,0,0,177,142,496,1172,0,0,0,0,0,0,166.733,172.017,166.763,166.209,0,0,0,0,0,0,166.748,165.738,166.047,165.851,0,0,0,0,0,0,10.2406,11.4508,10.7359,10.8687,0,0,0,0,0,0,10.1425,10.0579,10.7638,10.4431,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample8.bin,../../../data/samplesRandomExpand/2000/sample2.bin,SGrid,3,100,100,49,0.001225,3614746,7,4,0.0001,12,3,0.002,0,0.002,0.032,0,0.008,0.045,0,0,0.008,0.021,0,29.0323,1213,64.2742,213.806,125,125,1,0.053,4,0,191,70,514,1213,0,0,0,0,0,0,184,121,546,1146,0,0,0,0,0,0,166.418,169.973,166.827,166.252,0,0,0,0,0,0,166.155,166.758,166.076,166.611,0,0,0,0,0,0,10.6263,11.6417,10.7058,10.8367,0,0,0,0,0,0,10.2297,9.85041,10.7065,10.8005,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample8.bin,../../../data/samplesRandomExpand/2000/sample3.bin,SGrid,3,100,100,72,0.0018,3642035,16,3,7.5e-05,1,4,0.002,0,0.001,1.578,0,0.009,1.592,0,0,0.008,1.568,0.001,25.8065,1219,64.4355,216.478,125,125,1,3.146,4,0,208,51,521,1219,0,0,0,0,0,0,192,125,501,1178,0,0,0,0,0,0,166.67,169.023,166.773,166.321,0,0,0,0,0,0,167.105,167.387,165.588,166.371,0,0,0,0,0,0,10.7117,11.7593,10.6449,10.8788,0,0,0,0,0,0,10.829,10.2336,10.5482,11.0717,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample8.bin,../../../data/samplesRandomExpand/2000/sample4.bin,SGrid,3,100,100,54,0.00135,3630094,7,5,0.000125,2,5,0.002,0,0.002,1.585,0,0.009,1.598,0,0,0.009,1.573,0,25.8065,1220,64.4032,215.307,125,125,1,3.158,4,0,198,68,512,1220,0,0,0,0,0,0,204,131,493,1167,0,0,0,0,0,0,166.488,169.139,166.823,166.295,0,0,0,0,0,0,166.104,166.74,165.952,166.558,0,0,0,0,0,0,10.8313,11.3431,10.6886,10.8453,0,0,0,0,0,0,10.505,11.4274,11.1424,10.589,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample8.bin,../../../data/samplesRandomExpand/2000/sample5.bin,SGrid,3,100,100,58,0.00145,3621191,1,1,2.5e-05,9,10,0.002,0,0.002,1.591,0,0.008,1.604,0,0,0.008,1.581,0,25.8065,1220,64.2097,216.607,125,125,1,3.172,4,0,155,102,514,1220,0,0,0,0,0,0,193,134,481,1182,0,0,0,0,0,0,166.084,168.222,166.84,166.322,0,0,0,0,0,0,166.042,167.327,166.527,165.757,0,0,0,0,0,0,10.6479,10.9485,10.7214,10.855,0,0,0,0,0,0,9.84529,11.0549,11.0709,10.4802,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample8.bin,../../../data/samplesRandomExpand/2000/sample6.bin,SGrid,3,100,100,57,0.001425,3647916,0,0,0,3,3,0.002,0,0.001,0.812,0,0.009,0.825,0,0,0.008,0.801,0,27.4194,1220,64.4194,217.574,125,125,1,1.613,4,0,204,50,523,1220,0,0,0,0,0,0,178,133,496,1190,0,0,0,0,0,0,166.902,170.491,166.673,166.278,0,0,0,0,0,0,165.236,166.796,166.036,166.331,0,0,0,0,0,0,10.6689,12.1538,10.665,10.8409,0,0,0,0,0,0,9.77589,10.3521,10.6511,10.3594,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample8.bin,../../../data/samplesRandomExpand/2000/sample7.bin,SGrid,3,100,100,52,0.0013,3648960,11,4,0.0001,10,2,0.002,0,0.001,0.808,0,0.009,0.82,0,0,0.008,0.794,0,27.4194,1223,64.3226,219.981,125,125,1,1.602,4,0,178,68,521,1223,0,0,0,0,0,0,154,124,506,1214,0,0,0,0,0,0,166.019,170.618,166.864,166.256,0,0,0,0,0,0,166.113,167.881,166.672,166.288,0,0,0,0,0,0,10.7105,10.7958,10.7381,10.8503,0,0,0,0,0,0,10.5389,11.3806,10.7192,11.0407,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample9.bin,../../../data/samplesRandomExpand/2000/sample1.bin,SGrid,3,100,100,37,0.000925,3195686,5,4,0.0001,16,8,0.002,0,0.002,0.85,0,0.01,0.866,0,0,0.01,0.838,0,19.3548,871,64.129,160.363,125,125,1,1.688,4,0,481,159,503,841,0,0,0,0,0,0,402,265,454,871,0,0,0,0,0,0,166.57,166.686,166.066,166.27,0,0,0,0,0,0,166.169,166.185,165.979,165.749,0,0,0,0,0,0,10.7405,10.1487,10.899,10.6573,0,0,0,0,0,0,10.093,10.5129,10.3904,10.6753,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample9.bin,../../../data/samplesRandomExpand/2000/sample2.bin,SGrid,3,100,100,45,0.001125,3199298,9,5,0.000125,13,8,0.002,0,0.002,1.596,0,0.009,1.61,0,0,0.009,1.586,0,17.7419,842,64.1774,158.713,125,125,1,3.182,4,0,417,226,513,831,0,0,0,0,0,0,372,273,505,842,0,0,0,0,0,0,166.582,166.584,166.029,166.318,0,0,0,0,0,0,165.602,166.041,166.773,166.73,0,0,0,0,0,0,11.0325,9.72672,10.8684,10.6778,0,0,0,0,0,0,10.5557,9.63554,10.8362,10.854,0,0,0,0,0,0,
