Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample7.bin,SGrid,3,100,10,240482,0.0601205,198045760,6090,2014,0.0005035,899,591,0.025,0,0.022,0.572,0,0.141,0.767,0,0.001,0.134,0.013,0.006,44.5183,3471,31.985,226.207,1205,1205,1,0.585,7,0,1032,1529,1207,3735,6376,2117,3105,0,0,0,1109,553,1250,2637,5837,4552,3471,0,0,0,7.42006,7.209,7.27885,7.20058,7.282,7.39977,7.42678,0,0,0,7.39348,7.34334,7.3109,7.3073,7.22915,7.25139,7.51755,0,0,0,1.75472,1.70495,1.7844,1.71409,1.81972,1.89733,1.92337,0,0,0,1.90068,1.94542,1.81356,1.89197,1.75418,1.73459,1.95405,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample7.bin,SGrid,3,100,10,37285,0.00932125,246936624,3415,2014,0.0005035,669,196,0.028,0,0.151,0.18,0,0.118,0.335,0.001,0,0.113,0.032,0.004,16.9811,7910,69.4094,487.603,376,376,1,0.212,6,6,20000,0,0,0,0,0,0,0,0,0,226,4,279,456,10967,7399,0,0,0,0,7.28537,0,0,0,0,0,0,0,0,0,7.31144,0,8.53433,7.07333,7.14246,7.35887,0,0,0,0,1.80781,0,0,0,0,0,0,0,0,0,1.82109,0,2.71964,0.813953,1.70278,1.88001,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample7.bin,SGrid,3,100,10,856945,0.214236,394057255,843,2014,0.0005035,20,196,0.025,0,0.005,1.881,0,0.065,1.978,0,0,0.062,0.009,0.002,48.3444,14716,65.8675,879.217,1209,1209,1,1.89,6,0,38,0,21,23,5182,14716,0,0,0,0,379,0,62,26,5249,14088,0,0,0,0,7.17309,0,7.53168,7.41713,7.32576,7.27042,0,0,0,0,7.22293,0,8.64754,7.50547,7.18245,7.34781,0,0,0,0,1.26706,0,0.688112,1.98179,1.82439,1.80358,0,0,0,0,1.73892,0,2.48567,1.90374,1.72182,1.8514,0,0,0,0,
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample8.bin,SGrid,3,100,10,473794,0.118448,298246087,3705,2846,0.0007115,1980,647,0.026,0,0.016,1.074,0,0.147,1.269,0,0,0.141,0.014,0.005,46.9269,9035,31.0407,411.064,1205,1205,1,1.088,7,0,84,267,396,1184,1089,5965,9035,0,0,0,370,391,2022,1214,996,8417,5943,0,0,0,7.90845,7.45884,7.09494,7.36054,7.13045,7.38423,7.27761,0,0,0,6.84421,7.61145,7.12771,7.61146,7.40819,7.24525,7.34146,0,0,0,1.81411,1.98477,1.61502,1.78586,1.62782,1.87153,1.81696,0,0,0,1.22845,2.08976,1.68702,1.98468,1.82788,1.77646,1.86612,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample8.bin,SGrid,3,100,10,46505,0.0116262,288613265,4478,2846,0.0007115,1030,380,0.026,0,0.172,0.201,0,0.116,0.351,0,0,0.113,0.027,0.004,16.9922,13128,69.9707,609.527,370,370,1,0.228,6,6,20000,0,0,0,0,0,0,0,0,0,255,4,294,371,4918,13128,0,0,0,0,7.28537,0,0,0,0,0,0,0,0,0,7.31096,0,0,0,7.23475,7.35046,0,0,0,0,1.80781,0,0,0,0,0,0,0,0,0,1.82228,0,0,0,1.77567,1.85136,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample8.bin,SGrid,3,100,10,812245,0.203061,390287852,813,2846,0.0007115,22,380,0.024,0,0.005,1.813,0,0.064,1.908,0,0,0.062,0.01,0.002,49.1722,14719,65.5596,857.564,1209,1209,1,1.823,6,0,18,0,21,18,5202,14719,0,0,0,0,791,0,0,0,5837,12992,0,0,0,0,7.49986,0,7.53168,7.35489,7.32456,7.27066,0,0,0,0,6.97073,0,0,0,7.21538,7.35015,0,0,0,0,0.851784,0,0.688112,1.87551,1.82292,1.80371,0,0,0,0,1.48892,0,0,0,1.75595,1.8505,0,0,0,0,
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample9.bin,SGrid,3,100,10,556658,0.139164,340205990,1455,2021,0.00050525,986,282,0.032,0,0.015,1.245,0,0.138,1.438,0,0,0.132,0.016,0.007,47.4252,9760,32.1694,456.042,1205,1205,1,1.261,7,0,40,66,824,429,1285,6610,9760,0,0,0,126,233,367,1279,923,8993,7797,0,0,0,7.18663,6.71679,7.58148,7.08528,7.07612,7.32887,7.30049,0,0,0,6.86919,7.42658,7.09397,7.28795,7.05303,7.29662,7.39459,0,0,0,1.08672,1.06788,1.88004,1.49308,1.64579,1.85005,1.81965,0,0,0,1.28816,2.04127,1.47122,1.81813,1.55441,1.80586,1.88559,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample9.bin,SGrid,3,100,10,34808,0.008702,286537633,3731,2021,0.00050525,281,443,0.024,0,0.151,0.179,0,0.116,0.327,0,0,0.112,0.026,0.004,17.0498,11151,70.6667,595.788,373,373,1,0.205,6,6,20000,0,0,0,0,0,0,0,0,0,107,0,0,4,8457,11151,0,0,0,0,7.28537,0,0,0,0,0,0,0,0,0,7.29331,0,7.43886,0,7.57038,7.31143,0,0,0,0,1.80781,0,0,0,0,0,0,0,0,0,1.79462,0,2.07805,0,2.04818,1.8618,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample9.bin,SGrid,3,100,10,821116,0.205279,389908400,597,2021,0.00050525,43,443,0.036,0,0.005,1.81,0,0.065,1.918,0,0,0.062,0.007,0.002,49.0066,14723,65.4205,864.884,1209,1209,1,1.817,6,0,14,0,21,18,5181,14723,0,0,0,0,269,0,303,0,5592,13393,0,0,0,0,6.73193,0,7.53168,7.35489,7.3259,7.27063,0,0,0,0,7.10708,0,7.35111,0,7.50017,7.22842,0,0,0,0,0.868061,0,0.688112,1.87551,1.82451,1.80327,0,0,0,0,1.84915,0,2.03662,0,1.91786,1.76121,0,0,0,0,
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample10.bin,SGrid,3,100,10,625529,0.156382,324581871,5280,3311,0.00082775,304,753,0.03,0,0.017,1.412,0,0.143,1.61,0.001,0,0.137,0.009,0.007,46.5116,8882,32.3447,401.571,1205,1205,1,1.421,7,0,695,550,641,1461,2365,5102,8882,0,0,0,280,189,634,3043,1075,6051,7975,0,0,0,7.49502,7.23572,7.14458,7.51249,7.19176,7.28549,7.29009,0,0,0,7.74572,7.01958,7.24233,7.27499,7.25339,7.28371,7.32145,0,0,0,1.88132,1.73093,1.59423,1.86529,1.77749,1.81469,1.82481,0,0,0,2.03199,1.29499,1.6931,1.78252,1.78311,1.80614,1.8415,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample10.bin,SGrid,3,100,10,55571,0.0138928,264708420,5556,3311,0.00082775,206,1045,0.029,0,0.193,0.226,0,0.115,0.379,0.001,0,0.111,0.038,0.003,16.996,10070,71.9407,571.669,368,368,1,0.264,6,6,20000,0,0,0,0,0,0,0,0,0,102,0,336,92,9194,10070,0,0,0,0,7.28537,0,0,0,0,0,0,0,0,0,7.31369,0,7.01726,0,7.10517,7.37336,0,0,0,0,1.80781,0,0,0,0,0,0,0,0,0,1.82961,0,1.95078,0,1.50166,1.88578,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample5.bin,../../../data/samplesAxExpDifLen/20000/sample10.bin,SGrid,3,100,10,862709,0.215677,376862076,624,3311,0.00082775,28,1045,0.025,0,0.005,1.926,0,0.064,2.023,0,0,0.061,0.009,0.002,48.6755,14718,64.4487,866.34,1209,1209,1,1.935,6,0,16,0,21,18,5199,14718,0,0,0,0,479,0,231,0,4348,13897,0,0,0,0,7.54379,0,7.53168,7.35489,7.32459,7.2704,0,0,0,0,7.2894,0,7.07535,0,7.16161,7.35543,0,0,0,0,0.828427,0,0.688112,1.87551,1.8233,1.80346,0,0,0,0,1.76054,0,1.70467,0,1.71441,1.8555,0,0,0,0,
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample1.bin,SGrid,3,100,10,485429,0.121357,303050381,875,2118,0.0005295,1046,1154,0.027,0,0.016,1.119,0,0.141,1.31,0,0,0.135,0.015,0.006,46.7608,10617,31.3953,430.561,1205,1205,1,1.134,7,0,509,476,338,826,815,5373,10617,0,0,0,544,412,1413,1024,2566,7737,5150,0,0,0,7.09818,7.52297,7.87448,7.15128,7.20171,7.20133,7.34986,0,0,0,7.33113,7.25716,7.19241,7.30742,7.3574,7.27551,7.39425,0,0,0,1.82837,1.97904,2.112,1.6479,1.7862,1.71201,1.87283,0,0,0,1.83256,1.63134,1.70712,1.86276,1.87172,1.77722,1.89973,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample1.bin,SGrid,3,100,10,30080,0.00752,262358600,3377,2118,0.0005295,1119,337,0.025,0,0.139,0.166,0,0.116,0.315,0,0,0.111,0.033,0.004,16.9173,9834,68.4004,496.087,377,377,1,0.199,6,6,20000,0,0,0,0,0,0,0,0,0,159,17,5,1211,7655,9834,0,0,0,0,7.2956,0,0,0,0,0,0,0,0,0,7.31518,0,0,0,7.06399,7.33919,0,0,0,0,1.82337,0,0,0,0,0,0,0,0,0,1.82657,0,0,0,1.61164,1.84664,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample1.bin,SGrid,3,100,10,917229,0.229307,382387086,583,2118,0.0005295,75,337,0.026,0,0.005,2.025,0,0.064,2.122,0.001,0,0.061,0.008,0.002,49.1722,15522,65.543,900.724,1209,1209,1,2.033,6,0,44,0,0,112,4247,15522,0,0,0,0,337,0,0,0,4081,15245,0,0,0,0,7.26783,0,0,7.25759,7.28368,7.30214,0,0,0,0,7.45307,0,0,0,7.09609,7.36361,0,0,0,0,0.837478,0,0,1.53865,1.8176,1.83066,0,0,0,0,1.90927,0,0,0,1.66986,1.85725,0,0,0,0,
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample2.bin,SGrid,3,100,10,550083,0.137521,263514956,1638,2943,0.00073575,559,1007,0.027,0,0.017,1.245,0,0.139,1.435,0,0,0.133,0.013,0.006,47.093,6921,31.9219,368.059,1205,1205,1,1.258,7,0,267,931,1155,1293,2399,8619,4777,0,0,0,175,398,671,1156,2509,7504,6580,0,0,0,7.37188,7.34204,7.45463,7.04961,7.40361,7.35796,7.14419,0,0,0,7.87217,6.78576,7.2682,7.44558,7.40225,7.16078,7.35557,0,0,0,1.96814,1.78792,1.96424,1.69028,1.93842,1.82445,1.7507,0,0,0,2.08341,1.46602,1.75234,1.96052,1.92262,1.69851,1.85101,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample2.bin,SGrid,3,100,10,53455,0.0133638,345733555,5239,2943,0.00073575,495,206,0.024,0,0.202,0.232,0,0.12,0.384,0.002,0,0.116,0.028,0.003,16.9145,16598,69.3271,720.207,379,379,1,0.26,6,6,20000,0,0,0,0,0,0,0,0,0,160,0,8,0,2739,16598,0,0,0,0,7.2956,0,0,0,0,0,0,0,0,0,7.28778,0,0,0,7.27936,7.25545,0,0,0,0,1.82337,0,0,0,0,0,0,0,0,0,1.81464,0,0,0,1.73461,1.76419,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample2.bin,SGrid,3,100,10,1156413,0.289103,385224428,583,2943,0.00073575,82,206,0.025,0,0.005,2.598,0,0.063,2.694,0,0,0.06,0.009,0.002,49.1722,15517,65.7483,899.14,1209,1209,1,2.607,6,0,43,0,0,112,4246,15517,0,0,0,0,69,0,0,0,4646,15079,0,0,0,0,7.22448,0,0,7.25759,7.28305,7.30239,0,0,0,0,6.96534,0,0,0,7.2751,7.28836,0,0,0,0,0.796572,0,0,1.53865,1.81663,1.83083,0,0,0,0,1.03103,0,0,0,1.81312,1.80905,0,0,0,0,
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample3.bin,SGrid,3,100,10,446212,0.111553,256802534,3976,2194,0.0005485,392,922,0.027,0,0.02,1.028,0,0.139,1.22,0,0,0.133,0.017,0.006,45.8472,5718,32.1312,309.365,1205,1205,1,1.045,7,0,1605,293,832,893,5844,5803,4338,0,0,0,602,812,414,698,5881,4953,5718,0,0,0,7.70549,7.22102,7.16638,7.37567,7.24415,7.37888,7.12136,0,0,0,7.04453,7.25587,7.55338,7.47793,7.32918,7.24222,7.1778,0,0,0,2.02464,1.77033,1.73517,1.93336,1.80531,1.83439,1.7286,0,0,0,1.68734,1.91143,2.02411,1.88528,1.84654,1.76021,1.73472,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample3.bin,SGrid,3,100,10,41127,0.0102817,302917158,3465,2194,0.0005485,519,591,0.026,0,0.172,0.201,0,0.116,0.351,0,0,0.113,0.023,0.003,16.9811,13277,69.6509,623.59,376,376,1,0.224,6,6,20000,0,0,0,0,0,0,0,0,0,51,1,0,497,5655,13277,0,0,0,0,7.2956,0,0,0,0,0,0,0,0,0,7.25891,0,0,0,7.27312,7.29823,0,0,0,0,1.82337,0,0,0,0,0,0,0,0,0,1.79402,0,0,0,1.74381,1.87561,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample3.bin,SGrid,3,100,10,918418,0.229604,376860654,455,2194,0.0005485,118,591,0.024,0,0.005,2.026,0,0.064,2.121,0,0,0.062,0.009,0.002,49.1722,15520,65.0513,889.187,1209,1209,1,2.035,6,0,3,0,0,112,4247,15520,0,0,0,0,66,0,0,0,4620,14723,0,0,0,0,7.58189,0,0,7.25759,7.28381,7.30227,0,0,0,0,6.58389,0,0,0,7.31997,7.24298,0,0,0,0,0.392009,0,0,1.53865,1.81761,1.83068,0,0,0,0,1.18913,0,0,0,1.8484,1.78135,0,0,0,0,
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample4.bin,SGrid,3,100,10,387493,0.0968732,294048204,4968,2322,0.0005805,609,1439,0.028,0,0.017,0.912,0,0.136,1.099,0.001,0,0.13,0.015,0.006,44.2691,10685,31.5216,410.18,1205,1205,1,0.927,7,0,76,270,1182,865,1524,4789,10685,0,0,0,432,633,1555,1677,2320,7406,4538,0,0,0,6.53796,7.03807,7.58505,7.19086,7.39545,7.17191,7.34022,0,0,0,6.88421,7.20547,7.08899,7.11698,7.61915,7.38348,7.19125,0,0,0,1.46613,1.53655,2.0292,1.71426,1.86467,1.70442,1.86993,0,0,0,1.26971,1.53142,1.61862,1.60044,2.01109,1.87492,1.7881,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample4.bin,SGrid,3,100,10,38281,0.00957025,257030228,3745,2322,0.0005805,914,756,0.026,0,0.151,0.18,0,0.113,0.327,0,0,0.109,0.028,0.003,16.8605,9613,69.9419,504.894,372,372,1,0.208,6,6,20000,0,0,0,0,0,0,0,0,0,75,1,124,1390,7883,9613,0,0,0,0,7.2956,0,0,0,0,0,0,0,0,0,7.3041,0,0,0,7.33639,7.33171,0,0,0,0,1.82337,0,0,0,0,0,0,0,0,0,1.81098,0,0,0,1.84848,1.896,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample4.bin,SGrid,3,100,10,903191,0.225798,373185671,650,2322,0.0005805,117,756,0.026,0,0.006,1.973,0,0.063,2.069,0,0,0.06,0.009,0.001,49.1722,15523,64.7798,871.331,1209,1209,1,1.982,6,0,1,0,0,112,4247,15523,0,0,0,0,383,0,0,0,4896,13965,0,0,0,0,7.04654,0,0,7.25759,7.28444,7.30215,0,0,0,0,6.72806,0,0,0,7.34375,7.29366,0,0,0,0,1.33707,0,0,1.53865,1.81858,1.83057,0,0,0,0,1.45296,0,0,0,1.82604,1.81611,0,0,0,0,
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample5.bin,SGrid,3,100,10,966251,0.241563,343990968,1244,3422,0.0008555,177,959,0.025,0,0.015,2.152,0,0.139,2.338,0,0,0.131,0.012,0.006,46.5116,10552,32.2791,461.84,1205,1205,1,2.164,7,0,101,241,820,1181,1164,5764,10552,0,0,0,184,503,830,1036,1596,5123,9769,0,0,0,6.66519,7.55145,7.38092,7.06052,7.40953,7.24042,7.32091,0,0,0,7.53494,7.42721,7.25594,7.43163,7.19527,7.28445,7.28692,0,0,0,1.49808,1.81251,1.87439,1.69399,1.86403,1.74921,1.85713,0,0,0,1.90566,1.85639,1.72791,1.83603,1.66848,1.82991,1.81775,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample5.bin,SGrid,3,100,10,54858,0.0137145,306992915,5943,3422,0.0008555,324,177,0.026,0,0.195,0.23,0,0.118,0.383,0.001,0,0.112,0.032,0.004,16.8539,12676,69.927,585.215,378,378,1,0.262,6,6,20000,0,0,0,0,0,0,0,0,0,6,0,201,56,6737,12676,0,0,0,0,7.2956,0,0,0,0,0,0,0,0,0,7.28405,0,0,6.71528,7.3335,7.26038,0,0,0,0,1.82337,0,0,0,0,0,0,0,0,0,1.81027,0,0,0.735705,1.75946,1.81825,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample5.bin,SGrid,3,100,10,1227954,0.306988,384683151,831,3422,0.0008555,81,177,0.027,0,0.005,2.729,0,0.063,2.827,0.001,0,0.06,0.01,0.002,48.8411,15521,65.798,891.386,1209,1209,1,2.739,6,0,36,0,0,112,4250,15521,0,0,0,0,197,0,0,1,4840,14785,0,0,0,0,7.25841,0,0,7.25759,7.28227,7.30221,0,0,0,0,7.21501,0,0,6.71528,7.345,7.26468,0,0,0,0,0.892608,0,0,1.53865,1.81587,1.83069,0,0,0,0,1.50973,0,0,0.735705,1.81237,1.80885,0,0,0,0,
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample6.bin,SGrid,3,100,10,2186978,0.546744,356597752,119345,150202,0.0375505,0,0,0.028,0,0.014,4.763,0,0.174,4.986,0.021,0,0.168,0.019,0.007,46.8439,10359,33.2226,475.869,1205,1205,1,4.782,7,0,154,169,379,230,1709,7000,10359,0,0,0,240,199,337,230,1731,7049,10214,0,0,0,7.65175,7.91023,7.18217,7.09289,7.28498,7.23927,7.32875,0,0,0,7.4788,7.98309,7.10735,7.35763,7.27918,7.23246,7.32908,0,0,0,2.00931,2.23071,1.67784,1.7565,1.74359,1.76045,1.87022,0,0,0,1.87987,2.1588,1.66087,1.87253,1.73673,1.75892,1.8721,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample6.bin,SGrid,3,100,10,910144,0.227536,317914930,356988,150202,0.0375505,19,0,0.026,0,1.763,1.979,0,0.12,2.132,0.01,0,0.115,0.032,0.003,16.7897,13648,69.9465,628.386,381,381,1,2.011,6,6,20000,0,0,0,0,0,0,0,0,0,93,0,179,744,5317,13648,0,0,0,0,7.2956,0,0,0,0,0,0,0,0,0,7.29907,6.55886,0,7.30178,7.26914,7.31083,0,0,0,0,1.82337,0,0,0,0,0,0,0,0,0,1.82936,1.06889,0,1.54959,1.76027,1.80351,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample6.bin,SGrid,3,100,10,2970607,0.742652,391699746,59645,150202,0.0375505,0,0,0.025,0,0.005,6.582,0,0.064,6.678,0.019,0,0.061,0.008,0.001,48.3444,15496,66.2252,909.148,1209,1209,1,6.59,6,0,138,11,0,112,4243,15496,0,0,0,0,70,79,0,112,4243,15496,0,0,0,0,6.89206,6.50602,0,7.25759,7.28335,7.30339,0,0,0,0,7.21229,6.55456,0,7.25759,7.28335,7.30339,0,0,0,0,1.2569,0.963232,0,1.53865,1.81691,1.83119,0,0,0,0,1.35699,1.03595,0,1.53865,1.81691,1.83119,0,0,0,0,
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample7.bin,SGrid,3,100,10,545246,0.136312,256642857,877,1758,0.0004395,901,1413,0.026,0,0.017,1.23,0,0.139,1.419,0.001,0,0.132,0.014,0.006,46.5947,7819,31.3007,376.26,1205,1205,1,1.244,7,0,279,777,1733,2630,2128,8018,3534,0,0,0,234,367,760,449,1356,7602,7819,0,0,0,6.84467,7.39529,7.52132,7.14574,7.6143,7.26572,7.16521,0,0,0,7.73034,7.21086,6.9069,7.61848,7.49814,7.17097,7.43231,0,0,0,1.35815,1.89278,1.9488,1.76014,2.01681,1.78919,1.73148,0,0,0,2.03945,1.94429,1.68219,1.97926,1.90754,1.69943,1.90441,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample7.bin,SGrid,3,100,10,34667,0.00866675,264473504,3072,1758,0.0004395,807,464,0.026,0,0.152,0.178,0,0.116,0.328,0,0,0.112,0.028,0.005,16.8539,9462,68.9213,495.137,378,378,1,0.206,6,6,20000,0,0,0,0,0,0,0,0,0,147,0,1,1307,8276,9462,0,0,0,0,7.2956,0,0,0,0,0,0,0,0,0,7.31622,0,0,6.7377,7.30058,7.27863,0,0,0,0,1.82337,0,0,0,0,0,0,0,0,0,1.83145,0,0,1.48058,1.85171,1.71127,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample7.bin,SGrid,3,100,10,1009344,0.252336,380214308,584,1758,0.0004395,129,464,0.025,0,0.005,2.246,0,0.065,2.344,0,0,0.062,0.008,0.002,48.6755,15515,65.2434,907.082,1209,1209,1,2.254,6,0,0,0,0,112,4244,15515,0,0,0,0,68,0,0,211,3756,15501,0,0,0,0,0,0,0,7.25759,7.2833,7.30258,0,0,0,0,7.43347,0,0,6.7294,7.3895,7.30014,0,0,0,0,0,0,0,1.53865,1.81682,1.83084,0,0,0,0,1.29163,0,0,1.48908,1.8902,1.81257,0,0,0,0,
cTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample8.bin,SGrid,3,100,10,306583,0.0766457,231089925,5619,1918,0.0004795,715,986,0.027,0,0.02,0.719,0,0.141,0.914,0.001,0,0.134,0.017,0.006,46.0963,6672,31.8098,300.943,1205,1205,1,0.736,7,0,708,1490,1162,2272,5002,4601,4050,0,0,0,736,948,444,1471,2022,9330,4063,0,0,0,7.23793,7.42216,7.22595,7.27556,7.35019,7.3034,7.22331,0,0,0,6.89181,7.33962,6.96289,7.48239,7.43505,7.23718,7.40019,0,0,0,1.86592,1.89138,1.88673,1.78079,1.87187,1.78632,1.7948,0,0,0,1.51596,1.80869,1.38707,1.93605,1.90105,1.7894,1.87542,0,0,0,
dTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample8.bin,SGrid,3,100,10,29407,0.00735175,300107650,3741,1918,0.0004795,526,501,0.029,0,0.145,0.169,0,0.118,0.326,0,0,0.113,0.025,0.004,16.9811,12346,69.6679,595.825,376,376,1,0.194,6,6,20000,0,0,0,0,0,0,0,0,0,43,0,0,16,7069,12346,0,0,0,0,7.2956,0,0,0,0,0,0,0,0,0,7.29898,0,0,0,7.27337,7.2832,0,0,0,0,1.82337,0,0,0,0,0,0,0,0,0,1.81972,0,0,0,1.77442,1.76392,0,0,0,0,
reTOUCH:BU(Case4),5,20000,20000,../../../data/samplesAxExpDifLen/20000/sample6.bin,../../../data/samplesAxExpDifLen/20000/sample8.bin,SGrid,3,100,10,850351,0.212588,375810716,484,1918,0.0004795,118,501,0.025,0,0.005,1.865,0,0.063,1.96,0.001,0,0.06,0.008,0.001,49.1722,15523,65.2003,872.851,1209,1209,1,1.873,6,0,0,0,0,112,4247,15523,0,0,0,0,34,0,0,0,5466,13999,0,0,0,0,0,0,0,7.25759,7.28381,7.30215,0,0,0,0,6.83724,0,0,0,7.21522,7.32823,0,0,0,0,0,0,0,1.53865,1.81761,1.83057,0,0,0,0,1.13912,0,0,0,1.75106,1.83969,0,0,0,0,
