Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
cTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample8.bin,SGrid,3,100,100,731535,0.731535,7196924,167012,51871,0.051871,0,0,0.01,0,0.008,0.66,0.643,0.051,0.756,0.007,0,0.049,0.018,0.002,35.596,5596,33.1126,304.926,605,605,1,0.678,6,0,638,1127,849,1313,1327,4746,0,0,0,0,515,946,905,1171,867,5596,0,0,0,0,50.4979,50.5005,50.5017,50.5018,50.4959,50.4989,0,0,0,0,50.5018,50.5003,50.4935,50.5043,50.4925,50.4966,0,0,0,0,0.205102,0.204418,0.207443,0.204827,0.20597,0.202618,0,0,0,0,0.202957,0.203445,0.202972,0.202007,0.199977,0.204014,0,0,0,0
dTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample8.bin,SGrid,3,100,100,738083,0.738083,57971032,167271,51871,0.051871,0,0,0.007,0,0.564,0.715,0,0.036,0.762,0.005,0,0.034,0.013,0,16.8067,5239,75.1849,354.884,180,180,1,0.728,6,5,10000,0,0,0,0,0,0,0,0,0,258,530,1436,2537,5239,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.5043,50.4961,50.4939,50.4935,50.4956,50.5077,0,0,0,0,0.204138,0,0,0,0,0,0,0,0,0,-nan,0.203524,0.20196,0.203501,0.201466,0.204191,0,0,0,0
dTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample8.bin,SGrid,3,100,100,738083,0.738083,8978680,167271,51871,0.051871,0,0,0.003,0,0.585,0.714,0.705,0.041,0.786,0.007,0,0.04,0.016,0.002,16.8067,5239,75.1849,354.884,180,180,1,0.73,6,5,10000,0,0,0,0,0,0,0,0,0,258,530,1436,2537,5239,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.5043,50.4961,50.4939,50.4935,50.4956,50.5077,0,0,0,0,0.204138,0,0,0,0,0,0,0,0,0,-nan,0.203524,0.20196,0.203501,0.201466,0.204191,0,0,0,0
reTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample8.bin,SGrid,3,100,100,745299,0.745299,93718758,167831,51871,0.051871,0,0,0.005,0,0.004,0.718,0,0.026,0.754,0.006,0,0.025,0.018,0.001,39.8693,4280,65.3595,412.356,613,613,1,0.736,6,0,216,232,733,2122,2417,4280,0,0,0,0,119,359,694,2164,2400,4264,0,0,0,0,50.4898,50.4976,50.4921,50.5032,50.5004,50.4984,0,0,0,0,50.4859,50.494,50.4898,50.5,50.4993,50.497,0,0,0,0,0.202671,0.203532,0.20418,0.205165,0.204449,0.203494,0,0,0,0,0.195494,0.202021,0.202689,0.204073,0.2001,0.204961,0,0,0,0
reTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample8.bin,SGrid,3,100,100,745637,0.745637,36661305,168028,51871,0.051871,0,0,0.005,0,0.003,0.673,0.667,0.026,0.735,0.007,0,0.025,0.019,0,39.8693,4280,65.3595,412.356,613,613,1,0.692,6,0,216,232,733,2122,2417,4280,0,0,0,0,119,359,694,2164,2400,4264,0,0,0,0,50.4898,50.4976,50.4921,50.5032,50.5004,50.4984,0,0,0,0,50.4859,50.494,50.4898,50.5,50.4993,50.497,0,0,0,0,0.202671,0.203532,0.20418,0.205165,0.204449,0.203494,0,0,0,0,0.195494,0.202021,0.202689,0.204073,0.2001,0.204961,0,0,0,0
cTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample9.bin,SGrid,3,100,100,726693,0.726693,66050476,163920,51538,0.051538,0,0,0.006,0,0.01,0.715,0,0.05,0.783,0.002,0,0.047,0.013,0.002,32.4503,4474,33.1126,215.88,605,605,1,0.728,6,0,661,1962,1359,2375,1277,2366,0,0,0,0,567,1492,751,1948,768,4474,0,0,0,0,50.5008,50.5011,50.4961,50.5005,50.4966,50.4991,0,0,0,0,50.4906,50.4954,50.493,50.4985,50.4925,50.5007,0,0,0,0,0.204305,0.20418,0.206148,0.204635,0.203941,0.20246,0,0,0,0,0.209289,0.206203,0.203678,0.202474,0.205765,0.204805,0,0,0,0
cTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample9.bin,SGrid,3,100,100,726693,0.726693,5810009,163920,51538,0.051538,0,0,0.004,0,0.01,1.28,1.27,0.051,1.373,0.007,0,0.048,0.019,0.002,32.4503,4474,33.1126,215.88,605,605,1,1.299,6,0,661,1962,1359,2375,1277,2366,0,0,0,0,567,1492,751,1948,768,4474,0,0,0,0,50.5008,50.5011,50.4961,50.5005,50.4966,50.4991,0,0,0,0,50.4906,50.4954,50.493,50.4985,50.4925,50.5007,0,0,0,0,0.204305,0.20418,0.206148,0.204635,0.203941,0.20246,0,0,0,0,0.209289,0.206203,0.203678,0.202474,0.205765,0.204805,0,0,0,0
dTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample9.bin,SGrid,3,100,100,735439,0.735439,62870320,165782,51538,0.051538,0,0,0.004,0,0.564,0.712,0,0.039,0.759,0.001,0,0.038,0.02,0.001,16.6667,6046,74.625,398.259,181,181,1,0.732,6,5,10000,0,0,0,0,0,0,0,0,0,234,480,1177,2063,6046,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.5033,50.505,50.4919,50.4978,50.5151,50.4951,0,0,0,0,0.204138,0,0,0,0,0,0,0,0,0,-nan,0.20034,0.204409,0.205576,0.207506,0.209819,0,0,0,0
dTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample9.bin,SGrid,3,100,100,735439,0.735439,9324620,165782,51538,0.051538,0,0,0.004,0,0.585,0.714,0.694,0.041,0.786,0.006,0,0.039,0.017,0.001,16.6667,6046,74.625,398.259,181,181,1,0.731,6,5,10000,0,0,0,0,0,0,0,0,0,234,480,1177,2063,6046,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.5033,50.505,50.4919,50.4978,50.5151,50.4951,0,0,0,0,0.204138,0,0,0,0,0,0,0,0,0,-nan,0.20034,0.204409,0.205576,0.207506,0.209819,0,0,0,0
reTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample9.bin,SGrid,3,100,100,743428,0.743428,93741074,167081,51538,0.051538,0,0,0.007,0,0.003,0.713,0,0.024,0.749,0.006,0,0.023,0.019,0.001,39.5425,4310,65.3595,412.913,613,613,1,0.732,6,0,205,245,734,2119,2417,4280,0,0,0,0,120,389,687,2144,2350,4310,0,0,0,0,50.4901,50.4992,50.4916,50.5032,50.5004,50.4984,0,0,0,0,50.4955,50.5037,50.4952,50.4969,50.4971,50.4984,0,0,0,0,0.201204,0.204199,0.204264,0.205194,0.204449,0.203494,0,0,0,0,0.205839,0.20412,0.202524,0.206484,0.204651,0.204507,0,0,0,0
reTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample9.bin,SGrid,3,100,100,743341,0.743341,36590637,167068,51538,0.051538,0,0,0.008,0,0.004,0.665,0.654,0.021,0.725,0.007,0,0.02,0.018,0.001,39.5425,4310,65.3595,412.913,613,613,1,0.683,6,0,205,245,734,2119,2417,4280,0,0,0,0,120,389,687,2144,2350,4310,0,0,0,0,50.4901,50.4992,50.4916,50.5032,50.5004,50.4984,0,0,0,0,50.4955,50.5037,50.4952,50.4969,50.4971,50.4984,0,0,0,0,0.201204,0.204199,0.204264,0.205194,0.204449,0.203494,0,0,0,0,0.205839,0.20412,0.202524,0.206484,0.204651,0.204507,0,0,0,0
cTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample10.bin,SGrid,3,100,100,732653,0.732653,94271661,164929,51216,0.051216,0,0,0.004,0,0.008,0.746,0,0.053,0.813,0.007,0,0.05,0.02,0.002,40.2318,7229,33.1126,404.18,605,605,1,0.766,6,0,391,1053,812,413,544,6787,0,0,0,0,471,958,407,434,501,7229,0,0,0,0,50.4978,50.4974,50.5008,50.4948,50.497,50.4998,0,0,0,0,50.5022,50.5026,50.5067,50.4988,50.4961,50.5009,0,0,0,0,0.203597,0.202371,0.204856,0.204543,0.200812,0.204588,0,0,0,0,0.207672,0.206995,0.206617,0.20235,0.204116,0.204721,0,0,0,0
cTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample10.bin,SGrid,3,100,100,732653,0.732653,6281812,164929,51216,0.051216,0,0,0.004,0,0.008,0.654,0.636,0.053,0.748,0.008,0,0.051,0.018,0.001,40.2318,7229,33.1126,404.18,605,605,1,0.672,6,0,391,1053,812,413,544,6787,0,0,0,0,471,958,407,434,501,7229,0,0,0,0,50.4978,50.4974,50.5008,50.4948,50.497,50.4998,0,0,0,0,50.5022,50.5026,50.5067,50.4988,50.4961,50.5009,0,0,0,0,0.203597,0.202371,0.204856,0.204543,0.200812,0.204588,0,0,0,0,0.207672,0.206995,0.206617,0.20235,0.204116,0.204721,0,0,0,0
dTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample10.bin,SGrid,3,100,100,732271,0.732271,73863996,165327,51216,0.051216,0,0,0.005,0,0.553,0.708,0,0.039,0.757,0.009,0,0.037,0.017,0.001,16.8067,8040,74.8235,522.512,180,180,1,0.725,6,5,10000,0,0,0,0,0,0,0,0,0,64,309,1179,408,8040,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.508,50.4993,50.5074,50.4957,50.5015,50.4971,0,0,0,0,0.204138,0,0,0,0,0,0,0,0,0,-nan,0.208818,0.202013,0.203481,0.213246,0.205833,0,0,0,0
dTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample10.bin,SGrid,3,100,100,732271,0.732271,9395800,165327,51216,0.051216,0,0,0.004,0,0.587,0.725,0.706,0.041,0.796,0.005,0,0.04,0.018,0,16.8067,8040,74.8235,522.512,180,180,1,0.743,6,5,10000,0,0,0,0,0,0,0,0,0,64,309,1179,408,8040,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.508,50.4993,50.5074,50.4957,50.5015,50.4971,0,0,0,0,0.204138,0,0,0,0,0,0,0,0,0,-nan,0.208818,0.202013,0.203481,0.213246,0.205833,0,0,0,0
reTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample10.bin,SGrid,3,100,100,738214,0.738214,93514669,165894,51216,0.051216,0,0,0.004,0,0.004,0.702,0,0.024,0.735,0.008,0,0.023,0.018,0.001,39.2157,4280,65.3595,409.63,613,613,1,0.72,6,0,216,236,733,2118,2417,4280,0,0,0,0,134,402,731,2154,2383,4196,0,0,0,0,50.4892,50.4982,50.4921,50.5033,50.5004,50.4984,0,0,0,0,50.4919,50.4977,50.5022,50.5004,50.5012,50.5016,0,0,0,0,0.202435,0.203484,0.204152,0.205203,0.204449,0.203494,0,0,0,0,0.196225,0.206734,0.201704,0.206696,0.207098,0.203668,0,0,0,0
reTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample4.bin,../../../data/samplesRandomExpand/10000/sample10.bin,SGrid,3,100,100,738243,0.738243,36211136,165951,51216,0.051216,0,0,0.004,0,0.003,0.672,0.661,0.025,0.731,0.006,0,0.024,0.018,0.001,39.2157,4280,65.3595,409.63,613,613,1,0.69,6,0,216,236,733,2118,2417,4280,0,0,0,0,134,402,731,2154,2383,4196,0,0,0,0,50.4892,50.4982,50.4921,50.5033,50.5004,50.4984,0,0,0,0,50.4919,50.4977,50.5022,50.5004,50.5012,50.5016,0,0,0,0,0.202435,0.203484,0.204152,0.205203,0.204449,0.203494,0,0,0,0,0.196225,0.206734,0.201704,0.206696,0.207098,0.203668,0,0,0,0
cTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample6.bin,SGrid,3,100,100,733090,0.73309,88127836,164763,51321,0.051321,0,0,0.005,0,0.008,0.744,0,0.051,0.81,0.006,0,0.049,0.017,0.002,39.9007,6598,33.1126,335.852,605,605,1,0.761,6,0,397,1354,1133,1490,800,4826,0,0,0,0,276,896,566,1146,518,6598,0,0,0,0,50.5032,50.5002,50.4985,50.5009,50.5006,50.498,0,0,0,0,50.5083,50.5058,50.4943,50.5015,50.4948,50.5005,0,0,0,0,0.202314,0.202201,0.204479,0.202947,0.204622,0.204821,0,0,0,0,0.206183,0.203774,0.20225,0.206741,0.205796,0.205071,0,0,0,0
cTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample6.bin,SGrid,3,100,100,733090,0.73309,8089130,164763,51321,0.051321,0,0,0.003,0,0.009,1.04,1.027,0.051,1.132,0.006,0,0.048,0.018,0.002,39.9007,6598,33.1126,335.852,605,605,1,1.058,6,0,397,1354,1133,1490,800,4826,0,0,0,0,276,896,566,1146,518,6598,0,0,0,0,50.5032,50.5002,50.4985,50.5009,50.5006,50.498,0,0,0,0,50.5083,50.5058,50.4943,50.5015,50.4948,50.5005,0,0,0,0,0.202314,0.202201,0.204479,0.202947,0.204622,0.204821,0,0,0,0,0.206183,0.203774,0.20225,0.206741,0.205796,0.205071,0,0,0,0
dTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample6.bin,SGrid,3,100,100,731622,0.731622,58230818,164945,51321,0.051321,0,0,0.003,0,0.542,0.7,0,0.04,0.748,0.002,0,0.038,0.013,0.001,16.6667,5106,75.906,360.942,179,179,1,0.713,6,5,10000,0,0,0,0,0,0,0,0,0,177,626,730,3361,5106,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.5075,50.506,50.4952,50.4998,50.4983,50.5011,0,0,0,0,0.20404,0,0,0,0,0,0,0,0,0,-nan,0.217701,0.202878,0.202363,0.203812,0.202028,0,0,0,0
dTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample6.bin,SGrid,3,100,100,731622,0.731622,9423650,164945,51321,0.051321,0,0,0.004,0,0.566,0.707,0.695,0.04,0.776,0.004,0,0.039,0.017,0,16.6667,5106,75.906,360.942,179,179,1,0.724,6,5,10000,0,0,0,0,0,0,0,0,0,177,626,730,3361,5106,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.5075,50.506,50.4952,50.4998,50.4983,50.5011,0,0,0,0,0.20404,0,0,0,0,0,0,0,0,0,-nan,0.217701,0.202878,0.202363,0.203812,0.202028,0,0,0,0
reTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample6.bin,SGrid,3,100,100,739933,0.739933,90709618,166326,51321,0.051321,0,0,0.004,0,0.004,0.709,0,0.024,0.742,0.005,0,0.023,0.018,0,41.8301,3235,65.3595,374.989,613,613,1,0.727,6,0,125,135,842,2741,3233,2924,0,0,0,0,53,198,821,2796,3235,2897,0,0,0,0,50.5043,50.5021,50.5005,50.5006,50.498,50.4984,0,0,0,0,50.518,50.508,50.4999,50.4988,50.5009,50.5016,0,0,0,0,0.194125,0.20275,0.205103,0.203959,0.204415,0.203853,0,0,0,0,0.216338,0.21412,0.202611,0.203773,0.206946,0.20405,0,0,0,0
reTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample6.bin,SGrid,3,100,100,740051,0.740051,28434019,166495,51321,0.051321,0,0,0.004,0,0.003,0.679,0.671,0.024,0.737,0.006,0,0.023,0.018,0.001,41.8301,3235,65.3595,374.989,613,613,1,0.697,6,0,125,135,842,2741,3233,2924,0,0,0,0,53,198,821,2796,3235,2897,0,0,0,0,50.5043,50.5021,50.5005,50.5006,50.498,50.4984,0,0,0,0,50.518,50.508,50.4999,50.4988,50.5009,50.5016,0,0,0,0,0.194125,0.20275,0.205103,0.203959,0.204415,0.203853,0,0,0,0,0.216338,0.21412,0.202611,0.203773,0.206946,0.20405,0,0,0,0
cTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample7.bin,SGrid,3,100,100,736131,0.736131,93521786,167080,51739,0.051739,0,0,0.003,0,0.008,0.741,0,0.053,0.808,0.008,0,0.05,0.016,0.002,37.5828,6336,33.1126,365.626,605,605,1,0.757,6,0,502,884,626,1064,588,6336,0,0,0,0,243,715,508,1222,1096,6216,0,0,0,0,50.4888,50.504,50.5027,50.4982,50.5004,50.499,0,0,0,0,50.4964,50.4961,50.5008,50.4944,50.5022,50.4983,0,0,0,0,0.198726,0.202867,0.206417,0.200476,0.210178,0.204365,0,0,0,0,0.207875,0.20446,0.201877,0.204156,0.204456,0.205565,0,0,0,0
cTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample7.bin,SGrid,3,100,100,736131,0.736131,13458009,167080,51739,0.051739,0,0,0.003,0,0.008,0.711,0.698,0.056,0.805,0.006,0,0.053,0.018,0.002,37.5828,6336,33.1126,365.626,605,605,1,0.729,6,0,502,884,626,1064,588,6336,0,0,0,0,243,715,508,1222,1096,6216,0,0,0,0,50.4888,50.504,50.5027,50.4982,50.5004,50.499,0,0,0,0,50.4964,50.4961,50.5008,50.4944,50.5022,50.4983,0,0,0,0,0.198726,0.202867,0.206417,0.200476,0.210178,0.204365,0,0,0,0,0.207875,0.20446,0.201877,0.204156,0.204456,0.205565,0,0,0,0
dTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample7.bin,SGrid,3,100,100,736423,0.736423,57199048,167195,51739,0.051739,0,0,0.004,0,0.552,0.711,0,0.043,0.762,0.007,0,0.041,0.015,0,16.6667,5103,75.8718,351.839,179,179,1,0.726,6,5,10000,0,0,0,0,0,0,0,0,0,166,740,1288,2703,5103,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.5041,50.4946,50.5019,50.5052,50.4935,50.4959,0,0,0,0,0.20404,0,0,0,0,0,0,0,0,0,-nan,0.200064,0.205302,0.200892,0.203679,0.204407,0,0,0,0
dTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample7.bin,SGrid,3,100,100,736423,0.736423,9617956,167195,51739,0.051739,0,0,0.003,0,0.578,0.718,0.702,0.04,0.789,0.006,0,0.039,0.016,0.002,16.6667,5103,75.8718,351.839,179,179,1,0.734,6,5,10000,0,0,0,0,0,0,0,0,0,166,740,1288,2703,5103,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.5041,50.4946,50.5019,50.5052,50.4935,50.4959,0,0,0,0,0.20404,0,0,0,0,0,0,0,0,0,-nan,0.200064,0.205302,0.200892,0.203679,0.204407,0,0,0,0
reTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample7.bin,SGrid,3,100,100,741652,0.741652,90742129,168604,51739,0.051739,0,0,0.004,0,0.004,0.722,0,0.024,0.755,0.006,0,0.023,0.017,0.001,40.8497,3287,65.3595,375.382,613,613,1,0.739,6,0,137,132,836,2738,3233,2924,0,0,0,0,67,181,815,2820,3287,2830,0,0,0,0,50.5045,50.5017,50.5005,50.5007,50.498,50.4984,0,0,0,0,50.5013,50.5022,50.4999,50.5009,50.4956,50.4975,0,0,0,0,0.196398,0.199438,0.205245,0.204007,0.204415,0.203853,0,0,0,0,0.210031,0.197988,0.205646,0.203708,0.206228,0.205203,0,0,0,0
reTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample7.bin,SGrid,3,100,100,741802,0.741802,28412883,168699,51739,0.051739,0,0,0.004,0,0.004,0.669,0.665,0.024,0.729,0.005,0,0.023,0.018,0.001,40.8497,3287,65.3595,375.382,613,613,1,0.687,6,0,137,132,836,2738,3233,2924,0,0,0,0,67,181,815,2820,3287,2830,0,0,0,0,50.5045,50.5017,50.5005,50.5007,50.498,50.4984,0,0,0,0,50.5013,50.5022,50.4999,50.5009,50.4956,50.4975,0,0,0,0,0.196398,0.199438,0.205245,0.204007,0.204415,0.203853,0,0,0,0,0.210031,0.197988,0.205646,0.203708,0.206228,0.205203,0,0,0,0
cTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample8.bin,SGrid,3,100,100,724855,0.724855,77290129,164418,51895,0.051895,0,0,0.005,0,0.009,0.733,0,0.052,0.802,0.007,0,0.049,0.02,0.002,32.947,4610,33.1126,267.997,605,605,1,0.753,6,0,670,1432,823,1801,664,4610,0,0,0,0,627,1397,812,1956,664,4544,0,0,0,0,50.5021,50.5013,50.4956,50.5017,50.4943,50.4985,0,0,0,0,50.4967,50.4932,50.5005,50.5034,50.4969,50.4959,0,0,0,0,0.207422,0.202778,0.206559,0.201078,0.206906,0.204189,0,0,0,0,0.202137,0.20398,0.201801,0.204007,0.201114,0.203377,0,0,0,0
cTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample8.bin,SGrid,3,100,100,724855,0.724855,4036752,164418,51895,0.051895,0,0,0.006,0,0.009,0.729,0.721,0.05,0.825,0.006,0,0.047,0.021,0.002,32.947,4610,33.1126,267.997,605,605,1,0.75,6,0,670,1432,823,1801,664,4610,0,0,0,0,627,1397,812,1956,664,4544,0,0,0,0,50.5021,50.5013,50.4956,50.5017,50.4943,50.4985,0,0,0,0,50.4967,50.4932,50.5005,50.5034,50.4969,50.4959,0,0,0,0,0.207422,0.202778,0.206559,0.201078,0.206906,0.204189,0,0,0,0,0.202137,0.20398,0.201801,0.204007,0.201114,0.203377,0,0,0,0
dTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample8.bin,SGrid,3,100,100,735510,0.73551,56897855,166190,51895,0.051895,0,0,0.005,0,0.554,0.712,0,0.042,0.762,0.005,0,0.04,0.018,0.001,16.6667,5108,75.8761,351.687,179,179,1,0.73,6,5,10000,0,0,0,0,0,0,0,0,0,342,639,1348,2563,5108,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.5036,50.5023,50.4943,50.5032,50.4992,50.4966,0,0,0,0,0.20404,0,0,0,0,0,0,0,0,0,-nan,0.196774,0.205911,0.202856,0.203246,0.209679,0,0,0,0
dTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample8.bin,SGrid,3,100,100,735510,0.73551,9305390,166190,51895,0.051895,0,0,0.006,0,0.57,0.715,0.699,0.04,0.787,0.006,0,0.038,0.016,0.002,16.6667,5108,75.8761,351.687,179,179,1,0.731,6,5,10000,0,0,0,0,0,0,0,0,0,342,639,1348,2563,5108,0,0,0,0,0,50.4992,0,0,0,0,0,0,0,0,0,50.5036,50.5023,50.4943,50.5032,50.4992,50.4966,0,0,0,0,0.20404,0,0,0,0,0,0,0,0,0,-nan,0.196774,0.205911,0.202856,0.203246,0.209679,0,0,0,0
reTOUCH:BU(Case4)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample8.bin,SGrid,3,100,100,742709,0.742709,90790548,166854,51895,0.051895,0,0,0.004,0,0.003,0.729,0,0.025,0.763,0.006,0,0.023,0.019,0.001,41.5033,3340,65.3595,375.932,613,613,1,0.748,6,0,130,132,840,2741,3233,2924,0,0,0,0,57,203,824,2743,3340,2833,0,0,0,0,50.5041,50.5049,50.5001,50.5007,50.498,50.4984,0,0,0,0,50.458,50.5012,50.4916,50.4993,50.4989,50.4963,0,0,0,0,0.195832,0.20155,0.205061,0.203966,0.204415,0.203853,0,0,0,0,0.198491,0.199469,0.201042,0.204554,0.202252,0.204064,0,0,0,0
reTOUCH:TD(Case1)-D1,50,10000,10000,../../../data/samplesRandomExpand/10000/sample5.bin,../../../data/samplesRandomExpand/10000/sample8.bin,SGrid,3,100,100,742847,0.742847,28561553,166832,51895,0.051895,0,0,0.004,0,0.004,0.684,0.677,0.026,0.745,0.005,0,0.025,0.019,0,41.5033,3340,65.3595,375.932,613,613,1,0.703,6,0,130,132,840,2741,3233,2924,0,0,0,0,57,203,824,2743,3340,2833,0,0,0,0,50.5041,50.5049,50.5001,50.5007,50.498,50.4984,0,0,0,0,50.458,50.5012,50.4916,50.4993,50.4989,50.4963,0,0,0,0,0.195832,0.20155,0.205061,0.203966,0.204415,0.203853,0,0,0,0,0.198491,0.199469,0.201042,0.204554,0.202252,0.204064,0,0,0,0
