Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
cTOUCH,10,4000,2000,./samples/4000/sample7.bin,./samples/2000/sample1.bin,SGrid,3,100,100,2196,0.02745,754211,1497,40,0.0005,24,0,0.009,0,0.003,0.035,0.033,0.016,1.675,0,0,0.015,1.61,0.001,30.2198,1484,32.8352,141.44,183,183,500,1.645,5,0,946,539,427,580,1484,0,0,0,0,0,185,130,233,478,974,0,0,0,0,0,0.1329,0.127288,0.128017,0.12221,0.125374,0,0,0,0,0,0.131402,0.125704,0.12954,0.130357,0.125195,0,0,0,0,0,0.0993432,0.0989522,0.0955153,0.0932294,0.0967509,0,0,0,0,0,0.100423,0.0964214,0.0969375,0.0941508,0.0997623,0,0,0,0,0
dTOUCH,10,4000,2000,./samples/4000/sample7.bin,./samples/2000/sample1.bin,SGrid,3,100,100,10882,0.136025,7109,8932,40,0.0005,2,0,0.01,0,0.996,0.491,0.487,0.012,1.353,0,0,0.01,0.839,0,50,1113,74.037,187.534,179,179,500,1.33,5,4,24,18,4,133,47,0,0,0,0,0,1088,757,1040,1113,47,0,0,0,0,0,0.143573,0.0877954,0.138756,0.125899,0.0999064,0,0,0,0,0,0.129839,0.127468,0.125771,0.126395,0.0999064,0,0,0,0,0,0.134584,0.0588227,0.0647249,0.0880176,0.0673616,0,0,0,0,0,0.098417,0.101272,0.0940129,0.0968235,0.0673616,0,0,0,0,0
reTOUCH,10,4000,2000,./samples/4000/sample7.bin,./samples/2000/sample1.bin,SGrid,3,100,100,724,0.00905,3856862,271,40,0.0005,0,0,0.009,0,0.001,0.006,0.006,0.009,0.106,0,0,0.008,0.08,0,43.5484,1956,48.3871,272.361,249,249,500,0.086,5,0,38,39,28,1939,1956,0,0,0,0,0,24,18,9,963,986,0,0,0,0,0,0.156725,0.127426,0.156943,0.127991,0.12547,0,0,0,0,0,0.143573,0.0877954,0.199427,0.128561,0.126226,0,0,0,0,0,0.12677,0.106654,0.0827502,0.0977721,0.0956356,0,0,0,0,0,0.134584,0.0588227,0.126488,0.0981139,0.0966635,0,0,0,0,0
rereTOUCH,10,4000,2000,./samples/4000/sample7.bin,./samples/2000/sample1.bin,SGrid,3,100,100,822,0.010275,3837031,364,40,0.0005,0,0,0.007,0,0.001,0.009,0.009,0.008,0.103,0,0,0.007,0.078,0,45.1613,1956,48.3871,271.717,249,249,500,0.087,5,0,38,39,28,1939,1956,0,0,0,0,0,29,32,13,970,956,0,0,0,0,0,0.156725,0.127426,0.156943,0.127991,0.12547,0,0,0,0,0,0.121683,0.0980997,0.179894,0.129258,0.126252,0,0,0,0,0,0.12677,0.106654,0.0827502,0.0977721,0.0956356,0,0,0,0,0,0.116062,0.0716235,0.122691,0.0987045,0.0966942,0,0,0,0,0
TOUCH,10,4000,2000,./samples/4000/sample8.bin,./samples/2000/sample1.bin,SGrid,3,100,100,613,0.0076625,6406500,161,43,0.0005375,1,0,0.004,0,0,0.009,0.006,0.015,0.028,0,0,0.015,0.003,0,50,986,16.121,118.947,10,10,500,0.012,5,0,73,21,18,901,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121429,0.105808,0.193219,0.128487,0.126226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998079,0.102983,0.13797,0.097596,0.0966635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,4000,2000,./samples/4000/sample8.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1368,0.0171,1112888,898,43,0.0005375,0,0,0.003,0,0.003,0.019,0.015,0.017,0.488,0.002,0,0.015,0.443,0.001,36.8132,2203,32.967,185.541,183,183,500,0.462,5,0,643,274,263,617,2203,0,0,0,0,0,266,133,180,472,949,0,0,0,0,0,0.118838,0.128093,0.136703,0.121917,0.128087,0,0,0,0,0,0.138742,0.136209,0.128597,0.120928,0.126278,0,0,0,0,0,0.091728,0.101287,0.108695,0.093514,0.0979369,0,0,0,0,0,0.106334,0.105747,0.096392,0.0895679,0.0983977,0,0,0,0,0
dTOUCH,10,4000,2000,./samples/4000/sample8.bin,./samples/2000/sample1.bin,SGrid,3,100,100,18551,0.231887,7530,14708,43,0.0005375,2,1,0.004,0,3.09,1.587,1.583,0.011,3.318,0,0,0.011,1.713,0,50,2662,74.037,364.113,179,179,500,3.3,5,4,73,21,9,115,52,0,0,0,0,0,472,375,489,2662,52,0,0,0,0,0,0.121429,0.105808,0.170964,0.120104,0.109601,0,0,0,0,0,0.128374,0.127392,0.125312,0.126057,0.109601,0,0,0,0,0,0.0998079,0.102983,0.15979,0.0904355,0.0966825,0,0,0,0,0,0.0991803,0.10215,0.0977486,0.0969552,0.0966825,0,0,0,0,0
reTOUCH,10,4000,2000,./samples/4000/sample8.bin,./samples/2000/sample1.bin,SGrid,3,100,100,867,0.0108375,3615805,422,43,0.0005375,0,1,0.005,0,0.001,0.007,0.005,0.009,0.782,0,0,0.008,0.759,0,42.7419,1997,48.379,263.374,249,249,500,0.766,5,0,164,51,26,1762,1997,0,0,0,0,0,73,21,18,901,986,0,0,0,0,0,0.128364,0.115367,0.116242,0.127281,0.125505,0,0,0,0,0,0.121429,0.105808,0.193219,0.128487,0.126226,0,0,0,0,0,0.0977501,0.104824,0.0801802,0.0998352,0.0951225,0,0,0,0,0,0.0998079,0.102983,0.13797,0.097596,0.0966635,0,0,0,0,0
rereTOUCH,10,4000,2000,./samples/4000/sample8.bin,./samples/2000/sample1.bin,SGrid,3,100,100,836,0.01045,3629773,394,43,0.0005375,0,1,0.005,0,0.002,0.01,0.009,0.01,0.052,0,0,0.01,0.025,0,44.3548,1997,48.379,263.301,249,249,500,0.035,5,0,164,51,26,1762,1997,0,0,0,0,0,85,20,8,930,956,0,0,0,0,0,0.128364,0.115367,0.116242,0.127281,0.125505,0,0,0,0,0,0.118208,0.0988725,0.219867,0.129365,0.126252,0,0,0,0,0,0.0977501,0.104824,0.0801802,0.0998352,0.0951225,0,0,0,0,0,0.0913586,0.105895,0.14633,0.0985937,0.0966942,0,0,0,0,0
TOUCH,10,4000,2000,./samples/4000/sample9.bin,./samples/2000/sample1.bin,SGrid,3,100,100,583,0.0072875,5419800,110,37,0.0004625,0,0,0.003,0,0,0.01,0.007,0.011,0.026,0,0,0.01,0.003,0.001,50,986,16.129,97.421,20,20,500,0.013,5,0,190,140,240,444,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136197,0.11816,0.132393,0.127097,0.126226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113567,0.0932749,0.10245,0.092188,0.0966635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,4000,2000,./samples/4000/sample9.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1383,0.0172875,775494,740,37,0.0004625,14,0,0.006,0,0.005,0.028,0.024,0.018,1.028,0,0,0.016,0.97,0,24.1758,1234,32.8901,127.031,183,183,500,0.998,5,0,771,441,500,1040,1234,0,0,0,0,0,321,207,289,650,533,0,0,0,0,0,0.125148,0.127416,0.132681,0.119749,0.127219,0,0,0,0,0,0.129261,0.129933,0.126815,0.128419,0.124903,0,0,0,0,0,0.0962955,0.0967754,0.102538,0.091204,0.0977026,0,0,0,0,0,0.100103,0.100517,0.105031,0.0939707,0.0965201,0,0,0,0,0
dTOUCH,10,4000,2000,./samples/4000/sample9.bin,./samples/2000/sample1.bin,SGrid,3,100,100,2486,0.031075,7171,1843,37,0.0004625,12,0,0.01,0,0.071,0.243,0.24,0.011,2.334,0,0,0.011,2.068,0.001,50,1710,86.6957,269.367,171,171,500,2.311,5,4,190,140,92,63,45,0,0,0,0,0,947,924,407,1710,45,0,0,0,0,0,0.136197,0.11816,0.129544,0.128505,0.14849,0,0,0,0,0,0.132347,0.124661,0.122957,0.123071,0.14849,0,0,0,0,0,0.113567,0.0932749,0.110054,0.0966565,0.115806,0,0,0,0,0,0.102573,0.0962887,0.090981,0.0943992,0.115806,0,0,0,0,0
reTOUCH,10,4000,2000,./samples/4000/sample9.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1082,0.013525,2433487,618,37,0.0004625,12,0,0.007,0.001,0.002,0.011,0.009,0.01,0.807,0,0,0.01,0.776,0,34.6774,1948,48.2903,212.712,249,249,500,0.787,5,0,488,145,586,821,1948,0,0,0,0,0,190,140,240,444,986,0,0,0,0,0,0.138969,0.133422,0.118335,0.127886,0.122284,0,0,0,0,0,0.136197,0.11816,0.132393,0.127097,0.126226,0,0,0,0,0,0.10253,0.111168,0.0877376,0.0999941,0.0933399,0,0,0,0,0,0.113567,0.0932749,0.10245,0.092188,0.0966635,0,0,0,0,0
rereTOUCH,10,4000,2000,./samples/4000/sample9.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1037,0.0129625,2326481,589,37,0.0004625,12,0,0.007,0,0.002,0.015,0.014,0.009,0.075,0,0,0.008,0.04,0.001,37.0968,1948,48.2903,211.097,249,249,500,0.055,5,0,488,145,586,821,1948,0,0,0,0,0,299,72,290,381,958,0,0,0,0,0,0.138969,0.133422,0.118335,0.127886,0.122284,0,0,0,0,0,0.126875,0.131283,0.130933,0.127193,0.126581,0,0,0,0,0,0.10253,0.111168,0.0877376,0.0999941,0.0933399,0,0,0,0,0,0.104552,0.0946856,0.0989979,0.0955487,0.0967539,0,0,0,0,0
TOUCH,10,4000,2000,./samples/4000/sample10.bin,./samples/2000/sample1.bin,SGrid,3,100,100,554,0.006925,6155600,117,38,0.000475,0,0,0.004,0,0,0.009,0.004,0.011,0.025,0,0,0.011,0.005,0,50,986,16.129,111.465,9,9,500,0.014,5,0,39,27,200,748,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112963,0.108021,0.135052,0.128733,0.126226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947801,0.112177,0.105061,0.0971839,0.0966635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,4000,2000,./samples/4000/sample10.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1140,0.01425,1300969,620,38,0.000475,0,0,0.004,0,0.004,0.019,0.016,0.016,1.217,0,0,0.014,1.173,0.001,35.7143,2082,32.967,179.124,183,183,500,1.192,5,0,543,353,276,746,2082,0,0,0,0,0,277,207,152,438,926,0,0,0,0,0,0.123991,0.121195,0.119037,0.126159,0.12549,0,0,0,0,0,0.134156,0.131571,0.123066,0.12482,0.126685,0,0,0,0,0,0.0968177,0.0992459,0.0900591,0.097374,0.0970813,0,0,0,0,0,0.0976463,0.100395,0.0960349,0.0947061,0.0992828,0,0,0,0,0
dTOUCH,10,4000,2000,./samples/4000/sample10.bin,./samples/2000/sample1.bin,SGrid,3,100,100,12178,0.152225,7157,9107,38,0.000475,5,0,0.007,0,1.269,0.662,0.655,0.012,1.424,0,0,0.012,0.739,0,50,1095,73.9815,189.12,179,179,500,1.401,5,4,39,27,74,92,57,0,0,0,0,0,948,808,1144,1095,57,0,0,0,0,0,0.112963,0.108021,0.120427,0.125966,0.0971136,0,0,0,0,0,0.119791,0.122631,0.129458,0.125582,0.0971136,0,0,0,0,0,0.0947801,0.112177,0.0910736,0.0889405,0.0778002,0,0,0,0,0,0.0958496,0.0941451,0.100763,0.0967077,0.0778002,0,0,0,0,0
reTOUCH,10,4000,2000,./samples/4000/sample10.bin,./samples/2000/sample1.bin,SGrid,3,100,100,674,0.008425,3165987,218,38,0.000475,8,0,0.009,0,0.001,0.007,0.005,0.015,0.436,0,0.001,0.014,0.402,0,43.5484,1960,48.3226,245.543,249,249,500,0.409,5,0,133,3,425,1471,1960,0,0,0,0,0,39,27,200,748,986,0,0,0,0,0,0.128934,0.151895,0.120769,0.125475,0.124355,0,0,0,0,0,0.112963,0.108021,0.135052,0.128733,0.126226,0,0,0,0,0,0.0994853,0.102472,0.090761,0.0976757,0.0973317,0,0,0,0,0,0.0947801,0.112177,0.105061,0.0971839,0.0966635,0,0,0,0,0
rereTOUCH,10,4000,2000,./samples/4000/sample10.bin,./samples/2000/sample1.bin,SGrid,3,100,100,693,0.0086625,3136222,209,38,0.000475,8,0,0.009,0,0.002,0.01,0.008,0.011,0.059,0,0,0.01,0.025,0.001,45.1613,1960,48.3226,244.889,249,249,500,0.035,5,0,133,3,425,1471,1960,0,0,0,0,0,74,0,215,754,957,0,0,0,0,0,0.128934,0.151895,0.120769,0.125475,0.124355,0,0,0,0,0,0.109382,0,0.132093,0.129477,0.126399,0,0,0,0,0,0.0994853,0.102472,0.090761,0.0976757,0.0973317,0,0,0,0,0,0.0980037,0,0.103101,0.0978595,0.0967509,0,0,0,0,0
TOUCH,10,6000,2000,./samples/6000/sample1.bin,./samples/2000/sample1.bin,SGrid,3,100,100,17665,0.147208,9087500,14967,2054,0.0171167,0,0,0.005,0,0,0.023,0.019,0.016,0.044,0.004,0,0.015,0.002,0,50,1295,10.989,100.757,9,9,500,0.025,5,0,23,43,235,404,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133248,0.123618,0.127597,0.125313,0.128256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106802,0.112508,0.103922,0.0877021,0.099232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,6000,2000,./samples/6000/sample1.bin,./samples/2000/sample1.bin,SGrid,3,100,100,4380796,36.5066,520464,4377762,2054,0.0171167,2,0,0.009,0,0.005,3.582,3.577,0.026,6.009,0.036,0,0.024,2.367,0.001,31.6667,2601,33.325,181.468,241,241,500,5.949,5,0,1228,1090,549,530,2601,0,0,0,0,0,311,369,222,157,941,0,0,0,0,0,0.123493,0.126237,0.126926,0.129513,0.123861,0,0,0,0,0,0.12422,0.128498,0.138826,0.135789,0.124227,0,0,0,0,0,0.0946347,0.0954973,0.098382,0.0983333,0.0963887,0,0,0,0,0,0.094003,0.101558,0.109832,0.0960702,0.0948958,0,0,0,0,0
dTOUCH,10,6000,2000,./samples/6000/sample1.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1474206,12.2851,10666,1469524,2054,0.0171167,2,0,0.007,0,2.341,1.914,1.909,0.017,2.581,0.037,0,0.016,0.622,0,50,1590,111.074,254.462,237,237,500,2.536,5,4,23,43,86,58,64,0,0,0,0,0,1663,1518,1227,1590,64,0,0,0,0,0,0.133248,0.123618,0.129903,0.136624,0.137245,0,0,0,0,0,0.124672,0.124954,0.125704,0.125196,0.137245,0,0,0,0,0,0.106802,0.112508,0.100012,0.0909225,0.100309,0,0,0,0,0,0.0966969,0.0945406,0.0991454,0.0960082,0.100309,0,0,0,0,0
reTOUCH,10,6000,2000,./samples/6000/sample1.bin,./samples/2000/sample1.bin,SGrid,3,100,100,68232,0.5686,5443741,65466,2054,0.0171167,0,0,0.011,0,0.001,0.055,0.054,0.016,0.125,0.002,0,0.015,0.038,0.001,45.6044,3271,43.956,293.791,365,365,500,0.093,5,0,93,98,753,1785,3271,0,0,0,0,0,23,43,235,404,1295,0,0,0,0,0,0.127781,0.131987,0.123469,0.124531,0.125321,0,0,0,0,0,0.133248,0.123618,0.127597,0.125313,0.128256,0,0,0,0,0,0.0942373,0.105721,0.0941622,0.0958876,0.0966373,0,0,0,0,0,0.106802,0.112508,0.103922,0.0877021,0.099232,0,0,0,0,0
rereTOUCH,10,6000,2000,./samples/6000/sample1.bin,./samples/2000/sample1.bin,SGrid,3,100,100,69303,0.577525,4775243,66533,2054,0.0171167,0,0,0.007,0,0.002,0.06,0.058,0.014,0.122,0.002,0,0.013,0.037,0.001,45.6044,3271,43.956,290.779,365,365,500,0.097,5,0,93,98,753,1785,3271,0,0,0,0,0,42,38,249,591,1080,0,0,0,0,0,0.127781,0.131987,0.123469,0.124531,0.125321,0,0,0,0,0,0.137618,0.109318,0.131781,0.123378,0.129093,0,0,0,0,0,0.0942373,0.105721,0.0941622,0.0958876,0.0966373,0,0,0,0,0,0.112022,0.10311,0.104426,0.092291,0.0985709,0,0,0,0,0
TOUCH,10,6000,2000,./samples/6000/sample2.bin,./samples/2000/sample1.bin,SGrid,3,100,100,904,0.00753333,6968900,243,65,0.000541667,0,0,0.004,0,0.001,0.014,0.009,0.019,0.039,0,0,0.018,0.005,0,50,801,10.989,69.794,24,24,500,0.019,5,0,116,109,284,690,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127085,0.138892,0.125383,0.126959,0.127332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109357,0.104517,0.103668,0.0951258,0.0955859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,6000,2000,./samples/6000/sample2.bin,./samples/2000/sample1.bin,SGrid,3,100,100,3474,0.02895,348664,2452,65,0.000541667,35,0,0.006,0,0.006,0.042,0.041,0.023,1.364,0,0,0.021,1.286,0,27.5,1492,33.1875,118.612,241,241,500,1.328,5,0,1556,788,574,1555,1492,0,0,0,0,0,429,316,305,482,468,0,0,0,0,0,0.12584,0.125672,0.116642,0.122793,0.124984,0,0,0,0,0,0.12625,0.138182,0.135425,0.120174,0.123993,0,0,0,0,0,0.0960473,0.0992922,0.0895664,0.0939429,0.0951989,0,0,0,0,0,0.098688,0.108271,0.10511,0.0912426,0.0907654,0,0,0,0,0
dTOUCH,10,6000,2000,./samples/6000/sample2.bin,./samples/2000/sample1.bin,SGrid,3,100,100,3892,0.0324333,11382,2750,65,0.000541667,32,0,0.009,0,0.209,0.191,0.184,0.015,0.59,0,0,0.014,0.373,0,50,4481,119.36,631.438,233,233,500,0.564,5,4,116,109,118,84,49,0,0,0,0,0,301,597,589,4481,49,0,0,0,0,0,0.127085,0.138892,0.118058,0.117403,0.129994,0,0,0,0,0,0.122813,0.121203,0.123481,0.124583,0.129994,0,0,0,0,0,0.109357,0.104517,0.0941175,0.0881741,0.103372,0,0,0,0,0,0.0884919,0.0962176,0.100819,0.0950449,0.103372,0,0,0,0,0
reTOUCH,10,6000,2000,./samples/6000/sample2.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1651,0.0137583,2773641,616,65,0.000541667,6,0,0.011,0,0.002,0.013,0.011,0.013,0.108,0,0,0.012,0.068,0,37.3626,2282,43.9231,215.701,365,365,500,0.081,5,0,329,281,915,2187,2282,0,0,0,0,0,116,109,284,690,801,0,0,0,0,0,0.123348,0.121867,0.124787,0.123891,0.124063,0,0,0,0,0,0.127085,0.138892,0.125383,0.126959,0.127332,0,0,0,0,0,0.0901406,0.0935288,0.0909316,0.0945056,0.0981755,0,0,0,0,0,0.109357,0.104517,0.103668,0.0951258,0.0955859,0,0,0,0,0
rereTOUCH,10,6000,2000,./samples/6000/sample2.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1750,0.0145833,2583791,730,65,0.000541667,6,1,0.005,0,0.003,0.024,0.023,0.016,0.121,0,0,0.015,0.072,0,37.3626,2282,43.9176,214.227,365,365,500,0.096,5,0,329,281,915,2187,2282,0,0,0,0,0,154,109,307,725,704,0,0,0,0,0,0.123348,0.121867,0.124787,0.123891,0.124063,0,0,0,0,0,0.130742,0.135785,0.126843,0.124755,0.128852,0,0,0,0,0,0.0901406,0.0935288,0.0909316,0.0945056,0.0981755,0,0,0,0,0,0.108661,0.100981,0.102172,0.0952353,0.0959083,0,0,0,0,0
TOUCH,10,6000,2000,./samples/6000/sample3.bin,./samples/2000/sample1.bin,SGrid,3,100,100,844,0.00703333,8040900,214,57,0.000475,0,0,0.005,0,0,0.014,0.01,0.016,0.035,0,0,0.015,0.004,0,50,1101,10.989,86.4305,33,33,500,0.018,5,0,138,123,188,450,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131509,0.126009,0.133014,0.125324,0.127188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105008,0.1,0.110952,0.0895279,0.0977711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,6000,2000,./samples/6000/sample3.bin,./samples/2000/sample1.bin,SGrid,3,100,100,2847,0.023725,1070485,1908,57,0.000475,0,0,0.005,0,0.004,0.036,0.03,0.023,0.919,0,0,0.02,0.85,0.001,31.25,2691,33.3333,194.747,241,241,500,0.886,5,0,994,830,368,1117,2691,0,0,0,0,0,256,319,244,285,896,0,0,0,0,0,0.128383,0.126294,0.120198,0.12843,0.123443,0,0,0,0,0,0.132529,0.127244,0.1249,0.133339,0.125099,0,0,0,0,0,0.0980463,0.0984353,0.0888524,0.0937462,0.0951018,0,0,0,0,0,0.10704,0.0994781,0.0992254,0.0937345,0.0955988,0,0,0,0,0
dTOUCH,10,6000,2000,./samples/6000/sample3.bin,./samples/2000/sample1.bin,SGrid,3,100,100,3421,0.0285083,11306,2023,57,0.000475,76,0,0.005,0,0.105,0.119,0.113,0.019,1.076,0,0,0.018,0.93,0,50,4460,118.48,629.564,233,233,500,1.049,5,4,138,123,68,56,63,0,0,0,0,0,436,287,741,4460,63,0,0,0,0,0,0.131509,0.126009,0.116837,0.120278,0.133088,0,0,0,0,0,0.125938,0.129385,0.126872,0.124755,0.133088,0,0,0,0,0,0.105008,0.1,0.0942134,0.0833455,0.107177,0,0,0,0,0,0.0968875,0.099659,0.101564,0.0942222,0.107177,0,0,0,0,0
reTOUCH,10,6000,2000,./samples/6000/sample3.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1684,0.0140333,4228683,770,57,0.000475,64,0,0.012,0,0.001,0.014,0.014,0.017,0.925,0,0,0.015,0.88,0.001,32.4176,3288,43.6044,273.204,365,365,500,0.894,5,0,303,276,633,1436,3288,0,0,0,0,0,138,123,188,450,1101,0,0,0,0,0,0.132026,0.12607,0.124114,0.12396,0.125743,0,0,0,0,0,0.131509,0.126009,0.133014,0.125324,0.127188,0,0,0,0,0,0.0969821,0.087793,0.0960403,0.0925542,0.0970043,0,0,0,0,0,0.105008,0.1,0.110952,0.0895279,0.0977711,0,0,0,0,0
rereTOUCH,10,6000,2000,./samples/6000/sample3.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1719,0.014325,3990859,810,57,0.000475,64,8,0.011,0,0.003,0.024,0.023,0.013,1.242,0,0,0.012,1.19,0,35.7143,3288,43.5604,271.769,365,365,500,1.214,5,0,303,276,633,1436,3288,0,0,0,0,0,154,129,196,491,1022,0,0,0,0,0,0.132026,0.12607,0.124114,0.12396,0.125743,0,0,0,0,0,0.130135,0.125281,0.134402,0.125626,0.127111,0,0,0,0,0,0.0969821,0.087793,0.0960403,0.0925542,0.0970043,0,0,0,0,0,0.102508,0.0945352,0.111279,0.0929742,0.0973852,0,0,0,0,0
TOUCH,10,6000,2000,./samples/6000/sample4.bin,./samples/2000/sample1.bin,SGrid,3,100,100,978,0.00815,10776700,247,72,0.0006,0,0,0.01,0,0,0.012,0.009,0.013,0.036,0,0,0.013,0.003,0,50,1703,10.989,126.363,19,19,500,0.015,5,0,34,36,38,189,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163275,0.12267,0.14726,0.128594,0.126375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12288,0.0961484,0.145352,0.0910276,0.0967206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,6000,2000,./samples/6000/sample4.bin,./samples/2000/sample1.bin,SGrid,3,100,100,3407,0.0283917,263405,2516,72,0.0006,21,0,0.009,0,0.005,0.046,0.042,0.022,2.067,0,0,0.019,1.984,0.001,25,1391,33.2458,110.419,241,241,500,2.03,5,0,1555,804,1028,1201,1391,0,0,0,0,0,422,319,462,343,454,0,0,0,0,0,0.121958,0.122847,0.126799,0.124944,0.123363,0,0,0,0,0,0.136367,0.125146,0.12995,0.119281,0.124813,0,0,0,0,0,0.0926671,0.0954798,0.095319,0.0911971,0.0906334,0,0,0,0,0,0.11067,0.0952161,0.100192,0.0885176,0.0909797,0,0,0,0,0
dTOUCH,10,6000,2000,./samples/6000/sample4.bin,./samples/2000/sample1.bin,SGrid,3,100,100,14599,0.121658,10721,12240,72,0.0006,87,0,0.008,0,0.924,0.561,0.558,0.017,1.66,0,0,0.016,1.071,0,50,1512,98.55,273.014,243,243,500,1.632,5,4,34,36,13,36,77,0,0,0,0,0,1124,1285,2299,1205,77,0,0,0,0,0,0.163275,0.12267,0.122776,0.120237,0.126574,0,0,0,0,0,0.119859,0.123174,0.126306,0.123516,0.126574,0,0,0,0,0,0.12288,0.0961484,0.0806143,0.0827658,0.0927588,0,0,0,0,0,0.0926424,0.091764,0.0938662,0.0928283,0.0927588,0,0,0,0,0
reTOUCH,10,6000,2000,./samples/6000/sample4.bin,./samples/2000/sample1.bin,SGrid,3,100,100,3085,0.0257083,8653064,2237,72,0.0006,37,0,0.007,0,0.002,0.011,0.01,0.014,0.49,0,0,0.013,0.454,0,40.1099,5015,43.7527,392.5,365,365,500,0.465,5,0,47,116,138,647,5015,0,0,0,0,0,34,36,38,189,1703,0,0,0,0,0,0.124123,0.127022,0.118247,0.126771,0.123502,0,0,0,0,0,0.163275,0.12267,0.14726,0.128594,0.126375,0,0,0,0,0,0.0775595,0.0998479,0.0876557,0.0924887,0.0929816,0,0,0,0,0,0.12288,0.0961484,0.145352,0.0910276,0.0967206,0,0,0,0,0
rereTOUCH,10,6000,2000,./samples/6000/sample4.bin,./samples/2000/sample1.bin,SGrid,3,100,100,15177,0.126475,8370733,14387,72,0.0006,37,3,0.007,0,0.002,0.033,0.031,0.014,0.51,0,0,0.013,0.454,0,42.3077,5015,43.7363,391.177,365,365,500,0.487,5,0,47,116,138,647,5015,0,0,0,0,0,19,41,56,238,1643,0,0,0,0,0,0.124123,0.127022,0.118247,0.126771,0.123502,0,0,0,0,0,0.15784,0.124319,0.13772,0.128247,0.126823,0,0,0,0,0,0.0775595,0.0998479,0.0876557,0.0924887,0.0929816,0,0,0,0,0,0.134887,0.0951435,0.119156,0.0930554,0.0974079,0,0,0,0,0
TOUCH,10,6000,2000,./samples/6000/sample5.bin,./samples/2000/sample1.bin,SGrid,3,100,100,909,0.007575,8756100,213,59,0.000491667,0,0,0.007,0,0,0.013,0.009,0.015,0.036,0.002,0,0.014,0.003,0,50,1123,10.989,96.1201,27,27,500,0.016,5,0,57,42,56,722,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.138372,0.144549,0.126437,0.126925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977489,0.09685,0.122078,0.0945805,0.098762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
