Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
rereTOUCH,5,4000,4000,./samples/4000/sample4.bin,./samples/4000/sample3.bin,SGrid,3,100,100,200,0.00125,5183090,46,14,8.75e-05,0,0,0.005,0,0.003,0.006,0.005,0.008,0.43,0,0,0.007,0.408,0,36.2903,1943,64.5161,279.972,249,249,500,0.414,5,0,312,107,522,1116,1943,0,0,0,0,0,281,106,625,1064,1924,0,0,0,0,0,0.121692,0.1307,0.123152,0.126014,0.122272,0,0,0,0,0,0.124943,0.119332,0.122622,0.123354,0.125449,0,0,0,0,0,0.085349,0.111762,0.0963773,0.0940012,0.0929537,0,0,0,0,0,0.103401,0.0868546,0.0948013,0.0930659,0.0932262,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample1.bin,SGrid,3,100,100,198,0.0012375,4867118,48,15,9.375e-05,5,6,0.007,0,0.002,0.007,0.005,0.009,0.044,0.001,0,0.008,0.017,0,35.4839,1972,64.4274,270.585,249,249,500,0.024,5,0,459,199,511,923,1903,0,0,0,0,0,338,300,425,959,1972,0,0,0,0,0,0.127894,0.120758,0.122612,0.12721,0.126833,0,0,0,0,0,0.125332,0.120149,0.131045,0.12381,0.124224,0,0,0,0,0,0.0939767,0.0972246,0.0957594,0.0924713,0.0969988,0,0,0,0,0,0.0984682,0.0971249,0.0978611,0.0951221,0.0955898,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample1.bin,SGrid,3,100,100,178,0.0011125,4704828,44,15,9.375e-05,5,11,0.01,0,0.003,0.006,0.005,0.007,0.046,0,0,0.007,0.018,0.001,35.4839,1941,64.3871,266.841,249,249,500,0.024,5,0,459,199,511,923,1903,0,0,0,0,0,428,220,563,837,1941,0,0,0,0,0,0.127894,0.120758,0.122612,0.12721,0.126833,0,0,0,0,0,0.123811,0.117461,0.129121,0.124417,0.124148,0,0,0,0,0,0.0939767,0.0972246,0.0957594,0.0924713,0.0969988,0,0,0,0,0,0.0947719,0.095009,0.0955995,0.0974139,0.0956273,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample2.bin,SGrid,3,100,100,215,0.00134375,4891833,45,16,0.0001,12,1,0.005,0,0.002,0.007,0.005,0.012,0.047,0,0,0.011,0.02,0,35.4839,1966,64.4113,271.158,249,249,500,0.027,5,0,401,224,535,926,1902,0,0,0,0,0,326,293,429,985,1966,0,0,0,0,0,0.127208,0.125811,0.122515,0.126607,0.126601,0,0,0,0,0,0.122299,0.128741,0.118451,0.12448,0.12536,0,0,0,0,0,0.0901937,0.100625,0.0964394,0.0922426,0.0969577,0,0,0,0,0,0.0986132,0.10439,0.089412,0.100331,0.0949164,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample2.bin,SGrid,3,100,100,207,0.00129375,4711707,40,16,0.0001,12,6,0.005,0,0.002,0.006,0.005,0.012,0.044,0,0,0.011,0.017,0.001,36.2903,1927,64.371,266.997,249,249,500,0.023,5,0,401,224,535,926,1902,0,0,0,0,0,370,239,597,861,1927,0,0,0,0,0,0.127208,0.125811,0.122515,0.126607,0.126601,0,0,0,0,0,0.122738,0.128054,0.122226,0.124696,0.12494,0,0,0,0,0,0.0901937,0.100625,0.0964394,0.0922426,0.0969577,0,0,0,0,0,0.0983546,0.10528,0.0946116,0.0995648,0.0947664,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample3.bin,SGrid,3,100,100,202,0.0012625,4931244,65,12,7.5e-05,9,2,0.008,0,0.002,0.007,0.006,0.012,0.048,0,0,0.011,0.018,0,35.4839,1973,64.4274,271.986,249,249,500,0.025,5,0,476,175,515,925,1900,0,0,0,0,0,340,251,423,1011,1973,0,0,0,0,0,0.127605,0.127927,0.121704,0.126594,0.126565,0,0,0,0,0,0.125704,0.131029,0.12324,0.121007,0.125013,0,0,0,0,0,0.0943161,0.1036,0.0946329,0.0919381,0.0968963,0,0,0,0,0,0.0977692,0.104407,0.0953164,0.0914022,0.0929587,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample3.bin,SGrid,3,100,100,189,0.00118125,4714666,39,12,7.5e-05,9,13,0.01,0,0.003,0.006,0.005,0.009,0.42,0,0,0.008,0.392,0,35.4839,1928,64.3387,267.043,249,249,500,0.398,5,0,476,175,515,925,1900,0,0,0,0,0,424,171,594,870,1928,0,0,0,0,0,0.127605,0.127927,0.121704,0.126594,0.126565,0,0,0,0,0,0.125918,0.132714,0.121574,0.12079,0.125488,0,0,0,0,0,0.0943161,0.1036,0.0946329,0.0919381,0.0968963,0,0,0,0,0,0.0994221,0.103588,0.0933991,0.0912058,0.0932727,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample4.bin,SGrid,3,100,100,226,0.0014125,4881648,72,15,9.375e-05,7,1,0.007,0,0.002,0.007,0.005,0.009,0.419,0,0,0.008,0.393,0,35.4839,1965,64.4516,270.849,249,249,500,0.4,5,0,401,246,528,918,1900,0,0,0,0,0,358,295,385,996,1965,0,0,0,0,0,0.127715,0.125515,0.122239,0.127389,0.126611,0,0,0,0,0,0.11908,0.130901,0.125951,0.124877,0.122177,0,0,0,0,0,0.0933538,0.100148,0.0936424,0.0932177,0.0969584,0,0,0,0,0,0.0889095,0.0973022,0.0983353,0.0942179,0.0927089,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample4.bin,SGrid,3,100,100,245,0.00153125,4687474,88,15,9.375e-05,7,4,0.007,0,0.004,0.006,0.004,0.01,0.418,0.002,0,0.009,0.389,0,36.2903,1922,64.4274,266.162,249,249,500,0.395,5,0,401,246,528,918,1900,0,0,0,0,0,405,259,541,869,1922,0,0,0,0,0,0.127715,0.125515,0.122239,0.127389,0.126611,0,0,0,0,0,0.118786,0.132012,0.125074,0.125668,0.121985,0,0,0,0,0,0.0933538,0.100148,0.0936424,0.0932177,0.0969584,0,0,0,0,0,0.0873935,0.0961925,0.0977047,0.0950729,0.092587,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample1.bin,SGrid,3,100,100,236,0.001475,6881005,19,12,7.5e-05,6,2,0.008,0,0.001,0.006,0.003,0.008,0.41,0,0,0.007,0.385,0.001,42.7419,1970,64.4516,325.396,249,249,500,0.391,5,0,249,74,0,1773,1898,0,0,0,0,0,182,121,1,1724,1970,0,0,0,0,0,0.117154,0.129497,0,0.124925,0.123582,0,0,0,0,0,0.109693,0.10897,0.00572392,0.128153,0.124313,0,0,0,0,0,0.0845028,0.0863228,0,0.0941723,0.0933659,0,0,0,0,0,0.0862102,0.0829603,0,0.0984718,0.0955966,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample1.bin,SGrid,3,100,100,236,0.001475,6797343,24,12,7.5e-05,6,10,0.009,0,0.002,0.005,0.002,0.012,0.042,0,0,0.011,0.013,0,43.5484,1939,64.3871,322.948,249,249,500,0.018,5,0,249,74,0,1773,1898,0,0,0,0,0,258,95,0,1698,1939,0,0,0,0,0,0.117154,0.129497,0,0.124925,0.123582,0,0,0,0,0,0.108508,0.120246,0,0.128459,0.12418,0,0,0,0,0,0.0845028,0.0863228,0,0.0941723,0.0933659,0,0,0,0,0,0.0854525,0.0942839,0,0.0983224,0.0956756,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample2.bin,SGrid,3,100,100,213,0.00133125,6922038,47,17,0.00010625,7,4,0.009,0,0.002,0.008,0.007,0.009,0.42,0,0,0.008,0.391,0,42.7419,1966,64.4274,325.893,249,249,500,0.399,5,0,204,116,0,1775,1898,0,0,0,0,0,182,108,0,1740,1966,0,0,0,0,0,0.113215,0.13579,0,0.124796,0.123582,0,0,0,0,0,0.130273,0.119496,0,0.123081,0.12536,0,0,0,0,0,0.0773741,0.097368,0,0.0941672,0.0933659,0,0,0,0,0,0.104336,0.0910932,0,0.0983563,0.0949164,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample2.bin,SGrid,3,100,100,218,0.0013625,6837605,41,17,0.00010625,7,16,0.005,0,0.002,0.005,0.002,0.009,0.035,0,0,0.008,0.014,0,43.5484,1922,64.3306,323.7,249,249,500,0.019,5,0,204,116,0,1775,1898,0,0,0,0,0,206,120,0,1736,1922,0,0,0,0,0,0.113215,0.13579,0,0.124796,0.123582,0,0,0,0,0,0.132993,0.109162,0,0.123669,0.125089,0,0,0,0,0,0.0773741,0.097368,0,0.0941672,0.0933659,0,0,0,0,0,0.10792,0.0797991,0,0.0985931,0.0948068,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample3.bin,SGrid,3,100,100,159,0.00099375,7043361,8,6,3.75e-05,11,0,0.007,0,0.002,0.007,0.005,0.013,0.779,0,0,0.012,0.749,0,41.9355,1973,64.4274,328.89,249,249,500,0.756,5,0,241,75,1,1772,1900,0,0,0,0,0,128,94,2,1803,1973,0,0,0,0,0,0.118714,0.12733,0.14321,0.124817,0.123636,0,0,0,0,0,0.118604,0.130405,0.188881,0.123429,0.125013,0,0,0,0,0,0.085817,0.0843244,0,0.0942396,0.0933338,0,0,0,0,0,0.0911751,0.106542,0.0928374,0.094644,0.0929587,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample3.bin,SGrid,3,100,100,169,0.00105625,6941339,12,6,3.75e-05,11,8,0.005,0,0.003,0.004,0.002,0.012,0.412,0.001,0,0.011,0.386,0,43.5484,1931,64.3629,326.322,249,249,500,0.39,5,0,241,75,1,1772,1900,0,0,0,0,0,189,84,0,1788,1931,0,0,0,0,0,0.118714,0.12733,0.14321,0.124817,0.123636,0,0,0,0,0,0.121783,0.123113,0,0.123274,0.125413,0,0,0,0,0,0.085817,0.0843244,0,0.0942396,0.0933338,0,0,0,0,0,0.0968983,0.0963276,0,0.094389,0.0933001,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample4.bin,SGrid,3,100,100,209,0.00130625,7012886,34,16,0.0001,6,2,0.005,0,0.002,0.006,0.004,0.011,0.041,0,0,0.01,0.016,0,42.7419,1965,64.4516,328.052,249,249,500,0.022,5,0,231,76,0,1786,1901,0,0,0,0,0,160,92,3,1778,1965,0,0,0,0,0,0.115009,0.133149,0,0.124914,0.123614,0,0,0,0,0,0.121881,0.144394,0.117072,0.124297,0.122177,0,0,0,0,0,0.0789957,0.0990361,0,0.0941768,0.0933141,0,0,0,0,0,0.0943417,0.111703,0.101669,0.0936051,0.0927089,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample4.bin,SGrid,3,100,100,202,0.0012625,6943120,29,16,0.0001,6,9,0.004,0.001,0.003,0.004,0.002,0.011,0.037,0.002,0,0.01,0.013,0,43.5484,1921,64.3952,326.272,249,249,500,0.017,5,0,231,76,0,1786,1901,0,0,0,0,0,224,63,0,1783,1921,0,0,0,0,0,0.115009,0.133149,0,0.124914,0.123614,0,0,0,0,0,0.126925,0.136472,0,0.124211,0.122238,0,0,0,0,0,0.0789957,0.0990361,0,0.0941768,0.0933141,0,0,0,0,0,0.0984735,0.107856,0,0.0932581,0.0930194,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample5.bin,SGrid,3,100,100,189,0.00118125,6892332,22,14,8.75e-05,9,4,0.005,0,0.002,0.006,0.005,0.011,0.769,0,0,0.011,0.744,0,41.9355,1919,64.4113,325.619,249,249,500,0.75,5,0,230,89,0,1774,1898,0,0,0,0,0,171,120,0,1786,1919,0,0,0,0,0,0.113315,0.134486,0,0.124878,0.123582,0,0,0,0,0,0.127688,0.117536,0,0.126234,0.126597,0,0,0,0,0,0.0794103,0.096177,0,0.0941647,0.0933659,0,0,0,0,0,0.0895607,0.084597,0,0.0949959,0.0969802,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample5.bin,SGrid,3,100,100,207,0.00129375,6832049,20,14,8.75e-05,9,6,0.007,0,0.002,0.005,0.003,0.01,0.038,0,0,0.009,0.013,0,43.5484,1898,64.3952,323.588,249,249,500,0.018,5,0,230,89,0,1774,1898,0,0,0,0,0,226,109,0,1772,1887,0,0,0,0,0,0.113315,0.134486,0,0.124878,0.123582,0,0,0,0,0,0.131023,0.11143,0,0.125615,0.126948,0,0,0,0,0,0.0794103,0.096177,0,0.0941647,0.0933659,0,0,0,0,0,0.0928805,0.0792744,0,0.0948082,0.0970981,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample1.bin,SGrid,3,100,100,209,0.00130625,7585049,30,16,0.0001,0,0,0.006,0,0.002,0.006,0.004,0.012,0.038,0,0,0.011,0.012,0,43.5484,1968,64.5161,342.269,249,249,500,0.018,5,0,94,17,30,1907,1952,0,0,0,0,0,50,30,25,1927,1968,0,0,0,0,0,0.139212,0.103719,0.145197,0.128326,0.125508,0,0,0,0,0,0.127603,0.0924485,0.137104,0.125429,0.12436,0,0,0,0,0,0.110596,0.107786,0.0853452,0.0979251,0.0956088,0,0,0,0,0,0.115914,0.0589161,0.110687,0.0964275,0.0956325,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample1.bin,SGrid,3,100,100,224,0.0014,7508920,33,16,0.0001,0,0,0.006,0,0.002,0.005,0.003,0.012,0.04,0,0,0.012,0.013,0.001,43.5484,1952,64.5161,339.778,249,249,500,0.018,5,0,94,17,30,1907,1952,0,0,0,0,0,122,14,26,1901,1937,0,0,0,0,0,0.139212,0.103719,0.145197,0.128326,0.125508,0,0,0,0,0,0.121215,0.105872,0.141205,0.125465,0.124198,0,0,0,0,0,0.110596,0.107786,0.0853452,0.0979251,0.0956088,0,0,0,0,0,0.109186,0.0726102,0.119737,0.0956244,0.0956899,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample2.bin,SGrid,3,100,100,204,0.001275,7554470,50,10,6.25e-05,0,0,0.014,0,0.002,0.005,0.003,0.009,0.044,0,0,0.008,0.013,0,43.5484,1966,64.5161,340.86,249,249,500,0.018,5,0,74,50,29,1894,1953,0,0,0,0,0,52,39,33,1910,1966,0,0,0,0,0,0.114893,0.146709,0.153327,0.128487,0.125589,0,0,0,0,0,0.107931,0.131374,0.111328,0.123928,0.12536,0,0,0,0,0,0.0980049,0.116705,0.0916146,0.0979583,0.0956522,0,0,0,0,0,0.10163,0.0877138,0.0669976,0.0990101,0.0949164,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample2.bin,SGrid,3,100,100,193,0.00120625,7471011,46,10,6.25e-05,0,0,0.011,0,0.003,0.005,0.003,0.009,0.043,0,0,0.008,0.014,0,43.5484,1953,64.5161,338.83,249,249,500,0.019,5,0,74,50,29,1894,1953,0,0,0,0,0,80,55,34,1913,1918,0,0,0,0,0,0.114893,0.146709,0.153327,0.128487,0.125589,0,0,0,0,0,0.118232,0.156742,0.111227,0.12331,0.125035,0,0,0,0,0,0.0980049,0.116705,0.0916146,0.0979583,0.0956522,0,0,0,0,0,0.102856,0.109924,0.0660076,0.0982177,0.0948685,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample3.bin,SGrid,3,100,100,193,0.00120625,7627499,33,14,8.75e-05,0,0,0.007,0,0.002,0.005,0.004,0.013,0.041,0,0,0.012,0.013,0,43.5484,1971,64.5161,342.499,249,249,500,0.018,5,0,61,41,25,1921,1952,0,0,0,0,0,63,34,16,1916,1971,0,0,0,0,0,0.117908,0.158935,0.151685,0.128278,0.125508,0,0,0,0,0,0.13351,0.11929,0.103369,0.123421,0.12502,0,0,0,0,0,0.104372,0.120992,0.0841996,0.0978211,0.0956088,0,0,0,0,0,0.105579,0.0855878,0.0623463,0.0950044,0.0929903,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample3.bin,SGrid,3,100,100,184,0.00115,7623891,30,14,8.75e-05,0,0,0.012,0,0.002,0.006,0.004,0.008,0.042,0,0,0.008,0.013,0.001,43.5484,1961,64.5161,342.27,249,249,500,0.019,5,0,61,41,25,1921,1952,0,0,0,0,0,73,31,14,1961,1921,0,0,0,0,0,0.117908,0.158935,0.151685,0.128278,0.125508,0,0,0,0,0,0.121606,0.148726,0.104491,0.12285,0.125535,0,0,0,0,0,0.104372,0.120992,0.0841996,0.0978211,0.0956088,0,0,0,0,0,0.102287,0.112769,0.063021,0.0942269,0.0932663,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample4.bin,SGrid,3,100,100,263,0.00164375,7594548,63,15,9.375e-05,0,0,0.006,0,0.001,0.006,0.003,0.012,0.039,0,0,0.011,0.013,0,43.5484,1963,64.5161,341.874,249,249,500,0.019,5,0,73,49,25,1901,1952,0,0,0,0,0,59,33,15,1930,1963,0,0,0,0,0,0.121228,0.150688,0.140025,0.128453,0.125508,0,0,0,0,0,0.113721,0.166242,0.0982725,0.124799,0.122217,0,0,0,0,0,0.100755,0.11678,0.0805732,0.0980594,0.0956088,0,0,0,0,0,0.0722992,0.12182,0.0729532,0.0946175,0.0927473,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample4.bin,SGrid,3,100,100,276,0.001725,7571972,90,15,9.375e-05,0,0,0.005,0,0.003,0.006,0.004,0.01,0.04,0,0,0.009,0.014,0.001,43.5484,1958,64.5161,341.023,249,249,500,0.02,5,0,73,49,25,1901,1952,0,0,0,0,0,70,43,13,1958,1916,0,0,0,0,0,0.121228,0.150688,0.140025,0.128453,0.125508,0,0,0,0,0,0.122172,0.142098,0.078587,0.125074,0.122059,0,0,0,0,0,0.100755,0.11678,0.0805732,0.0980594,0.0956088,0,0,0,0,0,0.0822902,0.112465,0.0516126,0.0947197,0.0926715,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample5.bin,SGrid,3,100,100,200,0.00125,7569995,44,19,0.00011875,0,0,0.012,0,0.001,0.005,0.003,0.008,0.039,0,0,0.007,0.012,0.001,43.5484,1968,64.5161,341.697,249,249,500,0.017,5,0,70,47,26,1905,1952,0,0,0,0,0,72,23,20,1968,1917,0,0,0,0,0,0.119598,0.15037,0.152636,0.128355,0.125508,0,0,0,0,0,0.11197,0.125441,0.113647,0.126431,0.126682,0,0,0,0,0,0.101357,0.121489,0.0843138,0.0978547,0.0956088,0,0,0,0,0,0.0868721,0.0832715,0.081862,0.0944766,0.0969952,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample5.bin,SGrid,3,100,100,188,0.001175,7533373,39,19,0.00011875,0,0,0.005,0,0.002,0.005,0.003,0.012,0.048,0,0,0.012,0.021,0.001,43.5484,1976,64.5161,340.346,249,249,500,0.026,5,0,70,47,26,1905,1952,0,0,0,0,0,84,44,18,1976,1878,0,0,0,0,0,0.119598,0.15037,0.152636,0.128355,0.125508,0,0,0,0,0,0.10213,0.127784,0.102335,0.126564,0.12713,0,0,0,0,0,0.101357,0.121489,0.0843138,0.0978547,0.0956088,0,0,0,0,0,0.0767835,0.0851868,0.0780422,0.0947957,0.0971222,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample6.bin,SGrid,3,100,100,200,0.00125,7529310,17,9,5.625e-05,0,0,0.007,0,0.001,0.005,0.003,0.01,0.036,0,0,0.009,0.012,0.001,43.5484,1967,64.5161,340.772,249,249,500,0.017,5,0,74,53,32,1886,1955,0,0,0,0,0,55,34,31,1967,1913,0,0,0,0,0,0.114883,0.144623,0.154663,0.128565,0.125486,0,0,0,0,0,0.100032,0.127345,0.13492,0.124731,0.123505,0,0,0,0,0,0.0968296,0.116527,0.092328,0.0979661,0.0956576,0,0,0,0,0,0.0782914,0.0994467,0.074384,0.0934134,0.0932704,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample6.bin,SGrid,3,100,100,208,0.0013,7475830,20,9,5.625e-05,0,0,0.004,0,0.003,0.005,0.003,0.011,0.039,0,0,0.01,0.013,0.001,43.5484,1964,64.5161,338.921,249,249,500,0.018,5,0,74,53,32,1886,1955,0,0,0,0,0,77,50,35,1964,1874,0,0,0,0,0,0.114883,0.144623,0.154663,0.128565,0.125486,0,0,0,0,0,0.0978143,0.118185,0.13158,0.125326,0.1235,0,0,0,0,0,0.0968296,0.116527,0.092328,0.0979661,0.0956576,0,0,0,0,0,0.0727536,0.0994981,0.0739421,0.0934127,0.0935374,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample8.bin,./samples/4000/sample1.bin,SGrid,3,100,100,202,0.0012625,7098532,39,20,0.000125,0,3,0.011,0,0.002,0.006,0.004,0.008,0.887,0,0,0.007,0.859,0,41.129,1997,64.4919,330.641,249,249,500,0.865,5,0,180,51,25,1747,1997,0,0,0,0,0,184,47,29,1763,1974,0,0,0,0,0,0.127952,0.114988,0.110084,0.127407,0.125505,0,0,0,0,0,0.118264,0.113011,0.162478,0.125518,0.124303,0,0,0,0,0,0.0985808,0.107821,0.0817132,0.0996355,0.0951225,0,0,0,0,0,0.0879519,0.0930699,0.137145,0.0968493,0.0955768,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample8.bin,./samples/4000/sample1.bin,SGrid,3,100,100,206,0.0012875,7128859,38,20,0.000125,0,3,0.008,0,0.002,0.006,0.005,0.01,0.415,0,0,0.009,0.388,0,43.5484,1997,64.4919,331.236,249,249,500,0.394,5,0,180,51,25,1747,1997,0,0,0,0,0,182,40,21,1816,1938,0,0,0,0,0,0.127952,0.114988,0.110084,0.127407,0.125505,0,0,0,0,0,0.116749,0.104687,0.140813,0.126289,0.124207,0,0,0,0,0,0.0985808,0.107821,0.0817132,0.0996355,0.0951225,0,0,0,0,0,0.086669,0.08516,0.128278,0.0973902,0.0956658,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample8.bin,./samples/4000/sample2.bin,SGrid,3,100,100,192,0.0012,7067728,25,9,5.625e-05,8,4,0.01,0,0.002,0.006,0.004,0.008,0.792,0,0,0.007,0.765,0,40.3226,1997,64.4194,329.494,249,249,500,0.771,5,0,177,59,27,1732,1997,0,0,0,0,0,207,37,27,1758,1967,0,0,0,0,0,0.128827,0.109547,0.123984,0.127561,0.125505,0,0,0,0,0,0.131354,0.120058,0.0884597,0.123019,0.125496,0,0,0,0,0,0.100288,0.101139,0.083538,0.0997838,0.0951225,0,0,0,0,0,0.0995525,0.0993863,0.0967916,0.0980889,0.0950837,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample8.bin,./samples/4000/sample2.bin,SGrid,3,100,100,216,0.00135,7039698,36,9,5.625e-05,8,4,0.009,0,0.002,0.006,0.005,0.01,0.412,0,0,0.01,0.384,0,43.5484,1997,64.4194,329.017,249,249,500,0.39,5,0,177,59,27,1732,1997,0,0,0,0,0,211,41,26,1797,1921,0,0,0,0,0,0.128827,0.109547,0.123984,0.127561,0.125505,0,0,0,0,0,0.132202,0.120616,0.0909754,0.123327,0.125098,0,0,0,0,0,0.100288,0.101139,0.083538,0.0997838,0.0951225,0,0,0,0,0,0.1021,0.102983,0.0977654,0.0978257,0.0948814,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample8.bin,./samples/4000/sample3.bin,SGrid,3,100,100,166,0.0010375,7133416,8,8,5e-05,0,6,0.007,0,0.001,0.005,0.003,0.011,1.167,0,0,0.01,1.142,0.001,38.7097,1997,64.4677,330.928,249,249,500,1.147,5,0,178,53,25,1747,1997,0,0,0,0,0,160,55,35,1770,1974,0,0,0,0,0,0.128149,0.111905,0.117076,0.127395,0.125505,0,0,0,0,0,0.115372,0.134989,0.11388,0.124335,0.124964,0,0,0,0,0,0.100336,0.102853,0.0836465,0.0995821,0.0951225,0,0,0,0,0,0.0852907,0.103537,0.0787102,0.0959029,0.0929604,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample8.bin,./samples/4000/sample3.bin,SGrid,3,100,100,183,0.00114375,7119855,25,8,5e-05,0,6,0.007,0,0.002,0.005,0.004,0.009,0.047,0,0,0.008,0.023,0,42.7419,1997,64.4677,330.758,249,249,500,0.028,5,0,178,53,25,1747,1997,0,0,0,0,0,164,55,31,1819,1925,0,0,0,0,0,0.128149,0.111905,0.117076,0.127395,0.125505,0,0,0,0,0,0.11691,0.144335,0.110116,0.123513,0.125416,0,0,0,0,0,0.100336,0.102853,0.0836465,0.0995821,0.0951225,0,0,0,0,0,0.0857233,0.103278,0.0784932,0.0954794,0.0932134,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample8.bin,./samples/4000/sample4.bin,SGrid,3,100,100,249,0.00155625,7104350,46,14,8.75e-05,0,5,0.007,0,0.002,0.005,0.002,0.012,1.528,0,0,0.011,1.501,0.001,37.9032,1997,64.4758,330.295,249,249,500,1.506,5,0,172,51,25,1755,1997,0,0,0,0,0,176,62,35,1757,1965,0,0,0,0,0,0.124805,0.122874,0.121711,0.127323,0.125505,0,0,0,0,0,0.119779,0.124812,0.122007,0.125515,0.122177,0,0,0,0,0,0.0976279,0.108663,0.0828759,0.0997177,0.0951225,0,0,0,0,0,0.090911,0.0704501,0.0950818,0.0957325,0.0927089,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample8.bin,./samples/4000/sample4.bin,SGrid,3,100,100,241,0.00150625,7099267,44,14,8.75e-05,0,5,0.012,0,0.003,0.005,0.003,0.007,0.04,0,0,0.007,0.012,0,44.3548,1997,64.4758,330.389,249,249,500,0.017,5,0,172,51,25,1755,1997,0,0,0,0,0,176,57,34,1810,1918,0,0,0,0,0,0.124805,0.122874,0.121711,0.127323,0.125505,0,0,0,0,0,0.115088,0.128756,0.12212,0.125794,0.122139,0,0,0,0,0,0.0976279,0.108663,0.0828759,0.0997177,0.0951225,0,0,0,0,0,0.0876028,0.0716419,0.0967258,0.095849,0.0926563,0,0,0,0,0,
