Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,SGrid,3,100,10,212620,0.85048,15862147,68110,36910,0.14764,50,0,0.005,0,0.355,0.443,0,0.028,0.479,0.003,0,0.028,0.007,0,17.4603,2130,71.754,248.503,92,92,1,0.45,5,5,5000,0,0,0,0,0,0,0,0,0,260,57,778,2130,1725,0,0,0,0,0,7.27179,0,0,0,0,0,0,0,0,0,7.21692,8.49243,8.20101,6.63833,7.2579,0,0,0,0,0,1.81427,0,0,0,0,0,0,0,0,0,1.73928,2.12153,2.18851,1.13243,2.09363,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,SGrid,3,100,10,404964,1.61986,24594227,36411,36910,0.14764,0,0,0.006,0,0.002,0.862,0,0.017,0.888,0.004,0,0.017,0.003,0,40.7895,3241,65.7895,386.598,305,305,1,0.865,5,0,159,7,625,968,3241,0,0,0,0,0,101,65,625,968,3241,0,0,0,0,0,8.10899,8.99051,8.19251,6.79565,7.19166,0,0,0,0,0,8.02054,8.34136,8.19251,6.79565,7.19166,0,0,0,0,0,2.16399,2.18142,2.16914,1.29777,1.77461,0,0,0,0,0,2.25561,2.01974,2.16914,1.29777,1.77461,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,SGrid,3,100,10,35827,0.143308,8951496,163,279,0.001116,907,2240,0.01,0,0.003,0.082,0,0.034,0.129,0,0,0.033,0.003,0,44.1176,1686,22.3954,140.1,307,307,1,0.085,6,0,44,21,309,928,1686,1105,0,0,0,0,56,73,236,789,653,953,0,0,0,0,6.90269,6.87556,6.60153,6.92903,7.75653,7.19722,0,0,0,0,7.74956,6.65916,7.63774,7.02607,7.40089,7.50835,0,0,0,0,1.14736,1.30755,1.30441,1.45204,2.03415,1.89399,0,0,0,0,1.86433,1.42551,1.96564,1.52378,1.82677,1.9488,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,SGrid,3,100,10,7255,0.02902,3802119,208,279,0.001116,1458,2250,0.012,0,0.017,0.023,0,0.019,0.054,0,0,0.017,0.008,0,18.3333,1087,89.65,182.361,70,70,1,0.031,5,4,5000,0,0,0,0,0,0,0,0,0,1426,581,448,1087,0,0,0,0,0,0,7.27179,0,0,0,0,0,0,0,0,0,7.4485,0,7.15482,6.89073,7.80647,0,0,0,0,0,1.81427,0,0,0,0,0,0,0,0,0,1.85081,0,1.65788,1.57679,2.1737,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,SGrid,3,100,10,30200,0.1208,13057400,378,279,0.001116,149,2250,0.014,0,0.001,0.069,0,0.014,0.1,0,0,0.014,0.003,0.001,42.7632,3241,50.0066,299.43,305,305,1,0.072,5,0,11,0,617,982,3241,0,0,0,0,0,546,1,322,603,1278,0,0,0,0,0,7.35159,0,8.19143,6.81912,7.19166,0,0,0,0,0,7.15632,7.0353,7.17364,7.05099,7.652,0,0,0,0,0,1.99379,0,2.1643,1.32789,1.77461,0,0,0,0,0,1.65858,0.817388,1.6723,1.54328,2.01008,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample5.bin,SGrid,3,100,10,16424,0.065696,8815178,408,118,0.000472,1072,2661,0.005,0,0.003,0.042,0,0.035,0.087,0,0,0.034,0.004,0,45.4248,1285,20.4804,142.174,307,307,1,0.046,6,0,24,93,259,989,1278,1285,0,0,0,0,122,27,39,666,1229,256,0,0,0,0,7.89458,6.63266,7.19423,6.98243,7.41704,7.40519,0,0,0,0,7.70291,6.97562,8.25907,7.36544,7.39382,7.03303,0,0,0,0,2.03245,1.3601,1.58512,1.50393,1.88893,1.94367,0,0,0,0,2.00056,1.51744,2.20416,1.89717,1.88754,1.38336,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample5.bin,SGrid,3,100,10,1529,0.006116,5145290,145,118,0.000472,1024,1718,0.008,0,0.007,0.01,0,0.021,0.041,0,0,0.021,0.005,0,17.1429,1293,88.6571,239.364,74,74,1,0.015,5,4,5000,0,0,0,0,0,0,0,0,0,1483,222,978,1293,0,0,0,0,0,0,7.27179,0,0,0,0,0,0,0,0,0,7.51716,0,6.91834,6.74413,7.52396,0,0,0,0,0,1.81427,0,0,0,0,0,0,0,0,0,1.93846,0,1.19918,0.886065,1.96976,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample5.bin,SGrid,3,100,10,27580,0.11032,15603062,17,118,0.000472,159,1718,0.006,0,0.001,0.062,0,0.018,0.088,0,0,0.018,0.003,0,45.3947,3241,53.4408,328.913,305,305,1,0.065,5,0,0,0,632,968,3241,0,0,0,0,0,780,0,80,271,2151,0,0,0,0,0,0,0,8.18634,6.79565,7.19166,0,0,0,0,0,7.21919,0,6.80366,6.88394,7.58844,0,0,0,0,0,0,0,2.16134,1.29777,1.77461,0,0,0,0,0,1.75135,0,0.971961,1.13471,2.01444,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample6.bin,SGrid,3,100,10,14620,0.05848,8794489,99,199,0.000796,804,2454,0.005,0,0.003,0.037,0,0.034,0.08,0,0,0.033,0.005,0.001,46.4052,1419,22.0327,132.639,307,307,1,0.042,6,0,258,70,149,971,1419,1329,0,0,0,0,60,45,505,616,772,548,0,0,0,0,6.85179,6.87116,6.65981,7.06023,7.54629,7.41657,0,0,0,0,6.48735,7.91486,7.49061,7.18059,6.81353,7.58024,0,0,0,0,1.35793,1.05151,1.22788,1.54001,1.95675,1.99599,0,0,0,0,0.740254,1.92223,1.82367,1.80727,1.4393,2.0319,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample6.bin,SGrid,3,100,10,6383,0.025532,7243021,319,199,0.000796,917,1858,0.008,0,0.018,0.021,0,0.022,0.053,0,0,0.021,0.005,0,16.25,1740,84.75,239.403,78,78,1,0.026,5,4,5000,0,0,0,0,0,0,0,0,0,1049,162,1132,1740,0,0,0,0,0,0,7.27179,0,0,0,0,0,0,0,0,0,7.24431,8.19632,7.25808,8.05792,7.18058,0,0,0,0,0,1.81427,0,0,0,0,0,0,0,0,0,1.78363,2.26067,1.41568,2.14914,1.65152,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample6.bin,SGrid,3,100,10,36480,0.14592,15119649,39,199,0.000796,163,1858,0.009,0,0.001,0.084,0,0.015,0.109,0,0,0.015,0.003,0,44.7368,3241,52.4934,354.805,305,305,1,0.087,5,0,0,0,627,969,3241,0,0,0,0,0,105,38,70,129,2800,0,0,0,0,0,0,0,8.19315,6.80006,7.19166,0,0,0,0,0,7.70298,8.10774,7.20748,7.99567,7.20918,0,0,0,0,0,0,0,2.17218,1.30516,1.77461,0,0,0,0,0,1.76533,2.16648,1.48769,2.04604,1.77179,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample7.bin,SGrid,3,100,10,7578,0.030312,7928216,37,59,0.000236,1471,2223,0.008,0,0.004,0.021,0,0.034,0.068,0,0,0.033,0.003,0,45.7516,1421,20.6078,130.419,307,307,1,0.024,6,0,552,270,91,744,1192,680,0,0,0,0,30,32,292,121,881,1421,0,0,0,0,6.94585,6.91124,7.06716,7.16528,7.18301,7.03381,0,0,0,0,7.44727,6.61306,6.81246,6.86024,7.25558,7.50159,0,0,0,0,1.49713,1.45192,1.10139,1.761,1.71103,1.63264,0,0,0,0,0.932192,1.58288,1.48073,1.43084,1.76411,1.93863,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample7.bin,SGrid,3,100,10,2207,0.008828,10773860,56,59,0.000236,1246,1036,0.009,0,0.01,0.012,0,0.027,0.051,0,0,0.026,0.004,0,17.6471,3192,68.2745,315.433,84,84,1,0.016,5,5,5000,0,0,0,0,0,0,0,0,0,271,117,0,3192,174,0,0,0,0,0,7.27179,0,0,0,0,0,0,0,0,0,7.39001,0,6.70051,6.92226,7.65412,0,0,0,0,0,1.81427,0,0,0,0,0,0,0,0,0,1.86259,0,1.07036,1.43323,2.24835,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample7.bin,SGrid,3,100,10,9240,0.03696,18971625,103,59,0.000236,151,1036,0.008,0,0.001,0.024,0,0.016,0.05,0.001,0,0.016,0.002,0,44.7368,3256,57.9803,354.345,305,305,1,0.026,5,0,0,0,625,968,3256,0,0,0,0,0,219,0,239,863,2643,0,0,0,0,0,0,0,8.19251,6.79565,7.19515,0,0,0,0,0,8.08621,0,6.62848,6.89482,7.57944,0,0,0,0,0,0,0,2.16914,1.29777,1.77783,0,0,0,0,0,2.20165,0,1.03305,1.36194,2.01901,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample8.bin,SGrid,3,100,10,4970,0.01988,10452927,0,0,0,831,2298,0.01,0,0.002,0.014,0,0.033,0.061,0,0,0.032,0.002,0.001,45.7516,2298,22.4542,167.746,307,307,1,0.016,6,0,11,107,0,396,1357,2298,0,0,0,0,101,237,277,453,934,700,0,0,0,0,7.97633,7.5724,0,6.89723,7.48007,7.28223,0,0,0,0,7.46017,7.11688,7.96197,7.67563,7.26472,7.32889,0,0,0,0,1.9586,1.92476,0,1.50321,1.8848,1.83434,0,0,0,0,2.27147,1.59344,2.22917,2.01279,1.84008,1.75439,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample8.bin,SGrid,3,100,10,360,0.00144,7761055,0,0,0,783,1429,0.006,0,0.006,0.008,0,0.023,0.04,0,0,0.023,0.004,0,16.6667,2282,91.7778,292.177,75,75,1,0.012,5,4,5000,0,0,0,0,0,0,0,0,0,971,0,964,2282,0,0,0,0,0,0,7.27179,0,0,0,0,0,0,0,0,0,7.46663,0,7.33828,8.08946,7.32311,0,0,0,0,0,1.81427,0,0,0,0,0,0,0,0,0,1.8742,0,1.83343,2.30066,1.74414,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample8.bin,SGrid,3,100,10,8902,0.035608,17066085,0,0,0,144,1429,0.008,0,0.002,0.023,0,0.016,0.05,0,0,0.016,0.002,0.001,45.3947,3254,55.4408,327.222,305,305,1,0.025,5,0,7,0,625,970,3254,0,0,0,0,0,822,0,89,693,1967,0,0,0,0,0,7.48656,0,8.19251,6.8024,7.19478,0,0,0,0,0,6.97698,0,7.23295,8.00917,7.31826,0,0,0,0,0,1.72293,0,2.16914,1.30678,1.77815,0,0,0,0,0,1.5571,0,1.69906,2.19983,1.76985,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample9.bin,SGrid,3,100,10,10592,0.042368,8675179,0,6,2.4e-05,1444,2285,0.006,0,0.003,0.026,0,0.037,0.073,0,0,0.036,0.002,0,47.3856,1547,20.4935,147.683,307,307,1,0.028,6,0,0,0,1088,619,302,1547,0,0,0,0,4,16,682,234,247,1532,0,0,0,0,0,0,7.18339,7.4906,7.03494,7.0916,0,0,0,0,7.7336,8.35842,7.09885,7.33289,7.2924,7.39377,0,0,0,0,0,0,1.84053,1.94337,1.42041,1.63474,0,0,0,0,2.18331,2.21266,1.8855,2.02934,1.71718,1.80369,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample9.bin,SGrid,3,100,10,500,0.002,9342593,16,6,2.4e-05,1380,2112,0.007,0,0.006,0.007,0,0.022,0.04,0,0,0.022,0.003,0.001,17.1053,3203,79.7763,364.44,76,76,1,0.01,5,4,5000,0,0,0,0,0,0,0,0,0,175,0,242,3203,0,0,0,0,0,0,7.27179,0,0,0,0,0,0,0,0,0,7.27966,0,0,7.24121,7.29598,0,0,0,0,0,1.81427,0,0,0,0,0,0,0,0,0,1.82024,0,0,1.79132,1.76405,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample9.bin,SGrid,3,100,10,11847,0.047388,13928992,4,6,2.4e-05,147,2112,0.011,0,0.001,0.029,0,0.018,0.061,0,0,0.018,0.003,0,46.7105,3256,50.9276,330.537,305,305,1,0.032,5,0,0,0,629,968,3256,0,0,0,0,0,127,0,0,544,2217,0,0,0,0,0,0,0,8.19419,6.79565,7.19515,0,0,0,0,0,8.03576,0,0,7.25093,7.28217,0,0,0,0,0,0,0,2.1631,1.29777,1.77783,0,0,0,0,0,2.08142,0,0,1.7379,1.84764,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample10.bin,SGrid,3,100,10,14089,0.056356,7316338,229,56,0.000224,1393,2873,0.011,0,0.003,0.036,0,0.031,0.082,0,0,0.03,0.003,0,44.7712,1825,18.7386,141.562,307,307,1,0.039,6,0,33,144,349,1827,1230,24,0,0,0,0,161,193,133,820,780,40,0,0,0,0,6.77426,6.55158,6.89552,7.25099,7.46398,7.91994,0,0,0,0,7.43298,7.17821,8.07086,7.10518,7.28965,8.08306,0,0,0,0,1.32729,0.881431,1.38662,1.79285,1.91566,1.68055,0,0,0,0,1.95194,1.57003,2.38948,1.63836,1.82406,2.22774,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample10.bin,SGrid,3,100,10,4494,0.017976,4386868,46,56,0.000224,2126,1824,0.006,0,0.011,0.017,0,0.024,0.049,0,0,0.023,0.006,0,17.1053,990,69.8684,166.991,76,76,1,0.023,5,4,5000,0,0,0,0,0,0,0,0,0,996,0,1002,876,0,0,0,0,0,0,7.27179,0,0,0,0,0,0,0,0,0,7.12952,0,7.39792,7.59489,6.97483,0,0,0,0,0,1.81427,0,0,0,0,0,0,0,0,0,1.70307,0,1.70122,2.0157,1.50935,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample10.bin,SGrid,3,100,10,6423,0.025692,15237049,367,56,0.000224,150,1824,0.01,0,0.001,0.018,0,0.015,0.044,0,0,0.014,0.003,0,45.3947,3241,52.8026,326.49,305,305,1,0.021,5,0,16,0,625,968,3241,0,0,0,0,0,381,0,114,549,2132,0,0,0,0,0,7.81274,0,8.19251,6.79565,7.19166,0,0,0,0,0,6.86189,0,7.69677,7.58896,7.00142,0,0,0,0,0,1.88858,0,2.16914,1.29777,1.77461,0,0,0,0,0,1.24497,0,2.00774,2.03786,1.58554,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample1.bin,SGrid,3,100,10,17815,0.07126,5561557,1195,157,0.000628,2828,2071,0.008,0,0.003,0.042,0,0.032,0.086,0,0,0.031,0.002,0.001,46.0784,1365,16.6699,104.152,307,307,1,0.044,6,0,104,155,310,594,718,291,0,0,0,0,318,67,228,569,1365,382,0,0,0,0,8.08168,7.13173,6.79084,7.10874,6.96753,7.09164,0,0,0,0,7.64215,6.80222,6.81769,7.15103,7.07061,7.24707,0,0,0,0,1.69758,1.88604,1.54495,1.72501,1.632,1.63582,0,0,0,0,1.98461,0.782732,1.15678,1.49158,1.68473,1.81162,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample1.bin,SGrid,3,100,10,2368,0.009472,10255120,440,157,0.000628,1832,405,0.006,0,0.011,0.014,0,0.029,0.052,0,0,0.029,0.004,0,17.2727,2049,60.8,208.473,87,87,1,0.018,5,5,5000,0,0,0,0,0,0,0,0,0,124,136,82,2049,777,0,0,0,0,0,7.34242,0,0,0,0,0,0,0,0,0,7.31969,5.97701,7.62602,7.33555,7.08417,0,0,0,0,0,1.84666,0,0,0,0,0,0,0,0,0,1.84058,1.02465,2.04406,1.7276,1.69618,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample1.bin,SGrid,3,100,10,16383,0.065532,17806288,104,157,0.000628,239,405,0.009,0,0.001,0.04,0,0.015,0.067,0,0,0.015,0.002,0.001,45.3947,1871,61.5526,285.397,305,305,1,0.042,5,0,0,0,218,2957,1586,0,0,0,0,0,147,11,857,2004,1576,0,0,0,0,0,0,0,7.90337,7.25533,7.43145,0,0,0,0,0,6.49535,6.04156,7.64215,7.36137,7.14391,0,0,0,0,0,0,0,1.91336,1.7907,1.92221,0,0,0,0,0,1.17207,1.00586,1.98384,1.88786,1.69888,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,SGrid,3,100,10,8436,0.033744,8331499,1592,142,0.000568,2127,1772,0.011,0,0.002,0.024,0,0.031,0.07,0,0,0.029,0.004,0.001,45.098,1733,19.9379,138.429,307,307,1,0.028,6,0,121,70,241,752,345,1344,0,0,0,0,68,75,99,516,737,1733,0,0,0,0,7.24345,6.41489,7.14747,7.36921,7.40967,7.50431,0,0,0,0,6.75184,6.42015,6.81352,7.38299,7.27119,7.3415,0,0,0,0,1.56148,1.13502,1.60281,1.98504,1.8142,1.92944,0,0,0,0,1.50315,1.36523,1.23576,1.97772,1.71253,1.81508,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,SGrid,3,100,10,5981,0.023924,4130392,49,142,0.000568,1823,635,0.014,0,0.014,0.02,0,0.019,0.055,0,0,0.019,0.004,0,16.6667,737,77.1667,129.054,75,75,1,0.024,5,4,5000,0,0,0,0,0,0,0,0,0,1582,112,808,675,0,0,0,0,0,0,7.34242,0,0,0,0,0,0,0,0,0,7.24528,6.76092,7.29209,7.08918,7.98164,0,0,0,0,0,1.84666,0,0,0,0,0,0,0,0,0,1.79504,1.08178,1.76687,1.61235,1.82145,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,SGrid,3,100,10,17553,0.070212,15184465,48,142,0.000568,192,635,0.007,0,0.001,0.044,0,0.016,0.069,0,0,0.015,0.002,0,44.7368,1874,60.3487,261.138,305,305,1,0.046,5,0,38,6,218,2960,1586,0,0,0,0,0,1119,117,712,2094,323,0,0,0,0,0,8.10343,7.28933,7.90337,7.25473,7.43145,0,0,0,0,0,7.31731,6.70825,7.28883,7.14163,7.7416,0,0,0,0,0,2.37633,0.52455,1.91336,1.79018,1.92221,0,0,0,0,0,1.79099,1.12168,1.7999,1.73297,1.96348,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,SGrid,3,100,10,34729,0.138916,8695103,1578,279,0.001116,2222,914,0.007,0,0.003,0.08,0,0.032,0.123,0,0,0.031,0.005,0,44.7712,1499,22.4314,133.856,307,307,1,0.085,6,0,43,42,306,804,636,947,0,0,0,0,13,10,416,1073,1499,1075,0,0,0,0,7.29243,7.26471,7.29696,7.08622,7.40599,7.51205,0,0,0,0,6.10336,7.50155,7.04604,6.97539,7.7099,7.21817,0,0,0,0,0.988669,1.47955,1.73217,1.60499,1.87058,1.95814,0,0,0,0,1.61718,2.16798,1.72295,1.51804,2.0212,1.88746,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,SGrid,3,100,10,5433,0.021732,6903062,197,279,0.001116,2571,602,0.006,0,0.013,0.019,0,0.028,0.055,0,0,0.027,0.003,0.001,17.5926,1246,54.1759,135.141,86,86,1,0.022,5,5,5000,0,0,0,0,0,0,0,0,0,544,0,302,1246,337,0,0,0,0,0,7.34242,0,0,0,0,0,0,0,0,0,7.27738,0,7.61232,6.88634,7.6816,0,0,0,0,0,1.84666,0,0,0,0,0,0,0,0,0,1.84263,0,1.96323,1.51293,2.14052,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,SGrid,3,100,10,29228,0.116912,16634507,285,279,0.001116,239,602,0.009,0,0.001,0.071,0,0.018,0.101,0,0,0.017,0.003,0.001,44.7368,2021,60.2566,289.593,305,305,1,0.074,5,0,0,0,218,2930,1613,0,0,0,0,0,26,0,672,2637,1063,0,0,0,0,0,0,0,7.90337,7.25387,7.43117,0,0,0,0,0,7.09294,0,7.57578,6.98179,7.72178,0,0,0,0,0,0,0,1.91336,1.79304,1.91599,0,0,0,0,0,1.65539,0,1.99688,1.63778,2.03672,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,SGrid,3,100,10,471217,1.88487,24053995,87140,36734,0.146936,0,0,0.007,0,0.003,0.989,0,0.043,1.043,0.006,0,0.042,0.006,0.001,38.5621,3558,32.6797,286.793,307,307,1,0.995,6,0,208,265,379,155,435,3558,0,0,0,0,271,209,466,189,358,3507,0,0,0,0,7.35704,6.82676,7.07073,7.78692,6.87796,7.44633,0,0,0,0,7.6875,6.55017,6.84591,7.96329,6.95484,7.43505,0,0,0,0,1.85937,1.48228,1.58785,1.86544,1.46905,1.91547,0,0,0,0,2.1114,1.31303,1.25715,1.92686,1.52228,1.90893,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,SGrid,3,100,10,229736,0.918944,14666996,67235,36734,0.146936,146,0,0.008,0,0.368,0.478,0,0.024,0.511,0.005,0,0.023,0.007,0,17.7419,2610,70.6855,258.249,91,91,1,0.485,5,5,5000,0,0,0,0,0,0,0,0,0,141,333,267,2890,1223,0,0,0,0,0,7.34242,0,0,0,0,0,0,0,0,0,7.33885,6.49005,7.93183,7.26544,7.44092,0,0,0,0,0,1.84666,0,0,0,0,0,0,0,0,0,1.84562,0.737489,1.92969,1.71192,2.11033,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,SGrid,3,100,10,365877,1.46351,19585089,33505,36734,0.146936,0,0,0.007,0,0.001,0.783,0,0.016,0.808,0.003,0,0.015,0.004,0,42.1053,1871,65.7895,301.581,305,305,1,0.787,5,0,238,1,218,2957,1586,0,0,0,0,0,180,59,218,2957,1586,0,0,0,0,0,7.3221,6.21081,7.90337,7.25533,7.43145,0,0,0,0,0,7.57752,6.52404,7.90337,7.25533,7.43145,0,0,0,0,0,1.83985,0.351117,1.91336,1.7907,1.92221,0,0,0,0,0,1.9759,0.964869,1.91336,1.7907,1.92221,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,../../../data/samplesAxExpDifLenSmall/5000/sample5.bin,SGrid,3,100,10,24531,0.098124,7407925,3191,454,0.001816,2452,1637,0.006,0,0.003,0.057,0,0.036,0.102,0.001,0,0.035,0.005,0,43.7908,1565,19.317,125.819,307,307,1,0.062,6,0,183,55,146,704,1196,264,0,0,0,0,135,67,465,444,1565,687,0,0,0,0,6.70413,7.52606,7.74474,7.30278,7.48495,7.03442,0,0,0,0,6.65187,6.67711,7.56362,7.10813,7.35214,7.38601,0,0,0,0,1.22491,2.18049,1.85536,1.87738,1.8735,1.7035,0,0,0,0,1.30915,1.29375,1.83262,1.63618,1.84753,1.81074,0,0,0,0,
