Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
dTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,0,0,24326260,0,0,0,32,11,0.005,0,0.017,0.026,0,0.027,0.061,0,0,0.025,0.014,0.001,17.1053,3649,72.0987,299.787,111,111,1,0.04,5,5,6000,0,0,0,0,0,0,0,0,0,576,237,505,1001,3649,0,0,0,0,0,1.49995,0,0,0,0,0,0,0,0,0,1.49978,1.48684,1.49404,1.50983,1.50565,0,0,0,0,0,0.204482,0,0,0,0,0,0,0,0,0,0.202245,0.209523,0.202868,0.209795,0.205018,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,0,0,3251275,0,0,0,32,11,0.002,0,0.025,0.017,0.007,0.025,0.068,0,0,0.025,0.02,0,17.1053,3649,72.0987,299.787,111,111,1,0.037,5,5,6000,0,0,0,0,0,0,0,0,0,576,237,505,1001,3649,0,0,0,0,0,1.49995,0,0,0,0,0,0,0,0,0,1.49978,1.48684,1.49404,1.50983,1.50565,0,0,0,0,0,0.204482,0,0,0,0,0,0,0,0,0,0.202245,0.209523,0.202868,0.209795,0.205018,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,2,5.55556E-006,35787242,0,0,0,0,11,0.002,0,0.002,0.029,0,0.016,0.05,0,0,0.016,0.021,0,44.5055,3755,65.8736,427.979,365,365,1,0.05,5,0,158,11,344,1746,3741,0,0,0,0,0,72,114,365,1683,3755,0,0,0,0,0,1.50696,1.52751,1.50478,1.49955,1.49931,0,0,0,0,0,1.50785,1.4879,1.49503,1.5009,1.50074,0,0,0,0,0,0.205511,0.216901,0.210476,0.205391,0.203396,0,0,0,0,0,0.207136,0.203558,0.207776,0.204004,0.204917,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,2,5.55556E-006,19543715,0,0,0,0,11,0.003,0,0.004,0.012,0.008,0.017,0.057,0,0,0.016,0.021,0,44.5055,3755,65.8736,427.979,365,365,1,0.033,5,0,158,11,344,1746,3741,0,0,0,0,0,72,114,365,1683,3755,0,0,0,0,0,1.50696,1.52751,1.50478,1.49955,1.49931,0,0,0,0,0,1.50785,1.4879,1.49503,1.5009,1.50074,0,0,0,0,0,0.205511,0.216901,0.210476,0.205391,0.203396,0,0,0,0,0,0.207136,0.203558,0.207776,0.204004,0.204917,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,8,2.22222E-005,22520130,1,1,2.77778E-006,43,18,0.005,0,0.006,0.033,0,0.032,0.079,0,0.001,0.03,0.016,0.001,23.6264,1550,32.7995,149.029,365,365,1,0.049,6,0,981,818,402,576,1630,1550,0,0,0,0,1098,877,382,917,1696,1012,0,0,0,0,1.5029,1.50066,1.49166,1.50601,1.50083,1.49657,0,0,0,0,1.49548,1.49623,1.50523,1.50596,1.50016,1.50323,0,0,0,0,0.202615,0.20648,0.203718,0.204934,0.203407,0.205885,0,0,0,0,0.203556,0.206717,0.202481,0.2067,0.204086,0.203306,0,0,0,0
cTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,8,2.22222E-005,2107425,1,1,2.77778E-006,43,18,0.002,0,0.006,0.014,0.005,0.031,0.072,0,0,0.03,0.017,0.001,23.6264,1550,32.7995,149.029,365,365,1,0.031,6,0,981,818,402,576,1630,1550,0,0,0,0,1098,877,382,917,1696,1012,0,0,0,0,1.5029,1.50066,1.49166,1.50601,1.50083,1.49657,0,0,0,0,1.49548,1.49623,1.50523,1.50596,1.50016,1.50323,0,0,0,0,0.202615,0.20648,0.203718,0.204934,0.203407,0.205885,0,0,0,0,0.203556,0.206717,0.202481,0.2067,0.204086,0.203306,0,0,0,0
dTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,5,1.38889E-005,17764134,0,1,2.77778E-006,63,5,0.002,0,0.016,0.027,0,0.024,0.054,0,0,0.024,0.017,0,16.8831,1829,71.1299,199.459,112,112,1,0.044,5,5,6000,0,0,0,0,0,0,0,0,0,754,177,993,2503,1510,0,0,0,0,0,1.49995,0,0,0,0,0,0,0,0,0,1.50193,1.51352,1.48427,1.50482,1.49261,0,0,0,0,0,0.204482,0,0,0,0,0,0,0,0,0,0.202275,0.197832,0.208628,0.206295,0.203791,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,5,1.38889E-005,3432205,0,1,2.77778E-006,63,5,0.005,0,0.023,0.017,0.007,0.026,0.068,0,0,0.025,0.016,0,16.8831,1829,71.1299,199.459,112,112,1,0.033,5,5,6000,0,0,0,0,0,0,0,0,0,754,177,993,2503,1510,0,0,0,0,0,1.49995,0,0,0,0,0,0,0,0,0,1.50193,1.51352,1.48427,1.50482,1.49261,0,0,0,0,0,0.204482,0,0,0,0,0,0,0,0,0,0.202275,0.197832,0.208628,0.206295,0.203791,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,7,1.94444E-005,35838315,3,1,2.77778E-006,0,5,0.006,0,0.002,0.028,0,0.016,0.052,0,0,0.016,0.019,0,42.8571,3788,65.9066,429.939,365,365,1,0.047,5,0,166,5,344,1743,3742,0,0,0,0,0,92,97,314,1704,3788,0,0,0,0,0,1.50856,1.53612,1.50478,1.49944,1.49931,0,0,0,0,0,1.46549,1.50761,1.49137,1.50548,1.49966,0,0,0,0,0,0.208114,0.144158,0.210476,0.205403,0.203377,0,0,0,0,0,0.205409,0.195526,0.202711,0.204635,0.204749,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,7,1.94444E-005,19691650,3,1,2.77778E-006,0,5,0.002,0,0.002,0.011,0.007,0.016,0.051,0,0,0.016,0.019,0,42.8571,3788,65.9066,429.939,365,365,1,0.03,5,0,166,5,344,1743,3742,0,0,0,0,0,92,97,314,1704,3788,0,0,0,0,0,1.50856,1.53612,1.50478,1.49944,1.49931,0,0,0,0,0,1.46549,1.50761,1.49137,1.50548,1.49966,0,0,0,0,0,0.208114,0.144158,0.210476,0.205403,0.203377,0,0,0,0,0,0.205409,0.195526,0.202711,0.204635,0.204749,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,3,8.33333E-006,24855465,0,0,0,21,14,0.004,0,0.006,0.034,0,0.027,0.071,0,0,0.026,0.017,0,26.9231,2060,32.8709,166.55,365,365,1,0.051,6,0,927,651,255,462,1624,2060,0,0,0,0,1206,769,364,808,1844,995,0,0,0,0,1.50143,1.50216,1.49839,1.50232,1.50111,1.49786,0,0,0,0,1.50205,1.49684,1.50183,1.51005,1.49875,1.49777,0,0,0,0,0.206136,0.201758,0.195395,0.201697,0.204005,0.206584,0,0,0,0,0.205703,0.201561,0.205504,0.205698,0.203646,0.205891,0,0,0,0
cTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,3,8.33333E-006,3615063,0,0,0,21,14,0.002,0,0.006,0.014,0.011,0.029,0.07,0,0,0.028,0.018,0.001,26.9231,2060,32.8709,166.55,365,365,1,0.032,6,0,927,651,255,462,1624,2060,0,0,0,0,1206,769,364,808,1844,995,0,0,0,0,1.50143,1.50216,1.49839,1.50232,1.50111,1.49786,0,0,0,0,1.50205,1.49684,1.50183,1.51005,1.49875,1.49777,0,0,0,0,0.206136,0.201758,0.195395,0.201697,0.204005,0.206584,0,0,0,0,0.205703,0.201561,0.205504,0.205698,0.203646,0.205891,0,0,0,0
dTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,2,5.55556E-006,17196553,0,0,0,37,3,0.006,0,0.016,0.026,0,0.024,0.058,0,0,0.023,0.019,0,16.8831,1512,71.4286,180.239,112,112,1,0.045,5,5,6000,0,0,0,0,0,0,0,0,0,575,127,1760,1989,1512,0,0,0,0,0,1.49995,0,0,0,0,0,0,0,0,0,1.50041,1.52236,1.51326,1.49715,1.49837,0,0,0,0,0,0.204482,0,0,0,0,0,0,0,0,0,0.202155,0.206412,0.202656,0.207901,0.202379,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,2,5.55556E-006,3368127,0,0,0,37,3,0.004,0,0.02,0.016,0.008,0.025,0.061,0,0,0.024,0.014,0.001,16.8831,1512,71.4286,180.239,112,112,1,0.03,5,5,6000,0,0,0,0,0,0,0,0,0,575,127,1760,1989,1512,0,0,0,0,0,1.49995,0,0,0,0,0,0,0,0,0,1.50041,1.52236,1.51326,1.49715,1.49837,0,0,0,0,0,0.204482,0,0,0,0,0,0,0,0,0,0.202155,0.206412,0.202656,0.207901,0.202379,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,3,8.33333E-006,35845305,0,0,0,0,3,0.002,0,0.002,0.029,0,0.017,0.052,0,0,0.017,0.021,0,43.956,3824,65.9176,431.048,365,365,1,0.05,5,0,159,6,344,1750,3741,0,0,0,0,0,80,102,319,1672,3824,0,0,0,0,0,1.51089,1.44906,1.50478,1.49954,1.49931,0,0,0,0,0,1.52014,1.52299,1.50212,1.49847,1.50038,0,0,0,0,0,0.206144,0.181773,0.210476,0.205459,0.203396,0,0,0,0,0,0.21873,0.205503,0.207244,0.205857,0.203463,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample4.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,3,8.33333E-006,19705214,0,0,0,0,3,0.004,0,0.001,0.013,0.008,0.016,0.056,0,0,0.015,0.02,0.001,43.956,3824,65.9176,431.048,365,365,1,0.033,5,0,159,6,344,1750,3741,0,0,0,0,0,80,102,319,1672,3824,0,0,0,0,0,1.51089,1.44906,1.50478,1.49954,1.49931,0,0,0,0,0,1.52014,1.52299,1.50212,1.49847,1.50038,0,0,0,0,0,0.206144,0.181773,0.210476,0.205459,0.203396,0,0,0,0,0,0.21873,0.205503,0.207244,0.205857,0.203463,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,SGrid,3,100,100,10,2.77778E-005,23685443,7,1,2.77778E-006,25,34,0.003,0,0.006,0.035,0,0.033,0.078,0,0,0.032,0.018,0,25.8242,1909,32.8049,147.926,365,365,1,0.053,6,0,1211,669,667,983,1383,1062,0,0,0,0,940,562,494,727,1334,1909,0,0,0,0,1.49548,1.50453,1.49353,1.49915,1.49954,1.49802,0,0,0,0,1.50559,1.50921,1.49756,1.50072,1.4955,1.49868,0,0,0,0,0.20481,0.201714,0.206267,0.208318,0.202844,0.206818,0,0,0,0,0.203161,0.204141,0.205698,0.20057,0.202826,0.204513,0,0,0,0
cTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,SGrid,3,100,100,10,2.77778E-005,1192463,7,1,2.77778E-006,25,34,0.003,0,0.006,0.012,0.006,0.03,0.072,0,0,0.028,0.02,0,25.8242,1909,32.8049,147.926,365,365,1,0.032,6,0,1211,669,667,983,1383,1062,0,0,0,0,940,562,494,727,1334,1909,0,0,0,0,1.49548,1.50453,1.49353,1.49915,1.49954,1.49802,0,0,0,0,1.50559,1.50921,1.49756,1.50072,1.4955,1.49868,0,0,0,0,0.20481,0.201714,0.206267,0.208318,0.202844,0.206818,0,0,0,0,0.203161,0.204141,0.205698,0.20057,0.202826,0.204513,0,0,0,0
dTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,SGrid,3,100,100,6,1.66667E-005,23556646,3,1,2.77778E-006,16,33,0.002,0,0.016,0.026,0,0.023,0.054,0,0,0.022,0.016,0,17.1642,2952,76.791,356.238,105,105,1,0.042,5,5,6000,0,0,0,0,0,0,0,0,0,50,13,28,2952,2941,0,0,0,0,0,1.4983,0,0,0,0,0,0,0,0,0,1.50004,1.51512,1.50594,1.49441,1.50686,0,0,0,0,0,0.205052,0,0,0,0,0,0,0,0,0,0.201897,0.210483,0.197801,0.20085,0.202852,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,SGrid,3,100,100,6,1.66667E-005,3669690,3,1,2.77778E-006,16,33,0.006,0,0.02,0.017,0.007,0.021,0.061,0,0,0.019,0.016,0,17.1642,2952,76.791,356.238,105,105,1,0.033,5,5,6000,0,0,0,0,0,0,0,0,0,50,13,28,2952,2941,0,0,0,0,0,1.4983,0,0,0,0,0,0,0,0,0,1.50004,1.51512,1.50594,1.49441,1.50686,0,0,0,0,0,0.205052,0,0,0,0,0,0,0,0,0,0.201897,0.210483,0.197801,0.20085,0.202852,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,SGrid,3,100,100,5,1.38889E-005,28645828,3,1,2.77778E-006,5,33,0.002,0,0.002,0.026,0,0.015,0.045,0,0,0.015,0.015,0,35.1648,2333,65.7253,306.677,365,365,1,0.041,5,0,617,122,307,2616,2333,0,0,0,0,0,649,230,283,2583,2222,0,0,0,0,0,1.49475,1.49181,1.49375,1.49849,1.5,0,0,0,0,0,1.50069,1.51496,1.50862,1.49939,1.49813,0,0,0,0,0,0.205622,0.203817,0.205867,0.2058,0.204098,0,0,0,0,0,0.200233,0.209765,0.202415,0.204806,0.202618,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,SGrid,3,100,100,5,1.38889E-005,10241196,3,1,2.77778E-006,5,33,0.003,0.001,0.002,0.01,0.005,0.014,0.049,0,0,0.014,0.02,0,35.1648,2333,65.7253,306.677,365,365,1,0.03,5,0,617,122,307,2616,2333,0,0,0,0,0,649,230,283,2583,2222,0,0,0,0,0,1.49475,1.49181,1.49375,1.49849,1.5,0,0,0,0,0,1.50069,1.51496,1.50862,1.49939,1.49813,0,0,0,0,0,0.205622,0.203817,0.205867,0.2058,0.204098,0,0,0,0,0,0.200233,0.209765,0.202415,0.204806,0.202618,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,SGrid,3,100,100,13,3.61111E-005,28491724,3,1,2.77778E-006,24,37,0.004,0,0.006,0.035,0,0.032,0.078,0,0,0.03,0.018,0,28.2967,2477,32.7995,188.726,365,365,1,0.053,6,0,1140,638,327,477,1496,1898,0,0,0,0,934,556,302,382,1312,2477,0,0,0,0,1.49649,1.49999,1.49658,1.49934,1.49957,1.49822,0,0,0,0,1.49751,1.49455,1.49939,1.49811,1.4992,1.49647,0,0,0,0,0.202226,0.201526,0.208517,0.204338,0.203678,0.208097,0,0,0,0,0.205517,0.205546,0.203537,0.203586,0.205414,0.203369,0,0,0,0
cTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,SGrid,3,100,100,13,3.61111E-005,3030533,3,1,2.77778E-006,24,37,0.003,0,0.005,0.012,0.011,0.033,0.073,0,0,0.031,0.018,0.001,28.2967,2477,32.7995,188.726,365,365,1,0.03,6,0,1140,638,327,477,1496,1898,0,0,0,0,934,556,302,382,1312,2477,0,0,0,0,1.49649,1.49999,1.49658,1.49934,1.49957,1.49822,0,0,0,0,1.49751,1.49455,1.49939,1.49811,1.4992,1.49647,0,0,0,0,0.202226,0.201526,0.208517,0.204338,0.203678,0.208097,0,0,0,0,0.205517,0.205546,0.203537,0.203586,0.205414,0.203369,0,0,0,0
dTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,SGrid,3,100,100,12,3.33333E-005,22370749,0,1,2.77778E-006,9,25,0.003,0,0.015,0.024,0,0.023,0.052,0,0,0.022,0.014,0.001,17.1642,3034,77.0448,338.984,105,105,1,0.038,5,5,6000,0,0,0,0,0,0,0,0,0,198,85,121,3034,2553,0,0,0,0,0,1.4983,0,0,0,0,0,0,0,0,0,1.49824,1.50765,1.48997,1.4918,1.50306,0,0,0,0,0,0.205052,0,0,0,0,0,0,0,0,0,0.202352,0.209667,0.195953,0.202284,0.203437,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,SGrid,3,100,100,12,3.33333E-005,3644046,0,1,2.77778E-006,9,25,0.003,0,0.018,0.016,0.011,0.025,0.06,0,0,0.023,0.015,0,17.1642,3034,77.0448,338.984,105,105,1,0.031,5,5,6000,0,0,0,0,0,0,0,0,0,198,85,121,3034,2553,0,0,0,0,0,1.4983,0,0,0,0,0,0,0,0,0,1.49824,1.50765,1.48997,1.4918,1.50306,0,0,0,0,0,0.205052,0,0,0,0,0,0,0,0,0,0.202352,0.209667,0.195953,0.202284,0.203437,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,SGrid,3,100,100,10,2.77778E-005,28673649,1,1,2.77778E-006,17,25,0.002,0,0.003,0.026,0,0.014,0.046,0,0,0.013,0.016,0,34.6154,2332,65.7033,307.346,365,365,1,0.042,5,0,631,118,298,2604,2332,0,0,0,0,0,586,235,330,2609,2215,0,0,0,0,0,1.49594,1.49325,1.49349,1.49827,1.4996,0,0,0,0,0,1.49443,1.50842,1.49325,1.49618,1.4986,0,0,0,0,0,0.205939,0.192497,0.206281,0.205774,0.204341,0,0,0,0,0,0.204554,0.210345,0.202935,0.203955,0.204507,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,SGrid,3,100,100,11,3.05556E-005,10366712,1,1,2.77778E-006,17,25,0.002,0,0.002,0.011,0.005,0.015,0.049,0,0,0.014,0.019,0,34.6154,2332,65.7033,307.346,365,365,1,0.03,5,0,631,118,298,2604,2332,0,0,0,0,0,586,235,330,2609,2215,0,0,0,0,0,1.49594,1.49325,1.49349,1.49827,1.4996,0,0,0,0,0,1.49443,1.50842,1.49325,1.49618,1.4986,0,0,0,0,0,0.205939,0.192497,0.206281,0.205774,0.204341,0,0,0,0,0,0.204554,0.210345,0.202935,0.203955,0.204507,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,8,2.22222E-005,30832515,1,1,2.77778E-006,30,32,0.003,0,0.005,0.035,0,0.029,0.072,0,0,0.028,0.02,0,27.7473,2611,32.7967,209.964,365,365,1,0.055,6,0,1010,357,246,345,1401,2611,0,0,0,0,1018,484,270,368,1385,2443,0,0,0,0,1.49825,1.49794,1.50179,1.49606,1.49974,1.4979,0,0,0,0,1.50283,1.49179,1.51098,1.49559,1.50227,1.49918,0,0,0,0,0.20406,0.198685,0.204891,0.207813,0.20245,0.207286,0,0,0,0,0.204069,0.20691,0.210057,0.20409,0.205504,0.203814,0,0,0,0
cTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,8,2.22222E-005,5314898,1,1,2.77778E-006,30,32,0.002,0,0.005,0.013,0.01,0.03,0.071,0,0,0.029,0.019,0.001,27.7473,2611,32.7967,209.964,365,365,1,0.032,6,0,1010,357,246,345,1401,2611,0,0,0,0,1018,484,270,368,1385,2443,0,0,0,0,1.49825,1.49794,1.50179,1.49606,1.49974,1.4979,0,0,0,0,1.50283,1.49179,1.51098,1.49559,1.50227,1.49918,0,0,0,0,0.20406,0.198685,0.204891,0.207813,0.20245,0.207286,0,0,0,0,0.204069,0.20691,0.210057,0.20409,0.205504,0.203814,0,0,0,0
dTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,8,2.22222E-005,20454814,3,1,2.77778E-006,154,22,0.002,0,0.016,0.025,0,0.023,0.053,0,0,0.022,0.018,0,17.1642,2517,76.0299,291.732,105,105,1,0.043,5,5,6000,0,0,0,0,0,0,0,0,0,470,115,454,2290,2517,0,0,0,0,0,1.4983,0,0,0,0,0,0,0,0,0,1.50034,1.51022,1.50435,1.50241,1.49489,0,0,0,0,0,0.205052,0,0,0,0,0,0,0,0,0,0.203579,0.199319,0.207985,0.201073,0.200754,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,8,2.22222E-005,3394530,3,1,2.77778E-006,154,22,0.006,0,0.018,0.015,0.01,0.022,0.059,0,0,0.021,0.013,0.002,17.1642,2517,76.0299,291.732,105,105,1,0.028,5,5,6000,0,0,0,0,0,0,0,0,0,470,115,454,2290,2517,0,0,0,0,0,1.4983,0,0,0,0,0,0,0,0,0,1.50034,1.51022,1.50435,1.50241,1.49489,0,0,0,0,0,0.205052,0,0,0,0,0,0,0,0,0,0.203579,0.199319,0.207985,0.201073,0.200754,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,11,3.05556E-005,28747376,1,1,2.77778E-006,11,22,0.006,0,0.001,0.026,0,0.011,0.046,0,0,0.01,0.02,0.001,34.0659,2332,65.7527,307.757,365,365,1,0.046,5,0,643,90,307,2617,2332,0,0,0,0,0,623,218,321,2584,2232,0,0,0,0,0,1.49479,1.49535,1.4942,1.49835,1.49969,0,0,0,0,0,1.4986,1.50664,1.5018,1.49916,1.5011,0,0,0,0,0,0.205664,0.19872,0.204999,0.205684,0.204223,0,0,0,0,0,0.201612,0.200446,0.207996,0.2058,0.204539,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,11,3.05556E-005,10300214,1,1,2.77778E-006,11,22,0.002,0,0.002,0.009,0.007,0.015,0.048,0,0,0.015,0.019,0,34.0659,2332,65.7527,307.757,365,365,1,0.028,5,0,643,90,307,2617,2332,0,0,0,0,0,623,218,321,2584,2232,0,0,0,0,0,1.49479,1.49535,1.4942,1.49835,1.49969,0,0,0,0,0,1.4986,1.50664,1.5018,1.49916,1.5011,0,0,0,0,0,0.205664,0.19872,0.204999,0.205684,0.204223,0,0,0,0,0,0.201612,0.200446,0.207996,0.2058,0.204539,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,3,8.33333E-006,22825523,1,1,2.77778E-006,22,20,0.003,0,0.005,0.033,0,0.031,0.074,0,0,0.03,0.015,0.001,23.0769,1575,32.8516,151.794,365,365,1,0.048,6,0,844,586,576,786,1611,1575,0,0,0,0,883,786,670,907,1741,993,0,0,0,0,1.49546,1.49553,1.50059,1.49533,1.49909,1.50036,0,0,0,0,1.49365,1.4971,1.50178,1.50207,1.5026,1.50307,0,0,0,0,0.200865,0.198739,0.20345,0.20986,0.20414,0.208485,0,0,0,0,0.199857,0.207186,0.20679,0.206256,0.205191,0.202818,0,0,0,0
cTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,3,8.33333E-006,2056840,1,1,2.77778E-006,22,20,0.002,0,0.007,0.014,0.01,0.031,0.074,0,0,0.029,0.017,0.001,23.0769,1575,32.8516,151.794,365,365,1,0.031,6,0,844,586,576,786,1611,1575,0,0,0,0,883,786,670,907,1741,993,0,0,0,0,1.49546,1.49553,1.50059,1.49533,1.49909,1.50036,0,0,0,0,1.49365,1.4971,1.50178,1.50207,1.5026,1.50307,0,0,0,0,0.200865,0.198739,0.20345,0.20986,0.20414,0.208485,0,0,0,0,0.199857,0.207186,0.20679,0.206256,0.205191,0.202818,0,0,0,0
