Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
rereTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample2.bin,SGrid,3,100,100,602,0.00167222,0,29,35,9.72222e-05,2,5,0.002,0,0.003,0.008,0.003,0.011,0.035,0,0,0.01,0.01,0,38.4615,2360,65.8956,308.064,365,365,1,0.018,5,0,597,155,302,2584,2360,0,0,0,0,0,662,144,334,2952,1903,0,0,0,0,0,165.957,166.263,165.821,166.181,166.351,0,0,0,0,0,166.173,167.247,166.14,166.205,166.141,0,0,0,0,0,10.0417,11.1114,10.3284,10.6526,10.5181,0,0,0,0,0,10.7561,10.7164,10.2274,10.7049,10.4483,0,0,0,0,0,
SGrid,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample3.bin,NL,0,0,1000000,519,0.00144167,0,39,30,8.33333e-05,0,0,0.003,0,0.006,0.003,0,0,0.012,0,0,0,0,0,0,0,0,0,1,1,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample3.bin,SGrid,3,100,100,512,0.00142222,21114400,39,30,8.33333e-05,0,4,0.003,0,0.001,0.013,0.009,0.011,0.028,0,0,0.01,0.004,0,36.8132,2278,65.9121,220.064,74,74,1,0.017,5,0,6000,0,0,0,0,0,0,0,0,0,538,234,351,2595,2278,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,166.664,167.045,166.891,166.297,166.409,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,10.4382,11.2054,10.9875,10.759,10.9203,0,0,0,0,0,
PBSM,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample3.bin,NL,0,0,1000000,2614,0.00726111,0,96,30,8.33333e-05,0,0,0.003,0,0.022,0.062,0,0,0.087,0,0,0,0,0,0,0,0,0,1,1,0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample3.bin,SGrid,3,100,100,595,0.00165278,616569,34,30,8.33333e-05,7,7,0.003,0,0.007,0.01,0.007,0.025,0.056,0,0,0.024,0.01,0.001,25.2747,1348,32.9286,125.463,365,365,1,0.02,6,0,1413,766,628,731,1471,984,0,0,0,0,1261,744,550,811,1604,1023,0,0,0,0,166.264,165.763,166.402,166.292,166.309,166.178,0,0,0,0,166.509,167.373,166.743,166.064,166.071,166.369,0,0,0,0,10.7792,10.2627,10.2074,10.7486,10.4007,10.6329,0,0,0,0,10.5626,10.7697,10.9609,10.8032,10.8755,11.0128,0,0,0,0,
dTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample3.bin,SGrid,3,100,100,576,0.0016,3842034,22,30,8.33333e-05,76,4,0.002,0,0.015,0.016,0.005,0.018,0.046,0,0,0.018,0.008,0,16.9118,2953,75.9265,310.587,211,211,1,0.024,5,5,6000,0,0,0,0,0,0,0,0,0,248,116,468,2139,2953,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,166.346,167.229,166.996,166.46,167.579,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,10.3037,10.9904,11.0876,10.3259,11.1718,0,0,0,0,0,
reTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample3.bin,SGrid,3,100,100,576,0.0016,10659221,37,30,8.33333e-05,5,4,0.002,0,0.002,0.008,0.005,0.012,0.034,0,0,0.011,0.01,0,36.8132,2361,65.8846,310.634,365,365,1,0.018,5,0,578,155,309,2592,2361,0,0,0,0,0,538,234,351,2595,2278,0,0,0,0,0,165.907,166.056,165.978,166.187,166.346,0,0,0,0,0,166.664,167.045,166.891,166.297,166.409,0,0,0,0,0,10.0708,10.6398,10.3334,10.6657,10.5268,0,0,0,0,0,10.4382,11.2054,10.9875,10.759,10.9203,0,0,0,0,0,
rereTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample3.bin,SGrid,3,100,100,591,0.00164167,0,33,30,8.33333e-05,5,4,0.002,0,0.003,0.009,0.005,0.011,0.037,0,0,0.011,0.01,0.001,38.4615,2361,65.8846,309.31,365,365,1,0.019,5,0,578,155,309,2592,2361,0,0,0,0,0,612,160,356,3010,1858,0,0,0,0,0,165.907,166.056,165.978,166.187,166.346,0,0,0,0,0,166.866,167.079,166.794,166.269,166.441,0,0,0,0,0,10.0708,10.6398,10.3334,10.6657,10.5268,0,0,0,0,0,10.6233,10.9273,10.9012,10.7044,11.0527,0,0,0,0,0,
SGrid,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample4.bin,NL,0,0,1000000,491,0.00136389,0,35,25,6.94444e-05,0,0,0.002,0,0.006,0.003,0,0,0.012,0,0,0,0,0,0,0,0,0,1,1,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample4.bin,SGrid,3,100,100,492,0.00136667,20891900,36,25,6.94444e-05,0,1,0.002,0,0.001,0.013,0.007,0.012,0.028,0,0,0.011,0.006,0,36.2637,2270,65.9286,217.176,74,74,1,0.019,5,0,6000,0,0,0,0,0,0,0,0,0,662,226,296,2545,2270,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,166.028,166.175,165.355,166.609,166.329,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,10.4863,10.2774,10.5061,10.5713,10.5924,0,0,0,0,0,
PBSM,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample4.bin,NL,0,0,1000000,2575,0.00715278,0,108,25,6.94444e-05,0,0,0.003,0,0.028,0.085,0,0,0.117,0,0,0,0,0,0,0,0,0,1,1,0,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample4.bin,SGrid,3,100,100,583,0.00161944,588652,22,25,6.94444e-05,1,5,0.002,0,0.008,0.009,0.005,0.026,0.056,0,0,0.024,0.009,0.001,26.6484,1555,32.9505,139.682,365,365,1,0.018,6,0,1199,959,429,781,1640,991,0,0,0,0,1018,844,352,928,1822,1031,0,0,0,0,166.098,165.697,167.318,166.126,166.208,166.439,0,0,0,0,166.27,166.658,166.491,166.691,166.27,166.055,0,0,0,0,10.7584,10.394,10.3827,10.619,10.4957,10.4214,0,0,0,0,10.4408,10.9118,10.8884,10.2662,10.6469,10.3665,0,0,0,0,
dTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample4.bin,SGrid,3,100,100,577,0.00160278,4023744,17,25,6.94444e-05,1,1,0.003,0,0.017,0.017,0.008,0.022,0.052,0,0,0.02,0.008,0.001,17.1642,2973,77.1493,341.634,209,209,1,0.025,5,5,6000,0,0,0,0,0,0,0,0,0,84,0,281,2661,2973,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,166.363,166.489,166.463,166.827,166.821,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,9.82622,9.96818,10.2629,11.283,11.5196,0,0,0,0,0,
reTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample4.bin,SGrid,3,100,100,513,0.001425,10479579,24,25,6.94444e-05,0,1,0.002,0.001,0.003,0.009,0.004,0.012,0.037,0,0,0.012,0.011,0,36.2637,2358,65.9286,308.553,365,365,1,0.02,5,0,601,144,307,2590,2358,0,0,0,0,0,662,226,296,2545,2270,0,0,0,0,0,166.136,165.737,165.804,166.167,166.353,0,0,0,0,0,166.028,166.175,165.355,166.609,166.329,0,0,0,0,0,10.0934,10.9007,10.3482,10.6538,10.5167,0,0,0,0,0,10.4863,10.2774,10.5061,10.5713,10.5924,0,0,0,0,0,
rereTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample4.bin,SGrid,3,100,100,479,0.00133056,0,25,25,6.94444e-05,0,3,0.003,0,0.003,0.007,0.006,0.012,0.036,0,0,0.012,0.01,0.001,38.4615,2358,65.9176,307.326,365,365,1,0.017,5,0,601,144,307,2590,2358,0,0,0,0,0,734,118,311,2959,1875,0,0,0,0,0,166.136,165.737,165.804,166.167,166.353,0,0,0,0,0,166.32,164.601,165.601,166.541,166.327,0,0,0,0,0,10.0934,10.9007,10.3482,10.6538,10.5167,0,0,0,0,0,10.6534,9.62193,10.4747,10.6217,10.4752,0,0,0,0,0,
SGrid,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample5.bin,NL,0,0,1000000,22799,0.0633306,0,16303,6028,0.0167444,0,0,0.002,0,0.005,0.021,0,0,0.029,0.001,0,0,0,0,0,0,0,0,1,1,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample5.bin,SGrid,3,100,100,22799,0.0633306,21495300,16303,6028,0.0167444,0,0,0.003,0,0.001,0.031,0.023,0.011,0.046,0.002,0,0.011,0.005,0,36.8132,2357,65.9341,223.611,74,74,1,0.036,5,0,6000,0,0,0,0,0,0,0,0,0,534,231,300,2578,2357,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,165.925,166.052,165.827,166.192,166.354,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,10.0551,10.7282,10.325,10.6542,10.5187,0,0,0,0,0,
PBSM,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample5.bin,NL,0,0,1000000,47635,0.132319,0,39013,6028,0.0167444,0,0,0.003,0,0.022,0.119,0,0,0.145,0.001,0,0,0,0,0,0,0,0,1,1,0,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample5.bin,SGrid,3,100,100,19768,0.0549111,699505,13142,6028,0.0167444,0,0,0.002,0,0.007,0.022,0.016,0.034,0.076,0.001,0,0.032,0.009,0.001,28.022,1216,32.967,125.031,365,365,1,0.031,6,0,1155,1027,536,906,1401,975,0,0,0,0,1143,916,287,1078,1551,1025,0,0,0,0,165.839,166.312,166.926,165.982,166.328,166.18,0,0,0,0,165.81,166.403,166.631,165.839,166.585,166.179,0,0,0,0,10.6328,10.186,10.8123,10.6255,10.4531,10.6431,0,0,0,0,10.4982,10.2131,11.2865,10.7798,10.37,10.6086,0,0,0,0,
dTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample5.bin,SGrid,3,100,100,18839,0.0523306,3662612,12213,6028,0.0167444,13,0,0.002,0,0.024,0.027,0.021,0.019,0.06,0.001,0,0.018,0.009,0,16.9118,2975,76.6176,327.754,211,211,1,0.036,5,5,6000,0,0,0,0,0,0,0,0,0,116,53,401,2442,2975,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,166.265,165.445,165.833,166.69,165.912,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,10.0324,10.023,9.77724,10.679,9.88248,0,0,0,0,0,
reTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample5.bin,SGrid,3,100,100,20580,0.0571667,10821456,13999,6028,0.0167444,0,0,0.002,0,0.002,0.023,0.02,0.012,0.051,0.001,0,0.011,0.009,0.001,36.8132,2357,65.9341,312.726,365,365,1,0.032,5,0,630,135,300,2578,2357,0,0,0,0,0,534,231,300,2578,2357,0,0,0,0,0,165.949,166.031,165.827,166.192,166.354,0,0,0,0,0,165.925,166.052,165.827,166.192,166.354,0,0,0,0,0,10.1431,10.8055,10.325,10.6542,10.5187,0,0,0,0,0,10.0551,10.7282,10.325,10.6542,10.5187,0,0,0,0,0,
rereTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample5.bin,SGrid,3,100,100,20847,0.0579083,432,14303,6028,0.0167444,0,0,0.002,0,0.004,0.022,0.018,0.011,0.051,0,0,0.011,0.01,0,37.3626,2357,65.9341,310.104,365,365,1,0.032,5,0,630,135,300,2578,2357,0,0,0,0,0,669,128,294,3017,1892,0,0,0,0,0,165.949,166.031,165.827,166.192,166.354,0,0,0,0,0,165.925,166.142,165.819,166.256,166.298,0,0,0,0,0,10.1431,10.8055,10.325,10.6542,10.5187,0,0,0,0,0,10.2075,10.8046,10.2411,10.6136,10.5519,0,0,0,0,0,
SGrid,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,NL,0,0,1000000,509,0.00141389,0,51,25,6.94444e-05,0,0,0.003,0,0.006,0.003,0,0,0.013,0,0,0,0,0,0,0,0,0,1,1,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,SGrid,3,100,100,504,0.0014,21049600,52,25,6.94444e-05,0,10,0.003,0,0,0.012,0.007,0.011,0.026,0,0,0.01,0.005,0,36.8132,2282,65.8791,218.83,73,73,1,0.017,5,0,6000,0,0,0,0,0,0,0,0,0,610,235,280,2583,2282,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,166.33,167.646,167.352,166.336,166.242,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,10.4966,10.4966,10.8901,10.8854,10.5216,0,0,0,0,0,
PBSM,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,NL,0,0,1000000,2627,0.00729722,0,96,25,6.94444e-05,0,0,0.002,0,0.02,0.06,0,0,0.083,0,0,0,0,0,0,0,0,0,1,1,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,SGrid,3,100,100,594,0.00165,756807,24,25,6.94444e-05,4,11,0.002,0,0.007,0.01,0.005,0.025,0.054,0,0,0.023,0.009,0.001,26.3736,1214,32.9258,120.252,365,365,1,0.019,6,0,1323,914,669,769,1368,953,0,0,0,0,1204,814,654,791,1524,1002,0,0,0,0,165.879,166.139,166.819,166.113,166.253,166.311,0,0,0,0,166.769,166.697,166.33,166.6,165.881,166.327,0,0,0,0,10.5659,10.1884,10.705,10.8156,10.4807,10.522,0,0,0,0,10.6139,10.9801,10.7057,10.6508,10.4734,10.9179,0,0,0,0,
dTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,SGrid,3,100,100,618,0.00171667,3796548,30,25,6.94444e-05,0,10,0.003,0,0.016,0.016,0.007,0.018,0.047,0,0,0.017,0.008,0,17.1642,2967,77.0448,350,209,209,1,0.024,5,5,6000,0,0,0,0,0,0,0,0,0,98,71,41,2823,2967,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,166.521,167.458,167.75,165.582,165.481,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,10.1249,10.0754,10.3543,10.6286,11.1582,0,0,0,0,0,
reTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,SGrid,3,100,100,562,0.00156111,10574737,25,25,6.94444e-05,2,10,0.003,0,0.002,0.008,0.004,0.01,0.034,0,0,0.01,0.01,0.001,36.8132,2359,65.8681,309.707,365,365,1,0.018,5,0,586,153,306,2594,2359,0,0,0,0,0,610,235,280,2583,2282,0,0,0,0,0,165.906,166.497,165.811,166.177,166.355,0,0,0,0,0,166.33,167.646,167.352,166.336,166.242,0,0,0,0,0,10.076,10.733,10.2967,10.6693,10.5183,0,0,0,0,0,10.4966,10.4966,10.8901,10.8854,10.5216,0,0,0,0,0,
rereTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample6.bin,SGrid,3,100,100,547,0.00151944,0,26,25,6.94444e-05,2,10,0.003,0,0.004,0.008,0.005,0.01,0.034,0,0,0.01,0.009,0,38.4615,2359,65.8681,307.293,365,365,1,0.017,5,0,586,153,306,2594,2359,0,0,0,0,0,672,180,291,2993,1854,0,0,0,0,0,165.906,166.497,165.811,166.177,166.355,0,0,0,0,0,166.585,167.659,167.126,166.361,166.155,0,0,0,0,0,10.076,10.733,10.2967,10.6693,10.5183,0,0,0,0,0,10.62,10.6429,10.5217,10.7634,10.642,0,0,0,0,0,
SGrid,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,NL,0,0,1000000,485,0.00134722,0,61,35,9.72222e-05,0,0,0.003,0,0.005,0.003,0,0,0.011,0,0,0,0,0,0,0,0,0,1,1,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,SGrid,3,100,100,485,0.00134722,21075200,61,35,9.72222e-05,0,5,0.003,0,0.001,0.012,0.007,0.011,0.028,0,0,0.011,0.005,0,37.3626,2273,65.9066,219.269,73,73,1,0.017,5,0,6000,0,0,0,0,0,0,0,0,0,548,242,337,2595,2273,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,165.664,167.328,165.589,166.051,166.224,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,10.5278,11.3161,10.3772,10.7371,10.7319,0,0,0,0,0,
PBSM,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,NL,0,0,1000000,2637,0.007325,0,175,35,9.72222e-05,0,0,0.003,0,0.021,0.065,0,0,0.089,0,0,0,0,0,0,0,0,0,1,1,0,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,SGrid,3,100,100,582,0.00161667,452108,33,35,9.72222e-05,10,12,0.002,0,0.008,0.01,0.005,0.026,0.057,0,0,0.024,0.01,0,24.1758,1337,32.9066,124.083,365,365,1,0.02,6,0,1377,899,446,747,1501,1020,0,0,0,0,1451,1018,330,854,1302,1033,0,0,0,0,165.915,166.122,166.793,166.223,166.276,166.303,0,0,0,0,166.294,165.918,166.257,166.173,166.41,165.602,0,0,0,0,10.7312,10.2615,10.5378,10.5067,10.3794,10.7325,0,0,0,0,10.9429,10.9059,10.8388,10.3899,10.463,10.7871,0,0,0,0,
dTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,SGrid,3,100,100,595,0.00165278,3683760,40,35,9.72222e-05,105,5,0.003,0,0.015,0.015,0.005,0.021,0.049,0,0,0.019,0.008,0.001,17.1642,2945,76.7537,303.008,209,209,1,0.023,5,5,6000,0,0,0,0,0,0,0,0,0,315,101,588,1946,2945,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,166.219,166.909,165.295,165.866,166.336,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,10.1003,11.1299,10.7984,10.8503,10.9289,0,0,0,0,0,
reTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,SGrid,3,100,100,519,0.00144167,10657535,30,35,9.72222e-05,4,5,0.003,0.001,0.002,0.009,0.003,0.014,0.038,0,0,0.013,0.01,0,37.3626,2358,65.8846,309.754,365,365,1,0.019,5,0,605,152,300,2581,2358,0,0,0,0,0,548,242,337,2595,2273,0,0,0,0,0,165.989,165.845,165.827,166.186,166.35,0,0,0,0,0,165.664,167.328,165.589,166.051,166.224,0,0,0,0,0,10.109,10.7818,10.325,10.6548,10.5184,0,0,0,0,0,10.5278,11.3161,10.3772,10.7371,10.7319,0,0,0,0,0,
rereTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample7.bin,SGrid,3,100,100,561,0.00155833,0,41,35,9.72222e-05,4,8,0.003,0,0.003,0.009,0.005,0.012,0.038,0,0,0.011,0.011,0,38.4615,2358,65.8681,308.62,365,365,1,0.02,5,0,605,152,300,2581,2358,0,0,0,0,0,622,164,337,3047,1822,0,0,0,0,0,165.989,165.845,165.827,166.186,166.35,0,0,0,0,0,165.954,166.155,165.741,166.137,166.155,0,0,0,0,0,10.109,10.7818,10.325,10.6548,10.5184,0,0,0,0,0,10.6621,11.3277,10.364,10.7859,10.6525,0,0,0,0,0,
SGrid,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample8.bin,NL,0,0,1000000,524,0.00145556,0,55,41,0.000113889,0,0,0.003,0,0.005,0.003,0,0,0.011,0,0,0,0,0,0,0,0,0,1,1,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,520,0.00144444,21071300,54,41,0.000113889,0,2,0.003,0,0.001,0.014,0.009,0.011,0.029,0,0,0.011,0.005,0,36.2637,2285,65.9231,219.354,74,74,1,0.019,5,0,6000,0,0,0,0,0,0,0,0,0,590,227,325,2571,2285,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,166.154,166.756,166.406,166.284,166.532,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,10.5481,10.6245,11.3077,10.7653,10.8418,0,0,0,0,0,
PBSM,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample8.bin,NL,0,0,1000000,2580,0.00716667,0,201,41,0.000113889,0,0,0.003,0,0.025,0.075,0,0,0.103,0,0,0,0,0,0,0,0,0,1,1,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,621,0.001725,862822,36,41,0.000113889,10,7,0.002,0,0.007,0.01,0.006,0.027,0.057,0,0,0.025,0.01,0.001,25,1292,32.9203,127.146,365,365,1,0.02,6,0,1412,718,480,733,1644,1003,0,0,0,0,1381,773,376,884,1557,1022,0,0,0,0,165.851,165.833,166.678,166.325,166.504,166.165,0,0,0,0,166.039,166.087,166.798,166.395,166.595,166.626,0,0,0,0,10.4747,10.5809,10.5053,10.8617,10.3092,10.7061,0,0,0,0,10.7786,10.7061,10.6346,10.5813,10.8903,10.9585,0,0,0,0,
dTOUCH,5,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample8.bin,SGrid,3,100,100,671,0.00186389,3687630,54,41,0.000113889,31,2,0.002,0,0.016,0.017,0.008,0.019,0.048,0,0,0.018,0.008,0.001,17.1642,2939,77.3731,302.457,209,209,1,0.025,5,5,6000,0,0,0,0,0,0,0,0,0,229,189,682,1930,2939,0,0,0,0,0,166.208,0,0,0,0,0,0,0,0,0,166.41,166.808,166.44,166.472,166.986,0,0,0,0,0,10.5366,0,0,0,0,0,0,0,0,0,10.2437,10.6593,11.1018,10.6669,10.8885,0,0,0,0,0,
